,number_of_visits
1559271701,8.7e-06
0971935602,8.7e-06
0765701502,8.7e-06
0687045541,8.5e-06
0471382442,8.4e-06
0136279449,8.3e-06
0879804203,8.3e-06
0393321932,8.3e-06
1559634766,8.3e-06
0875421210,8.3e-06
0195094670,8.2e-06
1564143465,8.2e-06
0471349763,8.2e-06
038547640X,8.1e-06
193009714X,8e-06
0767903005,8e-06
1572241136,8e-06
0679420436,7.9e-06
0917974573,7.9e-06
1569801649,7.9e-06
0892838329,7.9e-06
1881554082,7.9e-06
0886851890,7.9e-06
0345434749,7.8e-06
0072495839,7.8e-06
047118229X,7.8e-06
0671505947,7.8e-06
0691086796,7.8e-06
0324021224,7.7e-06
0933662688,7.7e-06
0375418865,7.7e-06
0806518871,7.6e-06
1572240938,7.6e-06
0674992911,7.5e-06
1582970165,7.5e-06
0521328675,7.5e-06
0345327349,7.5e-06
0743228626,7.5e-06
0471396346,7.5e-06
027365604X,7.5e-06
1740094875,7.5e-06
0140390529,7.5e-06
0964643987,7.4e-06
0393956164,7.4e-06
020530902X,7.4e-06
0945253133,7.3e-06
0965574237,7.3e-06
0070561311,7.3e-06
0262600439,7.3e-06
0345402545,7.2e-06
0472065106,7.2e-06
0321130073,7.2e-06
0671043218,7.1e-06
078212187X,7.1e-06
0072528788,7.1e-06
0684849623,7.1e-06
0262691914,7.1e-06
0743517881,7.1e-06
0471383090,7.1e-06
0764154001,7e-06
0805062262,7e-06
1880115026,7e-06
0691018545,7e-06
1576600351,6.9e-06
0130341053,6.9e-06
0786304553,6.9e-06
047103620X,6.9e-06
1568362242,6.9e-06
0486266893,6.9e-06
0471250708,6.8e-06
0394572300,6.8e-06
0471370088,6.8e-06
067179227X,6.8e-06
0192833936,6.7e-06
0380713640,6.6e-06
0802467997,6.6e-06
0262632454,6.6e-06
1840221070,6.6e-06
0192834266,6.6e-06
0028622839,6.6e-06
0201331187,6.5e-06
1563526298,6.5e-06
0553272454,6.5e-06
0915035170,6.4e-06
0674576187,6.4e-06
0812095820,6.4e-06
0786860707,6.4e-06
1585421790,6.4e-06
1559276657,6.4e-06
0898797772,6.3e-06
0140257314,6.3e-06
1886230056,6.3e-06
0471378178,6.3e-06
0030247519,6.3e-06
0812931203,6.2e-06
0805365567,6.2e-06
003018083X,6.2e-06
007136479X,6.1e-06
0385231822,6.1e-06
0809227835,6.1e-06
0757000169,6e-06
0130470643,6e-06
0934041571,6e-06
1562861417,6e-06
0471000604,6e-06
0132340062,6e-06
0671733354,5.9e-06
0874779219,5.9e-06
0471387177,5.9e-06
0451528573,5.9e-06
0963401610,5.9e-06
0140123393,5.9e-06
031022909X,5.9e-06
0142000280,5.8e-06
0917849264,5.8e-06
0806522291,5.7e-06
0816035482,5.7e-06
0380715775,5.7e-06
0887306470,5.7e-06
0486401960,5.6e-06
0312084463,5.6e-06
0965318206,5.6e-06
0062518046,5.6e-06
0879800313,5.6e-06
0764552775,5.6e-06
0966571916,5.6e-06
0140444289,5.5e-06
0449911772,5.5e-06
053437610X,5.5e-06
1573240834,5.5e-06
0399524479,5.4e-06
0943973171,5.4e-06
1558508465,5.4e-06
0312218990,5.4e-06
0062500171,5.4e-06
0671736493,5.4e-06
1559273895,5.3e-06
0684848813,5.3e-06
0395902223,5.3e-06
0140157352,5.3e-06
0735200300,5.2e-06
0842345485,5.2e-06
0553286749,5.2e-06
0805319425,5.1e-06
0814324320,5.1e-06
0793136644,5.1e-06
0374526885,5.1e-06
0761508066,5.1e-06
0226437760,5.1e-06
0471415723,5.1e-06
015100398X,5e-06
0195060806,5e-06
0688161499,5e-06
1558706585,5e-06
0130353094,5e-06
0786312149,4.9e-06
0030314038,4.9e-06
0694522120,4.9e-06
0743456947,4.9e-06
0965772012,4.9e-06
027365117X,4.9e-06
0425146863,4.9e-06
0759640939,4.9e-06
0066620996,4.9e-06
1559770295,4.8e-06
156179533X,4.8e-06
1559946725,4.8e-06
0324020023,4.8e-06
1567180868,4.8e-06
0062513796,4.7e-06
1572241268,4.7e-06
1558217835,4.7e-06
0449207862,4.7e-06
1558747214,4.7e-06
0062503731,4.6e-06
0471215333,4.6e-06
0072352361,4.6e-06
0609610570,4.6e-06
0471192090,4.6e-06
0072314850,4.6e-06
0894803123,4.6e-06
039472903X,4.6e-06
0324003218,4.6e-06
0962465674,4.5e-06
0962689521,4.5e-06
0131396102,4.5e-06
0618206787,4.4e-06
4333010020,4.4e-06
0735711518,4.4e-06
0860918963,4.4e-06
0192836692,4.3e-06
1564145999,4.3e-06
1886093040,4.3e-06
1904151108,4.3e-06
1585420735,4.3e-06
0761521682,4.3e-06
0471412791,4.3e-06
0786705973,4.3e-06
0136026087,4.2e-06
B000063TON,4.2e-06
0787122599,4.2e-06
0965521001,4.2e-06
1893956237,4.2e-06
0460873563,4.2e-06
1575240157,4.2e-06
0809226030,4.2e-06
0875849032,4.2e-06
0385092393,4.2e-06
1564145735,4.2e-06
0312235003,4.2e-06
0932573029,4.1e-06
0553379658,4.1e-06
0941599191,4.1e-06
0312246668,4.1e-06
0449147991,4.1e-06
0030221145,4.1e-06
0471416029,4.1e-06
0471360090,4e-06
0874779928,4e-06
0960170618,4e-06
0878221921,4e-06
0787952028,4e-06
0553347594,4e-06
0465067107,4e-06
141040045X,4e-06
0070511136,4e-06
0273649167,4e-06
0874777984,4e-06
0812545494,4e-06
1559273658,4e-06
1892525712,3.9e-06
0131759477,3.9e-06
0451201051,3.9e-06
0399142789,3.9e-06
1582341036,3.9e-06
0793142954,3.9e-06
1560159030,3.9e-06
0891091920,3.8e-06
0671746073,3.8e-06
0801038324,3.8e-06
0300087012,3.8e-06
0471297860,3.8e-06
0875847382,3.8e-06
0130465526,3.8e-06
0486270661,3.8e-06
0671867423,3.8e-06
0138574596,3.8e-06
0131018612,3.8e-06
0395983584,3.7e-06
0312143427,3.7e-06
0312101457,3.7e-06
0684856212,3.7e-06
1565633466,3.7e-06
0066620791,3.7e-06
0310234697,3.6e-06
0130651214,3.6e-06
0385485662,3.6e-06
189395630X,3.6e-06
0030329922,3.6e-06
0553562835,3.6e-06
0679755551,3.6e-06
0761521305,3.5e-06
0912411481,3.5e-06
0471981443,3.5e-06
0312143435,3.5e-06
0684850419,3.5e-06
9810234279,3.5e-06
0134949641,3.5e-06
1576853071,3.5e-06
0030210291,3.4e-06
0071368248,3.4e-06
0071379304,3.4e-06
0738205095,3.4e-06
0321127307,3.4e-06
0471350850,3.4e-06
0312141114,3.4e-06
0935755942,3.4e-06
0471189626,3.4e-06
0875848141,3.4e-06
0679763996,3.4e-06
1574101129,3.4e-06
0812926285,3.4e-06
0471370606,3.3e-06
1570713316,3.3e-06
0030233674,3.3e-06
0425133052,3.3e-06
0944435297,3.3e-06
0030313783,3.3e-06
0935257055,3.3e-06
0875964257,3.3e-06
0679783369,3.3e-06
0879753447,3.2e-06
0201703394,3.2e-06
0967875501,3.2e-06
0915132370,3.2e-06
0072872225,3.2e-06
1559273755,3.2e-06
193049100X,3.2e-06
0446676950,3.2e-06
0658009397,3.2e-06
0716735954,3.2e-06
0684845776,3.2e-06
0151329168,3.2e-06
1862043620,3.2e-06
0226467716,3.2e-06
0803958633,3.2e-06
0136797547,3.2e-06
1852400536,3.2e-06
0823025233,3.1e-06
0256218404,3.1e-06
013012446X,3.1e-06
1558506004,3.1e-06
0970299605,3.1e-06
0205360734,3.1e-06
0883910330,3.1e-06
0440508339,3.1e-06
0446676926,3.1e-06
1578860032,3e-06
9810234260,3e-06
0898799791,3e-06
0156232073,3e-06
1560324767,3e-06
0425142957,3e-06
0967205905,3e-06
0609606786,3e-06
0805052534,3e-06
1576850714,2.9e-06
1572241381,2.9e-06
0446672653,2.9e-06
1858285895,2.9e-06
0452283248,2.9e-06
1586604104,2.9e-06
0735200890,2.9e-06
074320641X,2.9e-06
0965857409,2.9e-06
0802138721,2.8e-06
0399521372,2.8e-06
1893956172,2.8e-06
0887306292,2.8e-06
0883780305,2.8e-06
0023933003,2.8e-06
0192860925,2.8e-06
0873379101,2.8e-06
0140280197,2.8e-06
1578630010,2.8e-06
0872431649,2.8e-06
0136862705,2.8e-06
0030244277,2.8e-06
079316978X,2.8e-06
0201898284,2.7e-06
0965896382,2.7e-06
0694522201,2.7e-06
0809225379,2.7e-06
0538884851,2.7e-06
0618057072,2.7e-06
1567186432,2.7e-06
1556431503,2.7e-06
B000002BRB,2.7e-06
0451527461,2.7e-06
0130835722,2.7e-06
076790088X,2.7e-06
089281814X,2.7e-06
0324015658,2.7e-06
0195101073,2.7e-06
096724837X,2.7e-06
1582700648,2.6e-06
0131000691,2.6e-06
1569553343,2.6e-06
1578566851,2.6e-06
1564966801,2.6e-06
0385030096,2.6e-06
0687277329,2.6e-06
0553583182,2.6e-06
1561709336,2.6e-06
0609805363,2.6e-06
1560520450,2.6e-06
0793154154,2.6e-06
1561504297,2.6e-06
0060004339,2.6e-06
0060956348,2.6e-06
0376026138,2.6e-06
0838417744,2.6e-06
0735713243,2.5e-06
0814404766,2.5e-06
1575770326,2.5e-06
4770024762,2.5e-06
0966431200,2.5e-06
0844232181,2.5e-06
0471352322,2.5e-06
0262025027,2.5e-06
015657246X,2.5e-06
0812927427,2.5e-06
0074107895,2.5e-06
0385262426,2.5e-06
0195130626,2.5e-06
0130669970,2.4e-06
0875848192,2.4e-06
034544034X,2.4e-06
0805072675,2.4e-06
0684869683,2.4e-06
0964629100,2.4e-06
0130276618,2.4e-06
0452280214,2.4e-06
0452283574,2.4e-06
1567310753,2.4e-06
0962689513,2.4e-06
0735712638,2.3e-06
1578512611,2.3e-06
0835600084,2.3e-06
0830717722,2.3e-06
0865301417,2.3e-06
0722537670,2.3e-06
0471165689,2.3e-06
0684811464,2.3e-06
038548755X,2.3e-06
0887306667,2.3e-06
0670031518,2.3e-06
1555520227,2.3e-06
0809058405,2.3e-06
0028627415,2.3e-06
0452275350,2.3e-06
0786884274,2.3e-06
1586635603,2.3e-06
0802725643,2.3e-06
0471645281,2.3e-06
1570625190,2.3e-06
0967183405,2.3e-06
0787938858,2.3e-06
0072131780,2.3e-06
1886669104,2.3e-06
0446691437,2.2e-06
0201615436,2.2e-06
0684823748,2.2e-06
0446362999,2.2e-06
0072509619,2.2e-06
0966535804,2.2e-06
0684843854,2.2e-06
0814406491,2.2e-06
1884942024,2.2e-06
0201360713,2.2e-06
0743529065,2.2e-06
0471391166,2.2e-06
0471225800,2.2e-06
0805061738,2.2e-06
0471126500,2.1e-06
0201570483,2.1e-06
1573924326,2.1e-06
0887308171,2.1e-06
1403301050,2.1e-06
0609805797,2.1e-06
1580627714,2.1e-06
0945999844,2.1e-06
0966773233,2.1e-06
0938190121,2.1e-06
0849940869,2.1e-06
013065132X,2.1e-06
1589580206,2.1e-06
0072508078,2.1e-06
0395683297,2.1e-06
0875848079,2.1e-06
0812931432,2.1e-06
0679726136,2e-06
B000002BVB,2e-06
0072486600,2e-06
0814470831,2e-06
0805418458,2e-06
0671739166,2e-06
0030326214,2e-06
0310219604,2e-06
0425150763,2e-06
0415244099,2e-06
0195129148,2e-06
0127050418,2e-06
0071373373,2e-06
0156013177,2e-06
0380815958,2e-06
159184021X,2e-06
0764150995,2e-06
0446314420,2e-06
0694515957,2e-06
0060194790,2e-06
1586481290,1.9e-06
0449225038,1.9e-06
0262661284,1.9e-06
0446347620,1.9e-06
1564557014,1.9e-06
1578565529,1.9e-06
0672321513,1.9e-06
0310226465,1.9e-06
0253203465,1.9e-06
0425150755,1.9e-06
0195144082,1.9e-06
0891349073,1.9e-06
047112138X,1.9e-06
0029110459,1.9e-06
0312271913,1.9e-06
0395985889,1.9e-06
1557787107,1.9e-06
1580631843,1.9e-06
1578565375,1.9e-06
0671792806,1.9e-06
0486290735,1.9e-06
0787953105,1.9e-06
1582341400,1.9e-06
0870520717,1.9e-06
0070330409,1.8e-06
0452273730,1.8e-06
0972647406,1.8e-06
0471414069,1.8e-06
1891279017,1.8e-06
0385477813,1.8e-06
0130404403,1.8e-06
0310220157,1.8e-06
1580622534,1.8e-06
1558746862,1.8e-06
0072392797,1.8e-06
0738204633,1.8e-06
0962618489,1.8e-06
051509028X,1.8e-06
0273650165,1.8e-06
0517886375,1.8e-06
157660084X,1.8e-06
0062515020,1.8e-06
1576750043,1.8e-06
0671745212,1.8e-06
1571742212,1.8e-06
0658003046,1.8e-06
0631231366,1.8e-06
0310920310,1.8e-06
0738204439,1.7e-06
0136032753,1.7e-06
B0000029BV,1.7e-06
0671023934,1.7e-06
0451524977,1.7e-06
0256259828,1.7e-06
1884956173,1.7e-06
1567310249,1.7e-06
0028629426,1.7e-06
0471409464,1.7e-06
0793141826,1.7e-06
0785282491,1.7e-06
0679758569,1.7e-06
0964684217,1.7e-06
1572702907,1.7e-06
0939490005,1.7e-06
0130651311,1.7e-06
013388158X,1.7e-06
1558746536,1.6e-06
0895948389,1.6e-06
0671750488,1.6e-06
0071379509,1.6e-06
193081920X,1.6e-06
0030329310,1.6e-06
0310485002,1.6e-06
0446678619,1.6e-06
1583220194,1.6e-06
0793159636,1.6e-06
0380793296,1.6e-06
0964882922,1.6e-06
1580627560,1.6e-06
0262731622,1.6e-06
0595163610,1.6e-06
1928586031,1.6e-06
0830816526,1.6e-06
0809229897,1.6e-06
032107713X,1.6e-06
0957886896,1.6e-06
1883642043,1.5e-06
0553375490,1.5e-06
0805011943,1.5e-06
0130340731,1.5e-06
0071370684,1.5e-06
0966132769,1.5e-06
1561705357,1.5e-06
1891984012,1.5e-06
0865714428,1.5e-06
B0000787EV,1.5e-06
0310920329,1.5e-06
0446314080,1.5e-06
0824516362,1.5e-06
0471975656,1.5e-06
0139570020,1.5e-06
1577310977,1.5e-06
1576750698,1.5e-06
1580081975,1.5e-06
1588720195,1.5e-06
089870202X,1.5e-06
0471254541,1.5e-06
1580627099,1.5e-06
0451198808,1.5e-06
0738206865,1.5e-06
0534925618,1.5e-06
0060932910,1.5e-06
0743222156,1.4e-06
0741406101,1.4e-06
0876042930,1.4e-06
0140449159,1.4e-06
0385479506,1.4e-06
1578565227,1.4e-06
0809298147,1.4e-06
0849938864,1.4e-06
1886230498,1.4e-06
0814471145,1.4e-06
0312152272,1.4e-06
079314826X,1.4e-06
0553279726,1.4e-06
156792025X,1.4e-06
0761925945,1.4e-06
1572242205,1.4e-06
1878424084,1.4e-06
0312204280,1.4e-06
0312904185,1.4e-06
0811835480,1.4e-06
0872205525,1.4e-06
0140193286,1.4e-06
0684850338,1.4e-06
1571741518,1.4e-06
0312929870,1.4e-06
0139415017,1.4e-06
0842345523,1.4e-06
0521349931,1.3e-06
060980281X,1.3e-06
0195069978,1.3e-06
0931580439,1.3e-06
0735713308,1.3e-06
0967334608,1.3e-06
0310242819,1.3e-06
0385292163,1.3e-06
0451197461,1.3e-06
0962713821,1.3e-06
1551520184,1.3e-06
0471363405,1.3e-06
013979591X,1.3e-06
0884193802,1.3e-06
0066620783,1.3e-06
0672325195,1.3e-06
0471196533,1.3e-06
0446526800,1.3e-06
0971771405,1.3e-06
0020130406,1.3e-06
0786100257,1.3e-06
0452274141,1.3e-06
0814470726,1.3e-06
158542157X,1.3e-06
0735201242,1.3e-06
0830819088,1.3e-06
0963155032,1.3e-06
1571741038,1.3e-06
1582341087,1.3e-06
0062516353,1.3e-06
0940895366,1.3e-06
096195907X,1.3e-06
0830816828,1.3e-06
1558196064,1.3e-06
0825436338,1.3e-06
1573222372,1.3e-06
0399144463,1.3e-06
0812933060,1.3e-06
0743525078,1.3e-06
1558671056,1.2e-06
1577311566,1.2e-06
1578631653,1.2e-06
0932927106,1.2e-06
0471155616,1.2e-06
140250862X,1.2e-06
0764153676,1.2e-06
1577312406,1.2e-06
0786304782,1.2e-06
1557787557,1.2e-06
0440145368,1.2e-06
0613080939,1.2e-06
1572481374,1.2e-06
0787968331,1.2e-06
0310234042,1.2e-06
0471390712,1.2e-06
0787960756,1.2e-06
0471444936,1.2e-06
0471159050,1.2e-06
0471177431,1.2e-06
0802811892,1.2e-06
0937611352,1.2e-06
0914918966,1.2e-06
1569244979,1.2e-06
0892819103,1.2e-06
0070779740,1.2e-06
155994840X,1.2e-06
0759642982,1.2e-06
1569246270,1.2e-06
0812693108,1.2e-06
0899683444,1.2e-06
0201626950,1.2e-06
0538867566,1.2e-06
0887307930,1.2e-06
1582341028,1.2e-06
0393312917,1.2e-06
0471409154,1.2e-06
0679757651,1.2e-06
0446384062,1.2e-06
0743227581,1.2e-06
1551802538,1.2e-06
0471089656,1.2e-06
0971907609,1.2e-06
0684802031,1.2e-06
0805040978,1.2e-06
0835600750,1.2e-06
1574531875,1.2e-06
0385316496,1.1e-06
0201738260,1.1e-06
0446522686,1.1e-06
0688123163,1.1e-06
0273656058,1.1e-06
0070329338,1.1e-06
1580626823,1.1e-06
1564554759,1.1e-06
0262523302,1.1e-06
0874779766,1.1e-06
0886464781,1.1e-06
1561703982,1.1e-06
0471353124,1.1e-06
1929685130,1.1e-06
0520217500,1.1e-06
097077270X,1.1e-06
0808505165,1.1e-06
0738200301,1.1e-06
1590072677,1.1e-06
0743204662,1.1e-06
0738200387,1.1e-06
1563525240,1.1e-06
1580620523,1.1e-06
0631207805,1.1e-06
0471136174,1.1e-06
0679410449,1.1e-06
0060520221,1.1e-06
0139649581,1.1e-06
0964160307,1.1e-06
047102466X,1.1e-06
0028629302,1.1e-06
1581800460,1.1e-06
0070523762,1.1e-06
1573456233,1.1e-06
0809245604,1.1e-06
0440147301,1.1e-06
0887309151,1.1e-06
1571743030,1.1e-06
0688039693,1.1e-06
0538877626,1.1e-06
1570712190,1.1e-06
0943233925,1.1e-06
0452280117,1.1e-06
0684865165,1.1e-06
0071401946,1.1e-06
1572307188,1.1e-06
0842374272,1.1e-06
0375407723,1e-06
0887309135,1e-06
0071374973,1e-06
0962141526,1e-06
0684823446,1e-06
0385312113,1e-06
0553375407,1e-06
1883219337,1e-06
0130090565,1e-06
0399525750,1e-06
0967162432,1e-06
038550229X,1e-06
0971768242,1e-06
0844235830,1e-06
1565112334,1e-06
0738204811,1e-06
0517883708,1e-06
0738204366,1e-06
0972572007,1e-06
0743520696,1e-06
1561701688,1e-06
0471369209,1e-06
B00008AJC5,1e-06
0822526883,1e-06
1581150784,1e-06
0877846901,1e-06
1561705403,1e-06
0553210750,1e-06
0966854608,1e-06
0873375726,1e-06
0914094254,1e-06
0471641731,1e-06
0971500304,1e-06
0735200661,1e-06
1569247501,1e-06
0072515023,1e-06
076442257X,1e-06
0028643763,1e-06
0156007088,1e-06
0898628210,1e-06
0967590809,1e-06
068815428X,1e-06
0942540069,1e-06
0385504322,1e-06
0393318486,1e-06
158621182X,1e-06
0785211438,1e-06
0060506083,1e-06
0534204066,1e-06
1563825155,1e-06
1571740872,9e-07
158567088X,9e-07
0192833979,9e-07
0060187654,9e-07
1564967743,9e-07
080249532X,9e-07
0679762671,9e-07
0452281539,9e-07
1889964077,9e-07
1891984217,9e-07
1580081088,9e-07
0471237744,9e-07
1556432062,9e-07
0933121288,9e-07
1577310705,9e-07
0800757351,9e-07
1565845080,9e-07
1569246645,9e-07
0684844419,9e-07
0915132397,9e-07
1891984144,9e-07
0385472080,9e-07
0882821156,9e-07
1578630266,9e-07
0684850028,9e-07
007018724X,9e-07
0738205362,9e-07
0070610495,9e-07
060980698X,9e-07
0425165051,9e-07
0345331028,9e-07
019514855X,9e-07
0684831872,9e-07
1577311868,9e-07
0310234751,9e-07
1581602626,9e-07
0967846005,9e-07
0684855313,9e-07
1892959046,9e-07
0972783210,9e-07
0060956526,9e-07
1580083579,9e-07
0374528500,9e-07
0070610479,9e-07
086543171X,9e-07
0963747711,9e-07
0452270863,9e-07
0324058810,9e-07
1886284253,9e-07
0130103101,9e-07
0072226250,9e-07
0273651129,9e-07
0965337715,9e-07
0375409122,9e-07
0916990141,9e-07
0738208175,9e-07
041592779X,9e-07
0130613177,9e-07
0071419446,9e-07
0030243998,9e-07
0471441538,9e-07
0671682385,9e-07
1401000827,9e-07
0738204307,8e-07
0375725636,8e-07
0446673773,8e-07
0812090918,8e-07
0743504232,8e-07
0451526201,8e-07
0262541157,8e-07
1581150407,8e-07
0446673072,8e-07
0029055156,8e-07
0070945047,8e-07
0803972393,8e-07
0805346023,8e-07
0963617370,8e-07
0072190957,8e-07
0072294345,8e-07
0849943949,8e-07
0399146865,8e-07
0443050600,8e-07
0894867253,8e-07
0787955086,8e-07
031224665X,8e-07
0324061870,8e-07
156833172X,8e-07
1577310993,8e-07
1571742700,8e-07
0452269350,8e-07
0471013218,8e-07
0060961023,8e-07
0879233338,8e-07
080500548X,8e-07
0471354252,8e-07
0970655010,8e-07
0743507681,8e-07
0393701492,8e-07
0786407867,8e-07
0787947954,8e-07
0312187572,8e-07
0124499686,8e-07
0743203151,8e-07
0029019869,8e-07
0812930371,8e-07
0874778549,8e-07
1555612474,8e-07
0060391685,8e-07
0201311453,8e-07
0060521996,8e-07
0471404039,8e-07
0687179300,8e-07
0130180424,8e-07
0374281777,7e-07
002864283X,7e-07
1878424394,7e-07
0395839343,7e-07
0671727524,7e-07
087584863X,7e-07
0814478891,7e-07
0471397296,7e-07
0028642066,7e-07
1591840031,7e-07
0553343661,7e-07
0877849854,7e-07
0967959160,7e-07
0066620546,7e-07
1891984500,7e-07
0316507490,7e-07
068483801X,7e-07
0310209307,7e-07
0609809091,7e-07
1572243503,7e-07
0300001479,7e-07
0835607674,7e-07
0891079335,7e-07
1555704026,7e-07
0130872946,7e-07
1930491018,7e-07
0028642376,7e-07
047119557X,7e-07
0743520319,7e-07
0071360751,7e-07
0803272677,7e-07
0793131677,7e-07
0201615452,7e-07
0029183308,7e-07
0137935633,7e-07
0767904524,7e-07
0805045686,7e-07
0553379798,7e-07
1928586066,7e-07
0140254501,7e-07
0517881640,7e-07
0451627768,7e-07
0486277879,7e-07
0871319837,7e-07
0970751702,7e-07
0465024610,7e-07
0942456181,7e-07
0812098528,7e-07
0451190262,7e-07
0471242098,7e-07
0385260954,7e-07
055337978X,7e-07
0449218783,7e-07
1879237741,7e-07
0671657135,7e-07
039370095X,7e-07
0072294337,7e-07
083512388X,7e-07
0072512601,7e-07
0471403989,7e-07
0937611697,7e-07
0842318631,7e-07
0874774241,7e-07
0130117323,7e-07
0735202206,7e-07
0028624556,7e-07
0684864665,7e-07
1571740562,7e-07
0268000735,7e-07
0486414248,7e-07
0446670200,7e-07
0875164269,7e-07
0688164668,7e-07
0130903272,7e-07
0684864371,7e-07
0028620895,7e-07
1571743847,7e-07
1555422535,7e-07
039952827X,7e-07
0262232227,7e-07
0471214167,7e-07
0844232025,7e-07
0387987207,7e-07
0842378898,7e-07
1885394195,7e-07
0761101608,7e-07
0735101418,7e-07
0671708635,7e-07
140220051X,6e-07
1931412154,6e-07
0765760835,6e-07
0895263696,6e-07
1585420743,6e-07
0060006781,6e-07
007140807X,6e-07
0399146709,6e-07
0876307616,6e-07
1561704555,6e-07
0743225716,6e-07
0875848354,6e-07
156170167X,6e-07
0071383328,6e-07
0140432051,6e-07
0877733759,6e-07
0684841487,6e-07
0787951730,6e-07
0806936436,6e-07
9998878713,6e-07
1890009296,6e-07
0273643800,6e-07
0471295639,6e-07
1581152744,6e-07
1561706531,6e-07
0060928883,6e-07
157174214X,6e-07
1568331266,6e-07
0915132400,6e-07
0385311834,6e-07
0804831904,6e-07
0312147244,6e-07
0805011714,6e-07
1564596605,6e-07
0446675210,6e-07
0324145632,6e-07
156305339X,6e-07
B0000645W7,6e-07
0875844480,6e-07
1564556239,6e-07
0375700994,6e-07
0130908282,6e-07
1578518261,6e-07
1558672125,6e-07
0451167635,6e-07
0962067172,6e-07
0380807610,6e-07
1588276686,6e-07
0967686113,6e-07
1576600998,6e-07
1557389136,6e-07
0873376080,6e-07
0140281584,6e-07
157731090X,6e-07
0966002474,6e-07
1581150660,6e-07
068485452X,6e-07
0631231358,6e-07
0805034285,6e-07
0312310846,6e-07
0688168779,6e-07
0345342399,6e-07
1558609237,6e-07
1890009318,6e-07
0393978672,6e-07
0262232057,6e-07
0071352104,6e-07
1899836357,6e-07
006757520X,6e-07
1578631254,6e-07
0262692090,6e-07
0971768250,6e-07
0030537932,6e-07
0231113137,6e-07
0609805886,6e-07
0201775751,6e-07
006000973X,6e-07
1561703915,6e-07
0805057544,6e-07
1582900582,6e-07
0898796466,6e-07
0938935127,6e-07
0942963261,6e-07
0471322865,6e-07
0471592242,6e-07
1576751996,6e-07
0801077699,6e-07
1887229019,6e-07
0899664164,6e-07
0609608002,6e-07
0553245767,6e-07
0553379321,6e-07
0140266933,6e-07
0964263742,6e-07
0767420489,6e-07
0940666928,6e-07
0399550003,6e-07
0446676675,6e-07
0060521961,6e-07
0913069426,6e-07
0553210092,6e-07
0385504454,6e-07
0679450807,6e-07
0875848834,6e-07
0761506160,6e-07
0226320618,6e-07
0762404019,6e-07
0130102288,6e-07
1576751546,6e-07
0658001361,6e-07
0393315703,6e-07
1899836713,6e-07
0312244037,6e-07
093847507X,6e-07
0312267738,6e-07
0385498497,5e-07
0072460156,5e-07
0486272745,5e-07
0785274316,5e-07
0201700883,5e-07
0195120167,5e-07
0451166418,5e-07
0553581899,5e-07
1587991403,5e-07
0892815353,5e-07
0062509438,5e-07
0936965088,5e-07
B00006FMCA,5e-07
0971087644,5e-07
0446674990,5e-07
0139521364,5e-07
0071376712,5e-07
0884198812,5e-07
0471061859,5e-07
1564146758,5e-07
0553214829,5e-07
0875163092,5e-07
0310402913,5e-07
0963469940,5e-07
0963298208,5e-07
0684854929,5e-07
0844230006,5e-07
1862042039,5e-07
0072445297,5e-07
0800785991,5e-07
0968331017,5e-07
158063057X,5e-07
0140173188,5e-07
0891061339,5e-07
1555611427,5e-07
0907259065,5e-07
0670031569,5e-07
0553345842,5e-07
1557869405,5e-07
067179809X,5e-07
0963209116,5e-07
188516730X,5e-07
0967648300,5e-07
0971448108,5e-07
076890241X,5e-07
0312154291,5e-07
0684849143,5e-07
0684856093,5e-07
0130462152,5e-07
0425081028,5e-07
0393046222,5e-07
1561706280,5e-07
1581151993,5e-07
0967089328,5e-07
0822020599,5e-07
0595148735,5e-07
1576600963,5e-07
1883536219,5e-07
0785264477,5e-07
0674816242,5e-07
0140264450,5e-07
0875849385,5e-07
0471213268,5e-07
0787960497,5e-07
0312244908,5e-07
0553375423,5e-07
1572242191,5e-07
0787957038,5e-07
1890344117,5e-07
0226500446,5e-07
0814406262,5e-07
0875421903,5e-07
1576600882,5e-07
0764552279,5e-07
0029175860,5e-07
0671510991,5e-07
1403367256,5e-07
0925480533,5e-07
0743509358,5e-07
0310205948,5e-07
0192803212,5e-07
0071342656,5e-07
0385029306,5e-07
0130307947,5e-07
0452278031,5e-07
0135412110,5e-07
1572242582,5e-07
0062514253,5e-07
1581801955,5e-07
0836210417,5e-07
1582970912,5e-07
038549517X,5e-07
0671605194,5e-07
0915132354,5e-07
0967499011,5e-07
0806929960,5e-07
186105193X,5e-07
1578511429,5e-07
0932573037,5e-07
0070268975,5e-07
0029044308,5e-07
0201563215,5e-07
0452280133,5e-07
1574530089,5e-07
0312111517,5e-07
0814470424,5e-07
0671708260,5e-07
1565541464,5e-07
1570623430,5e-07
1572701331,5e-07
0028624149,5e-07
0964711621,5e-07
0393318346,5e-07
0895825732,5e-07
157675006X,5e-07
0967450659,5e-07
0471292524,5e-07
0965572145,5e-07
0446525561,5e-07
0375753494,5e-07
1891506498,5e-07
1569246297,5e-07
0743520408,5e-07
189000930X,5e-07
013032907X,5e-07
0750655542,5e-07
0345434978,5e-07
0226468011,5e-07
0321070143,5e-07
073571245X,5e-07
0891348581,5e-07
0345439163,5e-07
0962067156,5e-07
0375700188,4e-07
0694523062,4e-07
1577310160,4e-07
1567313302,4e-07
0609605429,4e-07
0935699007,4e-07
