,number_of_visits
1570712190,0.0001046
0273643800,0.0001046
084236689X,0.0001046
1580621856,0.0001046
0024096903,0.0001046
1578660394,0.0001046
1559276657,0.0001046
0671519956,0.0001045
0312254407,0.0001045
0918880165,0.0001045
0970225504,0.0001045
140220051X,0.0001045
0764552090,0.0001045
0062516043,0.0001045
B00007FYI3,0.0001045
0671505882,0.0001044
0849938864,0.0001044
188091333X,0.0001043
0061044482,0.0001043
0553712942,0.0001043
0887305083,0.0001043
1879505215,0.0001043
0553260847,0.0001043
1576751600,0.0001043
0070078386,0.0001042
158062538X,0.0001042
1583331069,0.0001042
156792025X,0.0001042
0226474089,0.0001042
0877734526,0.0001042
0375406697,0.0001042
155963555X,0.0001042
0768909031,0.0001042
0787947636,0.0001042
0132147505,0.0001042
1561703737,0.0001042
1559638354,0.0001041
0071345663,0.0001041
0140139966,0.0001041
1899836101,0.0001041
0743525140,0.0001041
0684826321,0.0001041
1885167539,0.0001041
1886785058,0.000104
0811908399,0.000104
0262621088,0.000104
1578512492,0.000104
0874831512,0.000104
0393003981,0.000104
0972108106,0.000104
006052944X,0.000104
067189515X,0.000104
0787950777,0.000104
0312010443,0.000104
0738202800,0.000104
0694524867,0.0001039
038541580X,0.0001039
156625115X,0.0001039
1880394219,0.0001039
0844232181,0.0001039
0811902552,0.0001039
1559585013,0.0001039
0671574582,0.0001039
0553281828,0.0001039
0679762671,0.0001039
0553278258,0.0001038
0877734976,0.0001038
0140272798,0.0001038
1567310044,0.0001038
1581801955,0.0001038
0671027034,0.0001037
0961317744,0.0001037
0066620627,0.0001037
0471642347,0.0001037
0684823780,0.0001036
157851326X,0.0001036
0842374272,0.0001036
087131813X,0.0001036
0684826550,0.0001036
0963600117,0.0001036
0931432138,0.0001036
0963209159,0.0001035
0312119119,0.0001035
0688140718,0.0001035
1561701645,0.0001035
0471322865,0.0001035
0060916303,0.0001035
0028629302,0.0001035
0882894005,0.0001035
0446527394,0.0001034
1853672491,0.0001034
0060196211,0.0001034
1568600631,0.0001034
0553353896,0.0001034
1880692333,0.0001034
1559948736,0.0001033
1583910727,0.0001033
0132341700,0.0001033
0764553690,0.0001033
0964160307,0.0001032
0865433623,0.0001032
0609805975,0.0001032
0694523062,0.0001032
0385413726,0.0001032
0195007778,0.0001032
1582970440,0.0001032
1571741615,0.0001032
0971132208,0.0001031
0873376080,0.0001031
0814405436,0.0001031
0694520470,0.0001031
0814450369,0.0001031
1572700432,0.0001031
0971872317,0.0001031
0029069386,0.0001031
1555424112,0.000103
0671575589,0.000103
0066620562,0.000103
0070066426,0.000103
0195066618,0.000103
0812929004,0.000103
0446673773,0.000103
0879753366,0.000103
0882821156,0.000103
0192853732,0.000103
0449001083,0.000103
1559947608,0.000103
1557987912,0.0001029
0385260946,0.0001029
0060538244,0.0001029
1568600739,0.0001029
1557385238,0.0001028
0898799775,0.0001028
0312155549,0.0001028
0684838230,0.0001028
0195128087,0.0001028
0811902129,0.0001028
0471133922,0.0001028
067150603X,0.0001028
0071364285,0.0001028
0962992372,0.0001027
0133868893,0.0001027
0130497576,0.0001027
0231119151,0.0001027
1559276177,0.0001027
1586214365,0.0001027
0688136915,0.0001027
0892818050,0.0001027
0877739218,0.0001026
1570427542,0.0001026
0793140978,0.0001026
0425098478,0.0001026
0915556189,0.0001026
0898799058,0.0001026
0743507096,0.0001025
1561706094,0.0001025
0553473212,0.0001025
0671605194,0.0001025
0694519200,0.0001025
0061096865,0.0001025
156718393X,0.0001025
038547492X,0.0001024
0070718296,0.0001024
1586210912,0.0001024
067463442X,0.0001024
0785279733,0.0001024
0782140203,0.0001023
1576751260,0.0001023
0679758941,0.0001023
0385042353,0.0001023
0273656058,0.0001023
1882591046,0.0001023
0312195222,0.0001023
0553214063,0.0001023
0879804440,0.0001023
0970919506,0.0001023
0891061339,0.0001023
0879800542,0.0001023
0393039307,0.0001023
0764552929,0.0001022
0877283974,0.0001022
0471162671,0.0001022
0071387390,0.0001022
0471404039,0.0001022
0135298768,0.0001022
0891417133,0.0001022
0684868067,0.0001022
0070383073,0.0001022
0879800895,0.0001022
1590400194,0.0001022
0684824744,0.0001022
0938716387,0.0001022
1569246270,0.0001022
0449911918,0.0001022
0879753374,0.0001021
0471015873,0.0001021
0192834983,0.0001021
0486296725,0.0001021
0553270443,0.0001021
1590070194,0.0001021
0061098272,0.0001021
0891061614,0.0001021
1591391261,0.000102
1559274204,0.000102
1569801649,0.000102
0071400206,0.000102
0449214931,0.000102
0743529030,0.000102
0070526605,0.000102
0658012010,0.000102
0070450986,0.0001019
0964818116,0.0001019
0140390529,0.0001019
0694523070,0.0001019
1853267813,0.0001019
0786118105,0.0001019
1564143074,0.0001019
0465087868,0.0001019
1559947500,0.0001019
0743217896,0.0001018
0060503491,0.0001018
158063205X,0.0001018
068486536X,0.0001018
0883910330,0.0001018
156833172X,0.0001018
0671764128,0.0001018
0830723358,0.0001018
0887306675,0.0001018
0671869760,0.0001018
0471146110,0.0001018
0195158067,0.0001018
0201608235,0.0001018
0609607782,0.0001018
0060988606,0.0001017
1899836314,0.0001017
1565112601,0.0001017
B00008RWBH,0.0001017
0787955124,0.0001017
0688178057,0.0001017
047135659X,0.0001017
0735201684,0.0001017
0609805886,0.0001017
1580621732,0.0001017
0553272454,0.0001016
0743507088,0.0001016
0875848923,0.0001016
0375409122,0.0001016
0812862635,0.0001016
0471441090,0.0001015
0679420436,0.0001015
B00004SZK6,0.0001015
047135399X,0.0001015
0811908402,0.0001015
1575663481,0.0001015
0613181212,0.0001015
0449908887,0.0001015
1564146170,0.0001015
0962380423,0.0001015
0671520601,0.0001014
0471403989,0.0001014
0911203400,0.0001014
047118229X,0.0001014
0553470272,0.0001014
0671759159,0.0001014
0931432952,0.0001014
0609808087,0.0001014
1565114450,0.0001014
0020160224,0.0001014
0130353094,0.0001014
0767903021,0.0001013
1568843224,0.0001013
0936894709,0.0001013
052135448X,0.0001013
0195014766,0.0001013
0767902254,0.0001013
0449225038,0.0001013
068483460X,0.0001013
0971770077,0.0001013
0875848818,0.0001013
1560159030,0.0001013
0671582089,0.0001013
0671043218,0.0001013
0029115752,0.0001012
0312270100,0.0001012
068482356X,0.0001012
1564144771,0.0001012
0671687425,0.0001012
0446526967,0.0001012
0140150927,0.0001012
1880559277,0.0001012
0761514414,0.0001012
0393046222,0.0001012
0911226273,0.0001012
0873481402,0.0001012
0679726136,0.0001012
0735201250,0.0001012
1555713505,0.0001012
0679441247,0.0001012
0316735612,0.0001011
0658010042,0.0001011
0140195491,0.0001011
0964729881,0.0001011
006254490X,0.0001011
0813335531,0.0001011
029271159X,0.0001011
0671520679,0.000101
093530066X,0.000101
0691056579,0.000101
0553110233,0.000101
0814470548,0.000101
1879831007,0.000101
076240969X,0.000101
0312186797,0.000101
0671635301,0.000101
0449216616,0.000101
0060187654,0.000101
067102101X,0.000101
0743507940,0.000101
0879801654,0.000101
1883697778,0.0001009
1574883356,0.0001009
0882862359,0.0001009
0820315311,0.0001009
0415927684,0.0001009
1403367256,0.0001009
0722537670,0.0001009
0471441538,0.0001009
0671799037,0.0001008
0671043226,0.0001008
080505880X,0.0001008
0385479999,0.0001008
0767900405,0.0001008
0871319063,0.0001008
047116044X,0.0001008
0609800116,0.0001008
1400031257,0.0001008
0937382019,0.0001008
0688160999,0.0001008
0684842254,0.0001008
0393956164,0.0001007
0688170358,0.0001007
0192802577,0.0001007
0066620058,0.0001007
0694519375,0.0001007
1585670839,0.0001007
1882883381,0.0001007
0762407514,0.0001007
0449911462,0.0001007
0028485009,0.0001007
0446675466,0.0001007
0394567846,0.0001007
0595145000,0.0001007
1572307269,0.0001006
0674179277,0.0001006
0688140483,0.0001006
1565544269,0.0001006
1563525240,0.0001006
0394402456,0.0001006
0066214696,0.0001006
0915811774,0.0001006
0130238880,0.0001006
0789493624,0.0001006
0886902347,0.0001006
0425100006,0.0001006
0451166418,0.0001005
0968492819,0.0001005
0465037712,0.0001005
0671726099,0.0001005
0446394831,0.0001005
1576752380,0.0001005
158621036X,0.0001005
0060527153,0.0001005
013066927X,0.0001005
0471354252,0.0001005
0941599264,0.0001005
0671864122,0.0001005
0312119089,0.0001005
0743525035,0.0001005
0944918042,0.0001005
0471645281,0.0001005
0809228386,0.0001004
0743520130,0.0001004
0684864061,0.0001004
031024823X,0.0001004
0028637496,0.0001004
1565112334,0.0001004
0385494092,0.0001004
1567181252,0.0001004
0062500171,0.0001003
0688169813,0.0001003
0743526937,0.0001003
0674816242,0.0001003
B000062UII,0.0001003
0761511717,0.0001003
0809178583,0.0001003
1556431503,0.0001003
1559273895,0.0001003
0933062230,0.0001003
B00004SGT4,0.0001003
0963910337,0.0001003
007003060X,0.0001002
0226327728,0.0001002
0914094432,0.0001002
1857881702,0.0001002
B00005A3K6,0.0001002
0385427204,0.0001002
0679424954,0.0001002
1586481290,0.0001002
1559638346,0.0001002
068486407X,0.0001002
031220471X,0.0001001
0761521682,0.0001001
0071359168,0.0001001
156170279X,0.0001001
0380002450,0.0001001
0671791931,0.0001001
0471085537,0.0001001
0972167102,0.0001001
007006606X,0.0001
0658021141,0.0001
0694522392,0.0001
0912576111,0.0001
0312152272,0.0001
1570625549,0.0001
0670881333,0.0001
0812214110,0.0001
0967666902,0.0001
1588276686,0.0001
1576752054,9.99e-05
1560520736,9.99e-05
067179809X,9.99e-05
0440503892,9.99e-05
1585422193,9.99e-05
0071348271,9.99e-05
1567310001,9.99e-05
0750674601,9.99e-05
0071357696,9.99e-05
0345383044,9.98e-05
0743525906,9.98e-05
0066621038,9.98e-05
0136360025,9.98e-05
0070341206,9.98e-05
0425135012,9.98e-05
0738700010,9.98e-05
084230021X,9.98e-05
0875162967,9.98e-05
0613140982,9.98e-05
0694523658,9.97e-05
0394756347,9.97e-05
076192275X,9.97e-05
0029175860,9.97e-05
0688172393,9.97e-05
1886669104,9.97e-05
1565112717,9.97e-05
0671618601,9.97e-05
1588720101,9.97e-05
0385299850,9.97e-05
0385314264,9.97e-05
1588720047,9.97e-05
0553381423,9.97e-05
1886806101,9.97e-05
0060905638,9.96e-05
0814403735,9.96e-05
0879801344,9.96e-05
1878424319,9.96e-05
0911493247,9.96e-05
1561704105,9.96e-05
0374528004,9.96e-05
0688067670,9.95e-05
0553370715,9.95e-05
088295055X,9.95e-05
1559942789,9.95e-05
0471283274,9.95e-05
0451156579,9.95e-05
0814405037,9.94e-05
1582341338,9.94e-05
013244609X,9.94e-05
0471381403,9.94e-05
0919345662,9.94e-05
1570425426,9.94e-05
0205273009,9.94e-05
0827375921,9.94e-05
1930097441,9.94e-05
1558671056,9.94e-05
0028639073,9.94e-05
1580620485,9.93e-05
1885167393,9.93e-05
0786853948,9.93e-05
0743510089,9.93e-05
0738200328,9.93e-05
1565114442,9.93e-05
0613093925,9.93e-05
0679442529,9.93e-05
0195060806,9.93e-05
0252069668,9.92e-05
074350917X,9.92e-05
0887309313,9.92e-05
0060920386,9.92e-05
0029183316,9.92e-05
0452274141,9.92e-05
0738204366,9.92e-05
1559270608,9.92e-05
0887308422,9.92e-05
0140447571,9.92e-05
1559273917,9.92e-05
0316340618,9.91e-05
0137783337,9.91e-05
0062732781,9.91e-05
0735711658,9.91e-05
0743507800,9.91e-05
0394298918,9.91e-05
1570429596,9.91e-05
0471409189,9.91e-05
0517884070,9.91e-05
076152911X,9.91e-05
1573922110,9.91e-05
1570627452,9.9e-05
155977505X,9.9e-05
0670865303,9.9e-05
1558744177,9.9e-05
1559274093,9.9e-05
0452276829,9.9e-05
0898155983,9.9e-05
0465030912,9.9e-05
1559948760,9.9e-05
1555251161,9.9e-05
1577310233,9.9e-05
068483801X,9.9e-05
0899664164,9.9e-05
0684838729,9.89e-05
0226650251,9.89e-05
0738203807,9.89e-05
1586210378,9.89e-05
0071359753,9.89e-05
0312258577,9.89e-05
0714681326,9.89e-05
1561700452,9.88e-05
0842303383,9.88e-05
0609809415,9.88e-05
0393307077,9.88e-05
0471080721,9.88e-05
0201433311,9.88e-05
047117758X,9.88e-05
157731090X,9.88e-05
1930097239,9.87e-05
0452278015,9.87e-05
0060527161,9.87e-05
1567181368,9.87e-05
0393314723,9.87e-05
B00003CXI4,9.87e-05
0935755772,9.87e-05
0875161642,9.86e-05
0553270435,9.86e-05
0029216052,9.86e-05
0345410181,9.86e-05
0883659883,9.86e-05
0471369209,9.86e-05
1561701661,9.86e-05
0192890956,9.86e-05
0312263619,9.86e-05
0066619947,9.85e-05
0823058581,9.85e-05
0970139802,9.85e-05
0060930780,9.85e-05
1586214705,9.85e-05
0449213501,9.85e-05
B00005A3K7,9.85e-05
0887309984,9.85e-05
0870673629,9.85e-05
156170413X,9.85e-05
0520224566,9.84e-05
0735202389,9.84e-05
0471123498,9.84e-05
0070275491,9.84e-05
0875848575,9.84e-05
015100398X,9.84e-05
1889888052,9.84e-05
0812930959,9.84e-05
1580623034,9.84e-05
0762412550,9.83e-05
0553374443,9.83e-05
0812931432,9.83e-05
1881052834,9.83e-05
0071352937,9.83e-05
0887307655,9.83e-05
1582341087,9.83e-05
0872201783,9.82e-05
0684846160,9.82e-05
073930268X,9.82e-05
1578516447,9.82e-05
0743525914,9.82e-05
0471028924,9.82e-05
0962465674,9.82e-05
0451524802,9.82e-05
1403380716,9.82e-05
1576751759,9.82e-05
0963617370,9.82e-05
0874778549,9.82e-05
0306809125,9.82e-05
0684815605,9.82e-05
0809253437,9.81e-05
0151004013,9.81e-05
0658020994,9.81e-05
1557502919,9.81e-05
0787962554,9.81e-05
0844230073,9.81e-05
0785811966,9.81e-05
0887307841,9.81e-05
1559276924,9.81e-05
0465086454,9.81e-05
188628444X,9.81e-05
0805070966,9.8e-05
0071351221,9.8e-05
1578566851,9.8e-05
0786101946,9.8e-05
0135179882,9.8e-05
0658001361,9.8e-05
0806973064,9.8e-05
0471287083,9.8e-05
1889964077,9.8e-05
0449001113,9.8e-05
1567186254,9.8e-05
0891346511,9.79e-05
1883272599,9.79e-05
1586211676,9.79e-05
0465082807,9.79e-05
0877281491,9.79e-05
0684855011,9.78e-05
0394298292,9.78e-05
0879801557,9.78e-05
1586210939,9.78e-05
0767902963,9.78e-05
0452279054,9.78e-05
1559945443,9.78e-05
1567187986,9.78e-05
1586212559,9.77e-05
0460873571,9.77e-05
1882591291,9.77e-05
0449909581,9.77e-05
0679438084,9.77e-05
0789480026,9.77e-05
0471185396,9.77e-05
0937539414,9.76e-05
0876305478,9.76e-05
0912576138,9.76e-05
0446385522,9.76e-05
1572241764,9.76e-05
0399527869,9.76e-05
0060194294,9.76e-05
0471409464,9.76e-05
0739100548,9.76e-05
0809231026,9.76e-05
0553210750,9.75e-05
0226437760,9.75e-05
1570250723,9.75e-05
0786865695,9.75e-05
0156013177,9.75e-05
1559273887,9.75e-05
0452267250,9.74e-05
0471143146,9.74e-05
0803265867,9.74e-05
0452280559,9.74e-05
0070382018,9.74e-05
192949422X,9.74e-05
0879803398,9.74e-05
1576750337,9.74e-05
1904151108,9.74e-05
0192876074,9.73e-05
1561704091,9.73e-05
1589392604,9.73e-05
1570427534,9.72e-05
067164811X,9.72e-05
0892214910,9.72e-05
0446671800,9.71e-05
1586212567,9.71e-05
0694522120,9.71e-05
0240804430,9.71e-05
1578630231,9.71e-05
1570427526,9.71e-05
0471250708,9.71e-05
0449908852,9.71e-05
052138673X,9.7e-05
0140242716,9.7e-05
0446394106,9.7e-05
1572241268,9.7e-05
0877288747,9.7e-05
0671791745,9.7e-05
140005186X,9.7e-05
0517084724,9.7e-05
0471180033,9.7e-05
0471510335,9.69e-05
0375416285,9.69e-05
067186498X,9.69e-05
1567314317,9.68e-05
0140444785,9.68e-05
0192854097,9.68e-05
076150673X,9.68e-05
0738702544,9.68e-05
0399524045,9.68e-05
0802725643,9.68e-05
0449911578,9.68e-05
078212187X,9.68e-05
0446526800,9.68e-05
1558606785,9.68e-05
0844244945,9.67e-05
0844235563,9.67e-05
1574100939,9.67e-05
0071379444,9.67e-05
0674171039,9.67e-05
0887306160,9.67e-05
0735201242,9.66e-05
0521567971,9.66e-05
0694520233,9.66e-05
0966763602,9.66e-05
076455381X,9.65e-05
0874770858,9.65e-05
0684872560,9.65e-05
0553277421,9.65e-05
0738200387,9.65e-05
0970804903,9.65e-05
0674069161,9.65e-05
1571742255,9.64e-05
1559946725,9.64e-05
0071353216,9.64e-05
1576750949,9.64e-05
1929494467,9.64e-05
156170878X,9.64e-05
0471157503,9.63e-05
0919345638,9.63e-05
1886801215,9.63e-05
0671555510,9.63e-05
1561706531,9.63e-05
0911226435,9.63e-05
0805057552,9.63e-05
0453008690,9.62e-05
0310208157,9.62e-05
0948390557,9.62e-05
0028633830,9.62e-05
0451165209,9.62e-05
193081920X,9.62e-05
0787270687,9.61e-05
0486251012,9.61e-05
1567183042,9.61e-05
0312962282,9.61e-05
087542127X,9.61e-05
0937539481,9.61e-05
0471401692,9.61e-05
1555703704,9.6e-05
0738702269,9.6e-05
014028060X,9.6e-05
0520219783,9.6e-05
0743525205,9.6e-05
0694519286,9.6e-05
1586214632,9.59e-05
1565922824,9.59e-05
0192835971,9.59e-05
0671474219,9.59e-05
0671581864,9.59e-05
0967126509,9.59e-05
0446391336,9.59e-05
0460873563,9.59e-05
0671735578,9.59e-05
0671886991,9.58e-05
0761508600,9.58e-05
0875420575,9.58e-05
0553374125,9.58e-05
1886284466,9.58e-05
0887309372,9.58e-05
1580082238,9.58e-05
0941188701,9.57e-05
1568491859,9.57e-05
0071359796,9.56e-05
0072831936,9.56e-05
0446393169,9.56e-05
0195131444,9.56e-05
0805057544,9.56e-05
1567184243,9.56e-05
0764112597,9.55e-05
0553260057,9.55e-05
1859848982,9.55e-05
0139521364,9.55e-05
0827371985,9.55e-05
0201793040,9.55e-05
1577312325,9.54e-05
1890318426,9.54e-05
0385316496,9.54e-05
0898061822,9.54e-05
1578513294,9.53e-05
1852302267,9.53e-05
0198270127,9.53e-05
0694515957,9.53e-05
0671898426,9.52e-05
1929619081,9.52e-05
155553001X,9.52e-05
0875848745,9.52e-05
157675118X,9.52e-05
0446347949,9.52e-05
0521659728,9.51e-05
0787947644,9.51e-05
0873643135,9.51e-05
0887309895,9.51e-05
1574100955,9.51e-05
006662035X,9.51e-05
1576752402,9.5e-05
1586214624,9.5e-05
0688168779,9.5e-05
0806518871,9.5e-05
0925480533,9.5e-05
0471273457,9.5e-05
1578591147,9.5e-05
0525936769,9.49e-05
1591840066,9.49e-05
1890651044,9.49e-05
0471379077,9.48e-05
078688441X,9.48e-05
1558672125,9.48e-05
1567181678,9.48e-05
0759671605,9.47e-05
0471204765,9.47e-05
0471416177,9.47e-05
0132157578,9.47e-05
0875847706,9.47e-05
0394553705,9.47e-05
1586214357,9.47e-05
1567188257,9.46e-05
0395631246,9.46e-05
1561704903,9.46e-05
0451164695,9.46e-05
0694523666,9.46e-05
0891061509,9.46e-05
0971563802,9.46e-05
0793166861,9.45e-05
0553378376,9.45e-05
078795666X,9.45e-05
1883219957,9.44e-05
0609606786,9.44e-05
0060988487,9.43e-05
0764552945,9.43e-05
0684839857,9.43e-05
0961392142,9.43e-05
0679434992,9.42e-05
0743529014,9.42e-05
0646052551,9.42e-05
0375700374,9.42e-05
0934380414,9.42e-05
1561707538,9.41e-05
0553081322,9.4e-05
1564145751,9.4e-05
1565634527,9.4e-05
0486421309,9.4e-05
0486266877,9.4e-05
0192834371,9.4e-05
0809237865,9.4e-05
0253211719,9.4e-05
0440582253,9.39e-05
0809229145,9.39e-05
157324564X,9.38e-05
0842378960,9.37e-05
0394588797,9.37e-05
1586214713,9.37e-05
0425156095,9.37e-05
0800750101,9.36e-05
0446525685,9.36e-05
0671510738,9.36e-05
0060195711,9.36e-05
0694519197,9.34e-05
0553280333,9.34e-05
0838907814,9.34e-05
0764551310,9.34e-05
0966854608,9.34e-05
0671660772,9.33e-05
055347703X,9.33e-05
0875421245,9.33e-05
0892811579,9.32e-05
0684872579,9.32e-05
0743528360,9.31e-05
0060932813,9.31e-05
0802138721,9.31e-05
0240803299,9.3e-05
0130103101,9.3e-05
047129294X,9.3e-05
1586210920,9.3e-05
0060392746,9.29e-05
0786304782,9.28e-05
0876043406,9.28e-05
0966085604,9.27e-05
0446675334,9.27e-05
0738203874,9.27e-05
0891415750,9.27e-05
015508481X,9.27e-05
0785242198,9.26e-05
0691018545,9.26e-05
0471559563,9.25e-05
0312245637,9.25e-05
0749437979,9.25e-05
0786867299,9.25e-05
0786198834,9.24e-05
0887309143,9.24e-05
157062917X,9.24e-05
0061330086,9.23e-05
0449004392,9.23e-05
0070145113,9.22e-05
0195112040,9.22e-05
0823039919,9.22e-05
0201550180,9.22e-05
0300087276,9.21e-05
0966963563,9.21e-05
0865713804,9.2e-05
0231107897,9.2e-05
0887309674,9.19e-05
0471330213,9.19e-05
0773732330,9.19e-05
0609607707,9.18e-05
0312284446,9.18e-05
0876042930,9.17e-05
1930097271,9.17e-05
0671634062,9.17e-05
080650997X,9.16e-05
0964883937,9.16e-05
0802437095,9.16e-05
0822526883,9.15e-05
1564144720,9.14e-05
0071376712,9.13e-05
048640661X,9.13e-05
0840791836,9.13e-05
0231107889,9.13e-05
188905111X,9.12e-05
0964883902,9.12e-05
0471165654,9.12e-05
0471417424,9.11e-05
0849990319,9.11e-05
0471284920,9.11e-05
0684827417,9.1e-05
1570623430,9.1e-05
1886230366,9.1e-05
0966132777,9.09e-05
0140445102,9.09e-05
0071373373,9.09e-05
0028740912,9.09e-05
091241149X,9.09e-05
039577019X,9.08e-05
0787957038,9.08e-05
1403380732,9.08e-05
0072311223,9.06e-05
1561701602,9.06e-05
193009714X,9.05e-05
078580904X,9.05e-05
0062736868,9.05e-05
0716746026,9.05e-05
1580650031,9.05e-05
1563526298,9.04e-05
0684844095,9.04e-05
0966234162,9.04e-05
0743246098,9.04e-05
0934986762,9.03e-05
1586214659,9.03e-05
1564143465,9.03e-05
0684815567,9.02e-05
0875162479,9.02e-05
0817304916,9e-05
096442410X,9e-05
0195130626,9e-05
0140230122,9e-05
0671602470,9e-05
1885408366,8.99e-05
0446678333,8.99e-05
039952598X,8.99e-05
0029213711,8.98e-05
0929638298,8.98e-05
0070460639,8.98e-05
0814322468,8.98e-05
1557094489,8.98e-05
0471382574,8.98e-05
0465024610,8.97e-05
0887306470,8.97e-05
0879800429,8.97e-05
0030537932,8.97e-05
0060392703,8.97e-05
060980216X,8.96e-05
081181811X,8.96e-05
0262731622,8.96e-05
0060093668,8.95e-05
074346303X,8.94e-05
0136119719,8.94e-05
1555520421,8.93e-05
0881791326,8.93e-05
0486268675,8.93e-05
0609603523,8.93e-05
156496602X,8.92e-05
0965680908,8.92e-05
0471351601,8.91e-05
0345342399,8.91e-05
0268004463,8.9e-05
0767900332,8.89e-05
0836210417,8.89e-05
0967840201,8.89e-05
0071370285,8.89e-05
0060955414,8.89e-05
0883684454,8.88e-05
0670873713,8.87e-05
0787941182,8.85e-05
0534217508,8.85e-05
0028639197,8.85e-05
0071387331,8.85e-05
0072445297,8.85e-05
0674992121,8.85e-05
0735200912,8.85e-05
0375415467,8.84e-05
1587991373,8.84e-05
1559944692,8.84e-05
0674127714,8.84e-05
0787957216,8.83e-05
0321113624,8.83e-05
0934380570,8.83e-05
0446608254,8.81e-05
0195042395,8.81e-05
0060193689,8.81e-05
0030314038,8.81e-05
0471064114,8.8e-05
1885203667,8.8e-05
1557091056,8.8e-05
1580081436,8.8e-05
1567315682,8.8e-05
1857882989,8.8e-05
0471174696,8.79e-05
096256057X,8.79e-05
0811831809,8.79e-05
0679743898,8.79e-05
1886433380,8.78e-05
0684856212,8.78e-05
1574531476,8.78e-05
0870823817,8.78e-05
0786311509,8.78e-05
068484608X,8.77e-05
1574533037,8.77e-05
0674840313,8.77e-05
0971511306,8.77e-05
0449210103,8.76e-05
0836280008,8.76e-05
0060988754,8.76e-05
1573240761,8.76e-05
1568983328,8.76e-05
0961413549,8.75e-05
0060506083,8.75e-05
0324020023,8.75e-05
0941394034,8.75e-05
0684801728,8.75e-05
0915811928,8.75e-05
0471161608,8.75e-05
0310485088,8.74e-05
0875846416,8.74e-05
096063889X,8.74e-05
0786887508,8.73e-05
0029331552,8.73e-05
1567310745,8.73e-05
0787945706,8.73e-05
0195115511,8.72e-05
0786882417,8.72e-05
0060954906,8.72e-05
B00004XQOT,8.72e-05
0930031954,8.72e-05
0275974162,8.72e-05
0471287784,8.71e-05
0941188108,8.71e-05
0393038920,8.71e-05
0786882662,8.71e-05
1578511828,8.71e-05
1570424144,8.7e-05
0446393150,8.7e-05
0471146544,8.7e-05
0312204213,8.7e-05
1570620717,8.7e-05
0028624556,8.7e-05
007229647X,8.7e-05
0805452265,8.7e-05
0262522551,8.7e-05
0028623924,8.7e-05
0684870290,8.69e-05
0314240772,8.69e-05
0130334944,8.69e-05
0875963633,8.69e-05
0694523704,8.69e-05
0671046624,8.68e-05
086531862X,8.68e-05
0451184777,8.68e-05
1877749362,8.68e-05
1929039026,8.68e-05
0137275617,8.68e-05
0130102024,8.68e-05
1574101404,8.67e-05
0767903803,8.67e-05
0226245330,8.67e-05
0471133000,8.67e-05
0071398503,8.67e-05
157851746X,8.67e-05
042517445X,8.67e-05
0767904923,8.67e-05
1564966038,8.67e-05
047115380X,8.67e-05
0812094883,8.67e-05
0933405030,8.66e-05
074352831X,8.66e-05
0671510614,8.66e-05
0787910430,8.66e-05
0195135083,8.65e-05
0375415572,8.65e-05
0761522212,8.65e-05
0345340892,8.65e-05
080500548X,8.65e-05
0887306764,8.65e-05
1580081975,8.64e-05
055347670X,8.64e-05
0967840228,8.64e-05
1567187919,8.64e-05
1586215299,8.64e-05
0133035794,8.64e-05
020168859X,8.64e-05
0743517814,8.64e-05
0300072023,8.63e-05
1557782814,8.63e-05
0898799279,8.63e-05
1580171087,8.63e-05
1578513316,8.63e-05
0132871297,8.63e-05
0865432481,8.63e-05
0399146067,8.63e-05
1571743030,8.62e-05
0471178071,8.62e-05
091354325X,8.62e-05
0806622628,8.62e-05
0942645006,8.62e-05
0321070143,8.62e-05
0130613177,8.62e-05
1572242639,8.62e-05
0465031765,8.61e-05
0684864665,8.61e-05
0131569511,8.61e-05
0814477461,8.61e-05
0195120418,8.61e-05
0375418865,8.6e-05
0471236853,8.6e-05
1559278404,8.6e-05
0684823713,8.6e-05
1886939489,8.6e-05
0965897842,8.6e-05
1580624588,8.6e-05
0674576330,8.6e-05
1889964069,8.59e-05
0735200653,8.59e-05
0310501091,8.59e-05
0874779618,8.59e-05
0809225131,8.59e-05
0684871807,8.59e-05
1586214551,8.59e-05
0887306640,8.59e-05
157660053X,8.59e-05
1565078616,8.58e-05
0938077546,8.58e-05
0874778581,8.58e-05
0764532464,8.57e-05
0310494818,8.57e-05
047129828X,8.57e-05
037570065X,8.57e-05
1556520484,8.57e-05
0515090484,8.57e-05
0072314850,8.57e-05
0849381533,8.57e-05
0743507681,8.56e-05
1899836675,8.56e-05
0967513936,8.56e-05
0674006542,8.56e-05
0394298314,8.56e-05
156731306X,8.56e-05
0486270661,8.56e-05
0814478891,8.56e-05
0451169727,8.55e-05
0310501016,8.55e-05
0452267234,8.55e-05
0961317752,8.55e-05
0743522850,8.55e-05
0684823748,8.55e-05
1577311140,8.55e-05
0694523143,8.55e-05
0520224868,8.54e-05
0781433657,8.54e-05
1572242035,8.54e-05
0385420579,8.54e-05
0471388378,8.54e-05
067964038X,8.54e-05
0066620600,8.54e-05
1880985500,8.54e-05
0787947555,8.53e-05
1577310489,8.53e-05
0671520652,8.53e-05
1889051314,8.53e-05
1887229019,8.53e-05
0694520802,8.53e-05
0399147039,8.53e-05
0534260349,8.53e-05
0806516305,8.53e-05
0965053474,8.53e-05
0875843670,8.53e-05
0938423045,8.52e-05
0970145403,8.52e-05
1883599164,8.52e-05
