,number_of_visits
0806502002,5.8e-06
059522055X,5.7e-06
0671739891,5.7e-06
0071412743,5.7e-06
0312084463,5.7e-06
1591840066,5.7e-06
1561705322,5.7e-06
9768108258,5.7e-06
1570424144,5.6e-06
0961317744,5.6e-06
0312285191,5.6e-06
0809253437,5.6e-06
0964840138,5.6e-06
0393301354,5.6e-06
0849961912,5.5e-06
0968492800,5.5e-06
1587990601,5.5e-06
0812930428,5.4e-06
B000066F3D,5.4e-06
1570629781,5.4e-06
0226467716,5.3e-06
0060004320,5.3e-06
0873377192,5.3e-06
0823004899,5.3e-06
0452280559,5.3e-06
1563704439,5.2e-06
1581802366,5.2e-06
0312254288,5.2e-06
1561706892,5.2e-06
047133202X,5.2e-06
1580627943,5.1e-06
007134795X,5.1e-06
0465026168,5e-06
039952827X,5e-06
0312157584,5e-06
0142001783,5e-06
0738205923,4.9e-06
068485192X,4.9e-06
0942061411,4.9e-06
067162752X,4.8e-06
0972072837,4.8e-06
0786887400,4.8e-06
0446677450,4.8e-06
0930323114,4.8e-06
0471123498,4.7e-06
0071342052,4.7e-06
477001564X,4.7e-06
0679755225,4.7e-06
0471321591,4.7e-06
0273643800,4.6e-06
0915005069,4.6e-06
1576850714,4.6e-06
0765760835,4.5e-06
0942540069,4.5e-06
0761512195,4.5e-06
0786866578,4.5e-06
0028636376,4.5e-06
0446524026,4.5e-06
0385427204,4.4e-06
0743225694,4.4e-06
1572240695,4.4e-06
0691008000,4.4e-06
0936085452,4.4e-06
1564966801,4.3e-06
0892816694,4.3e-06
0471988014,4.3e-06
0910019665,4.2e-06
1570270007,4.2e-06
0883881020,4.2e-06
0684818884,4.2e-06
0735713243,4.2e-06
1559277440,4.2e-06
0891061231,4.2e-06
0066210879,4.1e-06
053453578X,4.1e-06
0385499345,4.1e-06
0375420797,4.1e-06
0471414646,4e-06
037541777X,4e-06
1580625509,4e-06
1581802609,4e-06
158065004X,4e-06
0452278236,4e-06
0071373586,4e-06
0195042395,4e-06
1564143465,3.9e-06
159184021X,3.9e-06
1581150296,3.9e-06
095788687X,3.9e-06
1576751600,3.9e-06
0899664164,3.9e-06
0060006781,3.9e-06
0674890337,3.9e-06
0878223061,3.9e-06
006052085X,3.9e-06
0735712026,3.9e-06
0471214175,3.9e-06
0449909581,3.8e-06
0345342399,3.8e-06
0684823713,3.8e-06
0875843042,3.8e-06
1858285895,3.8e-06
0071357696,3.8e-06
140005186X,3.8e-06
0916410633,3.8e-06
0871319837,3.8e-06
0471157503,3.8e-06
0070511136,3.8e-06
0735711747,3.8e-06
0520221656,3.7e-06
0750640987,3.7e-06
188516730X,3.7e-06
0415927684,3.7e-06
0684801523,3.7e-06
1842220012,3.7e-06
0142000280,3.7e-06
1885167482,3.6e-06
0140159940,3.6e-06
0874777984,3.6e-06
0380784432,3.6e-06
0915035634,3.6e-06
0486296024,3.5e-06
089087753X,3.5e-06
0471407925,3.5e-06
0684865165,3.5e-06
1581800290,3.5e-06
0060930780,3.5e-06
0891348573,3.4e-06
0385303122,3.4e-06
0393317544,3.4e-06
038550635X,3.4e-06
0671886991,3.4e-06
0875848893,3.4e-06
0471355941,3.4e-06
0609801198,3.4e-06
0060521996,3.3e-06
B00006950U,3.3e-06
0836210417,3.3e-06
0385260954,3.3e-06
0066619920,3.3e-06
0735713081,3.3e-06
0883910802,3.3e-06
0471227285,3.3e-06
014028852X,3.2e-06
0875847595,3.2e-06
0787950165,3.2e-06
1581801467,3.2e-06
0812932978,3.2e-06
0312133081,3.2e-06
0440202019,3.1e-06
0968331017,3.1e-06
0385422431,3.1e-06
0944711006,3.1e-06
089106155X,3.1e-06
1559946725,3.1e-06
0070089973,3.1e-06
0262510863,3.1e-06
0070062188,3.1e-06
0789724103,3e-06
1574101404,3e-06
0192835629,3e-06
003018682X,3e-06
0136119719,3e-06
0875849466,3e-06
0812928202,3e-06
1401396690,3e-06
0060007737,3e-06
0971580804,3e-06
0399525408,3e-06
0140157352,2.9e-06
0873378016,2.9e-06
0941159965,2.9e-06
067976268X,2.9e-06
0967036232,2.9e-06
0694515957,2.9e-06
0761506160,2.9e-06
0882791346,2.9e-06
0684859211,2.9e-06
0674001974,2.9e-06
002864283X,2.9e-06
0679755551,2.9e-06
0060503009,2.8e-06
0764550934,2.8e-06
158621263X,2.8e-06
0716744732,2.8e-06
0071379681,2.8e-06
047102466X,2.8e-06
0262025027,2.8e-06
0875164269,2.8e-06
0321125304,2.8e-06
034544034X,2.8e-06
0679726136,2.8e-06
0938423045,2.8e-06
1581803389,2.7e-06
0452267250,2.7e-06
0061043834,2.7e-06
0671866753,2.7e-06
0028609883,2.7e-06
0793144337,2.7e-06
060960922X,2.7e-06
0471392286,2.6e-06
1564143961,2.6e-06
1580650031,2.6e-06
089879997X,2.6e-06
0375409076,2.6e-06
1561703125,2.6e-06
0787960756,2.6e-06
096405440X,2.6e-06
1880336073,2.6e-06
0938190121,2.6e-06
0671015206,2.6e-06
0471580503,2.5e-06
1564967050,2.5e-06
0071362363,2.5e-06
0449225038,2.5e-06
0201550180,2.5e-06
0060976519,2.5e-06
0803956061,2.5e-06
0451197461,2.5e-06
0071381937,2.5e-06
0814477631,2.4e-06
1892123002,2.4e-06
0694523062,2.4e-06
0786853948,2.4e-06
0385042353,2.4e-06
0446677477,2.4e-06
0879754249,2.4e-06
1878424084,2.4e-06
0743526589,2.4e-06
0471206784,2.4e-06
0071359796,2.4e-06
1928782078,2.4e-06
0312267509,2.3e-06
157174214X,2.3e-06
1551803542,2.3e-06
0618206787,2.3e-06
0440507561,2.3e-06
0136435785,2.3e-06
0312112076,2.3e-06
0684830124,2.3e-06
007138703X,2.3e-06
0385312113,2.2e-06
0684849143,2.2e-06
0375407723,2.2e-06
0801860369,2.2e-06
0066213649,2.2e-06
0471297135,2.2e-06
B0000694WN,2.2e-06
0802775985,2.2e-06
0452279062,2.2e-06
0664222641,2.2e-06
0671646788,2.2e-06
0192832506,2.2e-06
0735101426,2.2e-06
0070647577,2.2e-06
0380806517,2.2e-06
1557787107,2.2e-06
0875844480,2.2e-06
039951838X,2.1e-06
0937611107,2.1e-06
0684868016,2.1e-06
1884956025,2.1e-06
0898798248,2.1e-06
1568600615,2.1e-06
052165713X,2.1e-06
0805047603,2.1e-06
0316340618,2.1e-06
0757000002,2.1e-06
0553573136,2.1e-06
0743203186,2e-06
1400046831,2e-06
0875421318,2e-06
0312152175,2e-06
0910311641,2e-06
0060526564,2e-06
0812930584,2e-06
1581152744,2e-06
1577310411,2e-06
0844244945,2e-06
1578660394,2e-06
0787960845,2e-06
0679442529,2e-06
0451526732,2e-06
096673839X,2e-06
0553583182,2e-06
1564146758,2e-06
069452607X,2e-06
0375407731,2e-06
1570230900,2e-06
0805410619,2e-06
1882883381,2e-06
0929765737,1.9e-06
0761521496,1.9e-06
0071359753,1.9e-06
0814735673,1.9e-06
0964191601,1.9e-06
0892819596,1.9e-06
1576752356,1.9e-06
0961413514,1.9e-06
1580627099,1.9e-06
0743201140,1.9e-06
0940687003,1.9e-06
0873376420,1.9e-06
0471430285,1.9e-06
0963900102,1.9e-06
1572242272,1.9e-06
1571741518,1.9e-06
1581151993,1.9e-06
0071357246,1.9e-06
0882705601,1.9e-06
0671887920,1.9e-06
0553712853,1.9e-06
0385496680,1.9e-06
0028642635,1.9e-06
1572241764,1.9e-06
1580622054,1.9e-06
0609805363,1.9e-06
0385476345,1.8e-06
0875421288,1.8e-06
0887309097,1.8e-06
1401901875,1.8e-06
0929638298,1.8e-06
0679758941,1.8e-06
0967205905,1.8e-06
1568848684,1.8e-06
0967183405,1.8e-06
0156007088,1.8e-06
0534217745,1.8e-06
0930323645,1.8e-06
0071360166,1.8e-06
0471404039,1.8e-06
0060004339,1.8e-06
1572580143,1.8e-06
0060930683,1.8e-06
0969840136,1.8e-06
0273645919,1.7e-06
0385504454,1.7e-06
0070240205,1.7e-06
0887306713,1.7e-06
0140230122,1.7e-06
0842359184,1.7e-06
0071379444,1.7e-06
1883219507,1.7e-06
1576600998,1.7e-06
0966200306,1.7e-06
1578518717,1.7e-06
0060956526,1.7e-06
1571742476,1.7e-06
0345410025,1.7e-06
157851486X,1.7e-06
0060392703,1.7e-06
0070653380,1.7e-06
0809178583,1.7e-06
1879505495,1.7e-06
1580622240,1.7e-06
0385238827,1.7e-06
1564144518,1.6e-06
1564145859,1.6e-06
0684719045,1.6e-06
0684864665,1.6e-06
0449911500,1.6e-06
0449219984,1.6e-06
0060196580,1.6e-06
0425101703,1.6e-06
0874770858,1.6e-06
1564967689,1.6e-06
0684855275,1.6e-06
0738204862,1.6e-06
0865713928,1.6e-06
0875844081,1.6e-06
0793168201,1.6e-06
0072553391,1.6e-06
0871401622,1.6e-06
0941599191,1.6e-06
089281814X,1.6e-06
1558539743,1.6e-06
0486299880,1.6e-06
0892812028,1.6e-06
1877872024,1.6e-06
0873378636,1.6e-06
1561452041,1.5e-06
1885408366,1.5e-06
086543171X,1.5e-06
0070680345,1.5e-06
0198270127,1.5e-06
0195218892,1.5e-06
0684831791,1.5e-06
0878331492,1.5e-06
1558605347,1.5e-06
1585360775,1.5e-06
1563526298,1.5e-06
0471412694,1.5e-06
0761528172,1.5e-06
0805062262,1.5e-06
0679757651,1.5e-06
0876043406,1.5e-06
0375418865,1.5e-06
0262541157,1.5e-06
2880466881,1.5e-06
0684846349,1.5e-06
0743509374,1.5e-06
1580625703,1.5e-06
0814477232,1.5e-06
1558502580,1.5e-06
0471378178,1.4e-06
0446677469,1.4e-06
0694521973,1.4e-06
0761563660,1.4e-06
0684803313,1.4e-06
0446670537,1.4e-06
1564144968,1.4e-06
0671043226,1.4e-06
013035211X,1.4e-06
0471145602,1.4e-06
0070078386,1.4e-06
1565302990,1.4e-06
0062504339,1.4e-06
0268004463,1.4e-06
189212324X,1.4e-06
0971872317,1.4e-06
1580083579,1.4e-06
0060932902,1.4e-06
1570753415,1.4e-06
0941188655,1.4e-06
1580627595,1.4e-06
1561452181,1.4e-06
0385720270,1.4e-06
0312141416,1.4e-06
0671763962,1.4e-06
1567315321,1.4e-06
0500283060,1.4e-06
0764102869,1.4e-06
1560159618,1.4e-06
068484821X,1.4e-06
0875847404,1.4e-06
0814479928,1.4e-06
0151329168,1.4e-06
0306802325,1.3e-06
0133977048,1.3e-06
0380785080,1.3e-06
0440505003,1.3e-06
0596001002,1.3e-06
0887306667,1.3e-06
0787909386,1.3e-06
0870520717,1.3e-06
015508481X,1.3e-06
1564144380,1.3e-06
0140390510,1.3e-06
0875847471,1.3e-06
1893756092,1.3e-06
0135179882,1.3e-06
0694523070,1.3e-06
0262133822,1.3e-06
013388158X,1.3e-06
0964263742,1.3e-06
014028060X,1.3e-06
0553272454,1.3e-06
1572241381,1.3e-06
0738201022,1.3e-06
0970316100,1.3e-06
0130669237,1.3e-06
0440507189,1.3e-06
0965516105,1.3e-06
1572242523,1.3e-06
0738702269,1.3e-06
046502615X,1.3e-06
0823058573,1.3e-06
0553371312,1.3e-06
084423169X,1.3e-06
0312244037,1.3e-06
0060555661,1.3e-06
0809005271,1.3e-06
0871402114,1.3e-06
1576853071,1.3e-06
193049100X,1.3e-06
1577662334,1.3e-06
0446525707,1.2e-06
0671897810,1.2e-06
0875423205,1.2e-06
0893842818,1.2e-06
1882591232,1.2e-06
0670031569,1.2e-06
0972647406,1.2e-06
0914918966,1.2e-06
1580627560,1.2e-06
0891061339,1.2e-06
0520217500,1.2e-06
0060516402,1.2e-06
0694526088,1.2e-06
1884956041,1.2e-06
0749432187,1.2e-06
0766829103,1.2e-06
0135285712,1.2e-06
089879983X,1.2e-06
0830816305,1.2e-06
068480302X,1.2e-06
0393038920,1.2e-06
1559276126,1.2e-06
0312118856,1.2e-06
0028623975,1.2e-06
0201700883,1.2e-06
0761508600,1.2e-06
0787947555,1.2e-06
0471295639,1.2e-06
0471369799,1.2e-06
0875421296,1.2e-06
1580084567,1.2e-06
0465005217,1.2e-06
0761521631,1.2e-06
0876042930,1.2e-06
0935257055,1.1e-06
1582340641,1.1e-06
0918880165,1.1e-06
0393310728,1.1e-06
0070680396,1.1e-06
0446673870,1.1e-06
0834210983,1.1e-06
0835604225,1.1e-06
007016357X,1.1e-06
1568600631,1.1e-06
1572242434,1.1e-06
1576751228,1.1e-06
1557091420,1.1e-06
0471981443,1.1e-06
059600396X,1.1e-06
0964326191,1.1e-06
0471287784,1.1e-06
0970929900,1.1e-06
0471161608,1.1e-06
0738205397,1.1e-06
0195115511,1.1e-06
0814479863,1.1e-06
0892563524,1.1e-06
0446672653,1.1e-06
0070504776,1.1e-06
1567310036,1.1e-06
0195132866,1.1e-06
0966349113,1.1e-06
0972020705,1.1e-06
1587990717,1.1e-06
1581150210,1.1e-06
0671869760,1.1e-06
0658010042,1.1e-06
0684855011,1.1e-06
0684809303,1.1e-06
091178117X,1.1e-06
0312110014,1.1e-06
078688777X,1.1e-06
0824512030,1.1e-06
0892815353,1.1e-06
047139887X,1.1e-06
0684831872,1.1e-06
0071379657,1.1e-06
0471418706,1.1e-06
0935257012,1e-06
083082233X,1e-06
0471333263,1e-06
0399517278,1e-06
0195083520,1e-06
1570625190,1e-06
0812693108,1e-06
0471189626,1e-06
0465016154,1e-06
1883219973,1e-06
0517204193,1e-06
0521658225,1e-06
0875420036,1e-06
1580624219,1e-06
0873375726,1e-06
1551802538,1e-06
0471250678,1e-06
0471146110,1e-06
0471281395,1e-06
1560150386,1e-06
0738202843,1e-06
0201898284,1e-06
1570250723,1e-06
0743520696,1e-06
188628444X,1e-06
0876288662,1e-06
0446529117,1e-06
0380723743,1e-06
096700120X,1e-06
0933121288,1e-06
0132157578,1e-06
0764550721,1e-06
0966583299,1e-06
1857883233,1e-06
0471397296,1e-06
087477845X,1e-06
0684841487,1e-06
0140390138,1e-06
1572240229,1e-06
1880394308,9e-07
0449004392,9e-07
0812931971,9e-07
0071409998,9e-07
0385131054,9e-07
0688128165,9e-07
1852308915,9e-07
0471363294,9e-07
0316321001,9e-07
0324042914,9e-07
0965521001,9e-07
0060977590,9e-07
0814471412,9e-07
1890612189,9e-07
1558746250,9e-07
1401397417,9e-07
0130113336,9e-07
0262530708,9e-07
0684844095,9e-07
0963298208,9e-07
0312303971,9e-07
0787944777,9e-07
0761535403,9e-07
0062515020,9e-07
0895261588,9e-07
0876304420,9e-07
0966797000,9e-07
1857882415,9e-07
0694514799,9e-07
0735202389,9e-07
0139077758,9e-07
0471213268,9e-07
0613093925,9e-07
B00005A3K6,9e-07
0195144082,9e-07
0446670200,9e-07
0684815605,9e-07
0887309836,9e-07
1576737373,9e-07
0385500599,9e-07
0750698764,9e-07
0385420579,9e-07
0689822081,9e-07
0471292370,9e-07
0345340892,9e-07
1576752526,9e-07
0809229994,9e-07
087516000X,9e-07
1583762051,9e-07
0898795125,9e-07
0966920201,9e-07
0963747800,8e-07
084236689X,8e-07
1581802919,8e-07
0786303514,8e-07
0786887788,8e-07
0195042387,8e-07
0762412550,8e-07
0226284182,8e-07
0761529470,8e-07
0875847641,8e-07
1558607838,8e-07
0684857073,8e-07
0385498500,8e-07
1891279017,8e-07
0671766414,8e-07
0029177766,8e-07
0071401946,8e-07
1889964093,8e-07
0670873713,8e-07
1556520484,8e-07
0684832569,8e-07
1880759756,8e-07
0060928077,8e-07
027365604X,8e-07
0684854910,8e-07
0393038386,8e-07
0809229773,8e-07
0140264450,8e-07
0471357642,8e-07
1559276134,8e-07
1580622577,8e-07
1561584118,8e-07
0205309453,8e-07
0071353216,8e-07
0684836599,8e-07
0844212830,8e-07
0749433930,8e-07
0312119089,8e-07
0130238880,8e-07
0130490997,8e-07
0789483335,8e-07
0766842061,8e-07
0684802031,8e-07
0835600750,8e-07
1889964077,8e-07
1559278102,8e-07
0966087437,8e-07
0613140982,8e-07
1561705365,8e-07
0393952169,8e-07
080652023X,8e-07
0609803042,8e-07
0671799037,8e-07
0966431537,8e-07
0446676950,8e-07
0471388203,8e-07
0931580439,8e-07
0440147301,8e-07
1576833097,8e-07
0806512687,8e-07
0964963205,8e-07
0062516965,8e-07
0394567846,7e-07
0966535804,7e-07
0071387102,7e-07
0671657135,7e-07
1570715882,7e-07
0684848090,7e-07
1588720047,7e-07
1581210094,7e-07
0072434031,7e-07
0879800895,7e-07
1560159537,7e-07
1582343292,7e-07
1559945443,7e-07
188491019X,7e-07
0385483821,7e-07
0393051242,7e-07
0029166837,7e-07
0743456947,7e-07
0452010713,7e-07
0452266602,7e-07
0876293577,7e-07
073820482X,7e-07
0964859017,7e-07
0873642716,7e-07
067978120X,7e-07
0814250769,7e-07
0743520319,7e-07
1558743944,7e-07
0066214696,7e-07
0934968144,7e-07
1565113500,7e-07
1572180714,7e-07
0875849121,7e-07
079316799X,7e-07
1564111296,7e-07
0838907857,7e-07
0883781042,7e-07
1559277432,7e-07
0793155614,7e-07
0471137766,7e-07
1559948736,7e-07
0688140718,7e-07
0875964524,7e-07
157851441X,7e-07
188009021X,7e-07
1564144771,7e-07
0948390530,7e-07
0471584967,7e-07
0735200653,7e-07
1931468141,7e-07
0965026183,7e-07
1582970033,7e-07
0873378504,7e-07
0865714827,7e-07
0764553461,7e-07
019512040X,7e-07
158297120X,7e-07
0060924721,7e-07
0136360025,7e-07
0867308613,7e-07
1586214624,7e-07
0071352104,7e-07
1555713505,7e-07
1881052834,7e-07
0385007051,7e-07
0425097722,7e-07
1566399327,7e-07
0971087644,7e-07
1561451304,7e-07
0873648528,7e-07
0446393169,7e-07
0679761659,7e-07
047116996X,7e-07
0764526413,7e-07
1401000827,7e-07
0786310049,7e-07
1880032759,7e-07
0070522359,7e-07
0875420486,7e-07
0963401610,7e-07
1559275839,7e-07
1879364441,6e-07
0618335404,6e-07
1571741038,6e-07
0898799309,6e-07
0671775308,6e-07
0553455613,6e-07
055337978X,6e-07
067101739X,6e-07
0738204633,6e-07
067102101X,6e-07
0835600084,6e-07
0743227905,6e-07
0932927106,6e-07
0812932749,6e-07
1885068697,6e-07
0764311220,6e-07
0802131255,6e-07
1559270179,6e-07
0671618601,6e-07
0136328601,6e-07
0471178071,6e-07
1580911080,6e-07
1560520736,6e-07
039373031X,6e-07
0553284673,6e-07
0787955876,6e-07
0806518006,6e-07
1569246998,6e-07
1883272599,6e-07
0873646215,6e-07
0517883708,6e-07
0911781161,6e-07
0671663984,6e-07
0805410988,6e-07
0684835282,6e-07
1573922080,6e-07
0814471056,6e-07
0873640217,6e-07
0070779740,6e-07
0471209899,6e-07
0375403299,6e-07
0425171566,6e-07
0684826631,6e-07
0966571924,6e-07
1401000819,6e-07
0787952192,6e-07
0737304243,6e-07
0912411481,6e-07
0671796240,6e-07
0674816242,6e-07
0393310353,6e-07
0393003981,6e-07
0140143459,6e-07
1887006001,6e-07
0609807773,6e-07
0767904842,6e-07
0465005233,6e-07
0674603788,6e-07
0877849455,6e-07
0761522212,6e-07
1578562589,6e-07
0684808196,6e-07
0071398503,6e-07
0823025225,6e-07
002900151X,6e-07
0766825191,6e-07
0934380708,6e-07
0806523832,6e-07
1581150989,6e-07
0465037712,6e-07
0787908703,6e-07
0471498114,6e-07
1893384004,6e-07
188495622X,6e-07
0240804775,6e-07
1567184243,6e-07
0132147505,6e-07
0671575945,6e-07
0140193286,6e-07
0471219932,6e-07
1879831007,6e-07
0823058603,6e-07
0743507800,6e-07
1882926447,6e-07
0609805975,6e-07
0133033899,6e-07
0471378259,6e-07
0787947954,6e-07
0844224413,6e-07
0814451276,6e-07
0399142789,6e-07
0393974812,6e-07
0446676926,6e-07
1929516053,6e-07
0684825287,6e-07
0140096531,6e-07
1564743489,6e-07
0735201978,5e-07
1561709336,5e-07
0932102115,5e-07
0140109862,5e-07
0873378482,5e-07
1879505509,5e-07
0787295493,5e-07
0520054539,5e-07
0393701689,5e-07
0134588940,5e-07
0595219063,5e-07
0471354864,5e-07
0135853982,5e-07
0814406394,5e-07
0385503024,5e-07
1561703982,5e-07
1559948760,5e-07
0804831904,5e-07
0440576474,5e-07
0446672947,5e-07
1557385122,5e-07
0486284999,5e-07
0471084646,5e-07
1551803062,5e-07
0156072246,5e-07
0394715195,5e-07
0140431950,5e-07
0761511008,5e-07
0028615557,5e-07
0446347620,5e-07
1929494157,5e-07
0471170305,5e-07
1586214632,5e-07
0070293074,5e-07
0070511144,5e-07
0891061606,5e-07
1559276908,5e-07
0671761552,5e-07
0141001895,5e-07
0471265799,5e-07
0070383073,5e-07
0452277930,5e-07
038072622X,5e-07
0875848060,5e-07
0471318531,5e-07
1591501229,5e-07
1928586031,5e-07
0735202915,5e-07
1930097271,5e-07
157660084X,5e-07
1558608702,5e-07
0972446222,5e-07
0761521062,5e-07
0786868414,5e-07
1567183042,5e-07
0060934913,5e-07
0525936769,5e-07
1886913137,5e-07
013066927X,5e-07
096790210X,5e-07
087542127X,5e-07
0609605267,5e-07
156731239X,5e-07
068483443X,5e-07
0937611069,5e-07
0449214931,5e-07
0446528382,5e-07
0446675989,5e-07
1586637444,5e-07
0595144640,5e-07
1580627935,5e-07
027596017X,5e-07
0688162010,5e-07
0130215384,5e-07
0130497940,5e-07
1559948426,5e-07
0310209307,5e-07
1572242205,5e-07
0310236487,5e-07
0300013728,5e-07
0140126384,5e-07
0534391869,5e-07
0962088110,5e-07
1580622100,5e-07
0534368301,5e-07
0970643500,5e-07
0915132389,5e-07
0314223169,5e-07
0273649302,5e-07
0716751623,5e-07
0070610495,5e-07
0823058581,5e-07
0470820837,5e-07
0971761507,5e-07
0385237847,5e-07
0939490005,5e-07
0836280849,5e-07
0898798140,5e-07
0314241302,5e-07
1580623026,5e-07
0471392642,5e-07
0714681326,5e-07
1564968375,5e-07
1555520421,5e-07
030681076X,5e-07
0761563520,5e-07
0924608161,5e-07
0815166214,5e-07
0891094202,5e-07
1886230080,5e-07
015100398X,5e-07
0787956678,5e-07
0806929960,5e-07
0970185804,5e-07
0814403735,5e-07
0805011943,5e-07
1555715389,5e-07
013979591X,5e-07
0471846635,5e-07
0534391915,5e-07
0967187109,5e-07
1559351640,5e-07
0812568796,5e-07
1587991403,5e-07
0809058405,5e-07
0890878153,5e-07
067463442X,5e-07
1581801955,5e-07
0130879037,5e-07
0802134017,5e-07
1877749362,5e-07
1578518261,5e-07
0743517865,5e-07
0691020310,5e-07
0262062127,5e-07
1878424394,5e-07
1887166815,5e-07
0972763708,5e-07
0887307396,5e-07
1580081436,5e-07
0393322343,5e-07
0452283248,5e-07
0786303425,5e-07
0595203841,5e-07
1567311083,5e-07
0805070966,5e-07
156720242X,5e-07
0787955116,5e-07
0787950777,4e-07
0451165209,4e-07
0446678643,4e-07
0440582253,4e-07
1580084737,4e-07
0743529065,4e-07
0471207942,4e-07
0887308422,4e-07
1899836454,4e-07
0895948338,4e-07
0465057551,4e-07
0658001353,4e-07
1401396682,4e-07
059500041X,4e-07
0898792304,4e-07
0786880708,4e-07
1588720101,4e-07
1559948752,4e-07
0451625854,4e-07
0875848036,4e-07
096256057X,4e-07
0938399101,4e-07
1573241881,4e-07
1556520727,4e-07
0932750435,4e-07
0471225819,4e-07
0812932293,4e-07
0393019586,4e-07
0873377079,4e-07
0812931203,4e-07
1555812244,4e-07
0262550423,4e-07
0873649214,4e-07
020172149X,4e-07
0764112597,4e-07
0814405703,4e-07
1571740562,4e-07
1574533037,4e-07
1931866007,4e-07
0071373373,4e-07
0062503731,4e-07
0312281188,4e-07
0805072675,4e-07
079314163X,4e-07
0767909089,4e-07
1565115759,4e-07
0963469940,4e-07
1578631653,4e-07
0452283922,4e-07
0521576040,4e-07
0967223806,4e-07
0967450659,4e-07
067973807X,4e-07
0028634934,4e-07
0814470351,4e-07
0130997447,4e-07
0618057072,4e-07
007248389X,4e-07
067189515X,4e-07
093404113X,4e-07
0071376712,4e-07
1891984152,4e-07
1582970440,4e-07
0941188701,4e-07
1586214535,4e-07
0062735098,4e-07
1586214551,4e-07
185984362X,4e-07
0345423593,4e-07
1581150784,4e-07
0679720200,4e-07
1561840262,4e-07
0595210554,4e-07
0694524107,4e-07
074320459X,4e-07
1577310462,4e-07
0750674601,4e-07
0963425994,4e-07
0262692090,4e-07
1879618001,4e-07
0471267651,4e-07
0887307280,4e-07
0465054625,4e-07
1580084575,4e-07
0915132397,4e-07
0830819746,4e-07
081331951X,4e-07
1564110648,4e-07
0787948039,4e-07
0735713308,4e-07
0671791540,4e-07
0136032753,4e-07
1567310001,4e-07
0960638881,4e-07
0553371320,4e-07
1557094489,4e-07
0735200491,4e-07
0609806262,4e-07
0812033809,4e-07
0716746026,4e-07
0890899940,4e-07
0131085646,4e-07
1555715605,4e-07
1557091056,4e-07
0609606786,4e-07
0941188299,4e-07
0465031765,4e-07
0930233441,4e-07
0375407715,4e-07
0806521899,4e-07
1568581114,4e-07
0786889322,4e-07
0070479046,4e-07
0679740422,4e-07
0761513116,4e-07
0375401571,4e-07
0871161990,4e-07
0122603818,4e-07
1588750019,4e-07
039370324X,4e-07
1557532478,4e-07
0966988302,4e-07
0793154154,4e-07
0815128789,4e-07
0972783210,4e-07
006251587X,4e-07
0452269806,4e-07
0393702472,4e-07
0471133000,4e-07
155571434X,4e-07
0871137801,4e-07
1562863282,4e-07
1579541852,4e-07
0324057865,4e-07
0679450807,4e-07
0761530983,4e-07
0060093897,4e-07
0830717765,4e-07
0687084164,4e-07
0312270100,4e-07
0671581864,4e-07
0130957011,4e-07
158063205X,4e-07
0394553705,4e-07
1564144941,4e-07
1559635452,4e-07
0553378201,4e-07
1570427534,4e-07
0934380414,4e-07
015657246X,4e-07
0375505385,4e-07
0060092629,4e-07
0742515532,4e-07
0471380547,4e-07
0671537245,4e-07
0967852978,4e-07
1578591147,4e-07
0072392797,4e-07
0965317102,4e-07
0609805045,4e-07
0787952249,4e-07
0375403493,4e-07
0130497576,4e-07
0142001104,4e-07
039370095X,4e-07
0130090255,4e-07
1570429596,4e-07
0738702544,4e-07
1574100955,4e-07
1575663481,4e-07
0071379509,4e-07
1862043620,4e-07
0030352711,4e-07
187916406X,4e-07
027595885X,4e-07
0449902927,4e-07
0684832453,4e-07
0130200387,4e-07
0671577441,4e-07
1879505592,4e-07
0195015401,4e-07
0446678546,4e-07
0446673463,4e-07
0452280214,4e-07
0553470272,4e-07
0873646355,3e-07
0253203465,3e-07
0762706600,3e-07
0060092610,3e-07
1565634527,3e-07
0899666957,3e-07
1578050383,3e-07
0446391174,3e-07
157660019X,3e-07
0876303203,3e-07
076191238X,3e-07
0735201250,3e-07
0760725594,3e-07
0345440331,3e-07
0935699007,3e-07
0743520343,3e-07
0134106717,3e-07
1885167539,3e-07
0785815430,3e-07
0688014291,3e-07
189556557X,3e-07
1586210920,3e-07
0971132208,3e-07
0764551590,3e-07
0425175014,3e-07
0130276618,3e-07
0967089328,3e-07
0273630962,3e-07
0964883902,3e-07
1557987912,3e-07
0201339897,3e-07
1558743170,3e-07
1857883039,3e-07
1885167172,3e-07
0891348018,3e-07
0967648300,3e-07
0393048136,3e-07
0471414328,3e-07
0802139752,3e-07
1574100556,3e-07
0471089656,3e-07
0446678317,3e-07
0830822763,3e-07
0262632551,3e-07
0471515388,3e-07
0658010786,3e-07
0785274316,3e-07
0743520335,3e-07
0252068920,3e-07
0609609505,3e-07
0933405030,3e-07
0380713640,3e-07
0060955899,3e-07
0962732710,3e-07
089281537X,3e-07
0735200394,3e-07
0553585975,3e-07
0671891049,3e-07
0374281777,3e-07
0787963941,3e-07
0966087402,3e-07
0451164695,3e-07
1841121495,3e-07
0898799775,3e-07
0072445297,3e-07
1582971226,3e-07
0910019576,3e-07
0814470726,3e-07
0028741129,3e-07
0140281916,3e-07
1559276916,3e-07
0201407191,3e-07
076151922X,3e-07
0684865424,3e-07
0809250969,3e-07
0072848847,3e-07
1558507256,3e-07
1563437023,3e-07
0443050600,3e-07
