,number_of_visits
0446677469,8.4e-06
0613080939,8.4e-06
1559639458,8.4e-06
0764550667,8.4e-06
067120159X,8.3e-06
0066620686,8.3e-06
0312152159,8.3e-06
0816038716,8.3e-06
1580621937,8.3e-06
0618104682,8.1e-06
0895298791,8.1e-06
0451167236,8.1e-06
1890572004,8.1e-06
0399527389,8.1e-06
1578566851,8e-06
0262025027,7.9e-06
0609806254,7.9e-06
0805386882,7.8e-06
0534385419,7.8e-06
0071360166,7.7e-06
0738202762,7.6e-06
0891082638,7.6e-06
067463442X,7.6e-06
0738203874,7.6e-06
0140868887,7.6e-06
0814403735,7.5e-06
0515087378,7.5e-06
1574100556,7.5e-06
0195141997,7.5e-06
0735200300,7.4e-06
0968331017,7.4e-06
078791116X,7.4e-06
0816035482,7.4e-06
1578514878,7.4e-06
0764553631,7.3e-06
0684863022,7.3e-06
1567310753,7.3e-06
0679441247,7.2e-06
1561702137,7.2e-06
1587622084,7.2e-06
0971483817,7.2e-06
1578565529,7.2e-06
1586214713,7.2e-06
0471297860,7.2e-06
0449909581,7.1e-06
0440576474,7e-06
0395907683,7e-06
0761110526,6.9e-06
1568843895,6.9e-06
0312157584,6.9e-06
0395502209,6.9e-06
0963405594,6.8e-06
0826316530,6.6e-06
1885481284,6.6e-06
158180069X,6.6e-06
1566251117,6.6e-06
0899423205,6.6e-06
0375402144,6.5e-06
0735101426,6.5e-06
0195112040,6.5e-06
0316735612,6.4e-06
0471213268,6.4e-06
1576853071,6.4e-06
0471412694,6.4e-06
B00005A3K6,6.4e-06
0393307948,6.4e-06
0030314038,6.3e-06
0030212146,6.3e-06
0440508452,6.2e-06
0787939897,6.2e-06
0471409189,6.2e-06
0679762884,6.1e-06
0385420579,6.1e-06
1580625509,6.1e-06
0944711006,6.1e-06
0679436561,6.1e-06
0071360530,6.1e-06
B00008RWBH,6e-06
1401901123,6e-06
0890897603,6e-06
0310236487,6e-06
1891315072,6e-06
0310208157,5.9e-06
0809231883,5.9e-06
0395981506,5.8e-06
1891411020,5.8e-06
0922915458,5.8e-06
0691086796,5.8e-06
0452273730,5.8e-06
041592779X,5.8e-06
0393050947,5.8e-06
0375401571,5.8e-06
0520077776,5.8e-06
0240803981,5.8e-06
0809005271,5.7e-06
0882821156,5.7e-06
0133036030,5.7e-06
0070323046,5.6e-06
0970452519,5.6e-06
0688121195,5.6e-06
0446523534,5.6e-06
0674576187,5.6e-06
0139316507,5.6e-06
0844232432,5.5e-06
0805410619,5.5e-06
0735200653,5.4e-06
1573241776,5.4e-06
0471406589,5.3e-06
0385495161,5.3e-06
0684849143,5.3e-06
0809229897,5.3e-06
0553280333,5.3e-06
0670873713,5.3e-06
0060006781,5.3e-06
0071414339,5.3e-06
0619059621,5.3e-06
0738202843,5.3e-06
187961815X,5.2e-06
0805046747,5.2e-06
0764112503,5.2e-06
0395883822,5.1e-06
0226458083,5.1e-06
0671759159,5.1e-06
0819217476,5e-06
0486248631,5e-06
0451200438,5e-06
0835208338,5e-06
0060521996,4.9e-06
1576751538,4.9e-06
1576751996,4.9e-06
0814479421,4.8e-06
0688136915,4.8e-06
0553382179,4.7e-06
0793166861,4.6e-06
0771011180,4.6e-06
0060538244,4.6e-06
0136715125,4.6e-06
0671621009,4.6e-06
0486401960,4.6e-06
1880692333,4.6e-06
0684841886,4.5e-06
0028622839,4.5e-06
0807737054,4.5e-06
0961970901,4.5e-06
0941478076,4.4e-06
1580625703,4.4e-06
1558196064,4.4e-06
0743203224,4.4e-06
0787954152,4.4e-06
0471382477,4.3e-06
0316720917,4.3e-06
0786887400,4.3e-06
0452271029,4.3e-06
0793139023,4.2e-06
1879237237,4.2e-06
031220955X,4.2e-06
1885068727,4.2e-06
0486404277,4.2e-06
0312115040,4.2e-06
0972714405,4.1e-06
1570713316,4.1e-06
0226801063,4.1e-06
0674634411,4.1e-06
0465067107,4.1e-06
0786312149,4e-06
1561703281,3.9e-06
1557385238,3.9e-06
0140280197,3.9e-06
0314257918,3.9e-06
1558747249,3.9e-06
0786869143,3.9e-06
0375705619,3.9e-06
0674817362,3.9e-06
0316321001,3.9e-06
0945353871,3.8e-06
0310920310,3.8e-06
0133868893,3.8e-06
1574101129,3.8e-06
0684864061,3.8e-06
0684719045,3.8e-06
B000066F3D,3.8e-06
0910924007,3.8e-06
1579541046,3.8e-06
0201155842,3.8e-06
1571742255,3.7e-06
1859843921,3.7e-06
0679463224,3.7e-06
0446531774,3.7e-06
0446677450,3.7e-06
0449216616,3.7e-06
014028852X,3.7e-06
006019880X,3.7e-06
0060652969,3.7e-06
0814471471,3.7e-06
0130873047,3.7e-06
1857881699,3.6e-06
0316353167,3.6e-06
0140159940,3.6e-06
1558608702,3.6e-06
0801871409,3.6e-06
0030353734,3.6e-06
0694519200,3.6e-06
0312218990,3.6e-06
0781254418,3.6e-06
0136360025,3.5e-06
0872205533,3.5e-06
0764311220,3.4e-06
0521565812,3.4e-06
068482471X,3.4e-06
0452271371,3.4e-06
042517445X,3.4e-06
0694525030,3.4e-06
0028636120,3.3e-06
1740094875,3.3e-06
0965096564,3.3e-06
0140123393,3.3e-06
0814476171,3.3e-06
0938423045,3.2e-06
0816735654,3.2e-06
158234082X,3.2e-06
1567310249,3.2e-06
0802139450,3.2e-06
0471352284,3.2e-06
0883680947,3.2e-06
0671708635,3.2e-06
0689822081,3.2e-06
0609607707,3.2e-06
0553067966,3.2e-06
031022909X,3.1e-06
0399144463,3.1e-06
0787968331,3.1e-06
0471524336,3.1e-06
0934041571,3.1e-06
0762404019,3.1e-06
0140139966,3.1e-06
0262640376,3.1e-06
1579510140,3.1e-06
1560524367,3.1e-06
0887306160,3.1e-06
0446677477,3.1e-06
0452283574,3e-06
0671885251,3e-06
0071412913,3e-06
0830822763,3e-06
0785242473,3e-06
0764554816,3e-06
0136435785,3e-06
0735201978,3e-06
0135298016,3e-06
0743233387,2.9e-06
0812094883,2.9e-06
0964287927,2.9e-06
0671886991,2.9e-06
0471347795,2.8e-06
0875847382,2.8e-06
0393301354,2.8e-06
1559276185,2.8e-06
0465016154,2.8e-06
0071348271,2.8e-06
0937611069,2.8e-06
0471293202,2.8e-06
0310234042,2.8e-06
0130404403,2.8e-06
1565112717,2.8e-06
1580622070,2.7e-06
0201776413,2.7e-06
0783895445,2.7e-06
0066620996,2.7e-06
0446677000,2.7e-06
1557388911,2.7e-06
0735712743,2.7e-06
0375703195,2.7e-06
0300087012,2.7e-06
0786866578,2.7e-06
0060955368,2.7e-06
0684800500,2.7e-06
0136328601,2.7e-06
0966506979,2.6e-06
0028639073,2.6e-06
0201924781,2.6e-06
1581600119,2.6e-06
0486411214,2.6e-06
0312310846,2.6e-06
0060652381,2.5e-06
0694523070,2.5e-06
1578511429,2.5e-06
0324183518,2.5e-06
1580620523,2.5e-06
047157581X,2.5e-06
1874719187,2.5e-06
0964383209,2.5e-06
039586061X,2.5e-06
0140440275,2.4e-06
0814404766,2.4e-06
0935257055,2.4e-06
0941188280,2.4e-06
0941188361,2.4e-06
0844233498,2.4e-06
0886851890,2.4e-06
0964793830,2.4e-06
0520229029,2.4e-06
0684859211,2.4e-06
1576750337,2.4e-06
0471349976,2.4e-06
1886801215,2.3e-06
0375403493,2.3e-06
0375700188,2.3e-06
0966854608,2.3e-06
0525945296,2.3e-06
0156870118,2.3e-06
0938721690,2.3e-06
0070119589,2.3e-06
0262640422,2.3e-06
0312270178,2.3e-06
0071382313,2.3e-06
0471234915,2.3e-06
0273637541,2.3e-06
0787901830,2.3e-06
1930199031,2.3e-06
0694523062,2.3e-06
0071369929,2.3e-06
0743520319,2.2e-06
1560436123,2.2e-06
0684801388,2.2e-06
091641065X,2.2e-06
0849936845,2.2e-06
1886284253,2.2e-06
0375416285,2.2e-06
0030247519,2.2e-06
0060928727,2.2e-06
0743225716,2.2e-06
0156007088,2.2e-06
0803893566,2.2e-06
1563089866,2.2e-06
0471042366,2.1e-06
1589800532,2.1e-06
0937611727,2.1e-06
026266125X,2.1e-06
0553210092,2.1e-06
1561700452,2.1e-06
189395613X,2.1e-06
0671734008,2.1e-06
0131257668,2.1e-06
1885167202,2.1e-06
0671646788,2.1e-06
073551982X,2.1e-06
0446678430,2.1e-06
0875844081,2.1e-06
0071364145,2.1e-06
0385260954,2.1e-06
1878424076,2.1e-06
0071387102,2.1e-06
0452276853,2e-06
0471079820,2e-06
002861738X,2e-06
0970116209,2e-06
1857883039,2e-06
0935907076,2e-06
159184021X,2e-06
0312235003,2e-06
1561703125,2e-06
0738204633,2e-06
0918222885,2e-06
1858285895,2e-06
0808577697,2e-06
0938636294,2e-06
1561840262,2e-06
0814405029,2e-06
0967126509,2e-06
0916661059,2e-06
0451526201,1.9e-06
0786311509,1.9e-06
0375705511,1.9e-06
1585670839,1.9e-06
0743520718,1.9e-06
0121384101,1.9e-06
0471348147,1.9e-06
0899093809,1.9e-06
1558607129,1.9e-06
1576750604,1.9e-06
0887306470,1.9e-06
0826447139,1.9e-06
0967205905,1.9e-06
0060653019,1.9e-06
0070680396,1.8e-06
0201615452,1.8e-06
0521642604,1.8e-06
0684827905,1.8e-06
0687017289,1.8e-06
0738204862,1.8e-06
1576737411,1.8e-06
0029227917,1.8e-06
0324020023,1.8e-06
0201719797,1.8e-06
0471322873,1.8e-06
0226465551,1.8e-06
0553371657,1.8e-06
0891349855,1.8e-06
1563086212,1.8e-06
0895553872,1.8e-06
0072508078,1.8e-06
0071347070,1.8e-06
1576751171,1.8e-06
1555703283,1.8e-06
1567314066,1.8e-06
0446676950,1.8e-06
0139414282,1.8e-06
0786198516,1.7e-06
0967187109,1.7e-06
0873378504,1.7e-06
0452010713,1.7e-06
0156329301,1.7e-06
0743504232,1.7e-06
0802131255,1.7e-06
0471404039,1.7e-06
0684841835,1.7e-06
1582341028,1.7e-06
0374525951,1.7e-06
0674839757,1.7e-06
0735203512,1.7e-06
155963555X,1.7e-06
0971476993,1.7e-06
0262611333,1.7e-06
0738205141,1.7e-06
006662066X,1.6e-06
1891336037,1.6e-06
087516000X,1.6e-06
0553263900,1.6e-06
188516727X,1.6e-06
0324145675,1.6e-06
068481465X,1.6e-06
0814406394,1.6e-06
0070696284,1.6e-06
0471254541,1.6e-06
0446673315,1.6e-06
1560159618,1.6e-06
0553528734,1.6e-06
0385720270,1.6e-06
0062731696,1.6e-06
0609800906,1.6e-06
0395827590,1.6e-06
1570715882,1.6e-06
0066621038,1.6e-06
0139573909,1.6e-06
1893384004,1.6e-06
0071374981,1.6e-06
1929685130,1.6e-06
1401396690,1.6e-06
0385267746,1.6e-06
0618094563,1.6e-06
0226668169,1.6e-06
0873643135,1.6e-06
0140286624,1.5e-06
0449901998,1.5e-06
0684801523,1.5e-06
0471322865,1.5e-06
1578511828,1.5e-06
0135285712,1.5e-06
1581150784,1.5e-06
0028615557,1.5e-06
1893626075,1.5e-06
0915035200,1.5e-06
0452282144,1.5e-06
1576832201,1.5e-06
1581601360,1.5e-06
0060652934,1.5e-06
082542366X,1.5e-06
0671791745,1.5e-06
0814470726,1.5e-06
0831400447,1.5e-06
0314241302,1.5e-06
9768108258,1.4e-06
0451527100,1.4e-06
0446673072,1.4e-06
0125184069,1.4e-06
0060007737,1.4e-06
0071383263,1.4e-06
1567313116,1.4e-06
0809246295,1.4e-06
0471227285,1.4e-06
0446531502,1.4e-06
B00008AJCH,1.4e-06
0816034141,1.4e-06
0449214923,1.4e-06
0451205367,1.4e-06
0446384062,1.4e-06
0072515023,1.4e-06
0471155616,1.4e-06
1565425960,1.4e-06
019514855X,1.4e-06
0310209307,1.4e-06
0310221498,1.4e-06
0738208175,1.4e-06
0130289132,1.4e-06
1586604104,1.4e-06
0787234796,1.4e-06
0385486847,1.4e-06
0838907857,1.4e-06
0882898701,1.4e-06
0312154291,1.3e-06
0072392797,1.3e-06
006065273X,1.3e-06
0873375750,1.3e-06
0375707336,1.3e-06
0812694120,1.3e-06
0873641019,1.3e-06
0895550377,1.3e-06
0679603158,1.3e-06
0891061339,1.3e-06
0963938703,1.3e-06
0028643852,1.3e-06
0671724002,1.3e-06
0887309992,1.3e-06
0449901572,1.3e-06
0130307947,1.3e-06
1563524694,1.3e-06
047103620X,1.3e-06
0890899940,1.3e-06
0684869020,1.3e-06
0609607782,1.3e-06
0029044308,1.3e-06
037550317X,1.3e-06
1582341036,1.3e-06
1559949880,1.3e-06
0787947636,1.2e-06
1928832008,1.2e-06
0738203092,1.2e-06
013898008X,1.2e-06
0520215680,1.2e-06
0440582253,1.2e-06
0852295316,1.2e-06
1557869405,1.2e-06
1568810911,1.2e-06
0471178071,1.2e-06
0962580392,1.2e-06
0192876074,1.2e-06
0814478808,1.2e-06
0139649581,1.2e-06
0060517123,1.2e-06
1571742476,1.2e-06
0764191438,1.2e-06
0805011943,1.2e-06
0060932023,1.2e-06
0793169380,1.2e-06
0812095820,1.2e-06
0671687425,1.2e-06
038502861X,1.2e-06
0140096531,1.2e-06
0658001353,1.2e-06
0486290735,1.2e-06
0814479405,1.2e-06
0130654930,1.2e-06
0759640939,1.2e-06
0684818388,1.2e-06
0743504224,1.2e-06
0385488696,1.2e-06
0670887943,1.2e-06
1580627560,1.1e-06
0812930371,1.1e-06
0449219984,1.1e-06
0934380252,1.1e-06
0465056741,1.1e-06
0393952169,1.1e-06
0684802031,1.1e-06
1888670304,1.1e-06
0873378571,1.1e-06
0446394831,1.1e-06
0201563215,1.1e-06
0887307094,1.1e-06
157851486X,1.1e-06
1894020545,1.1e-06
0071373586,1.1e-06
0878913297,1.1e-06
0159003628,1.1e-06
0471363405,1.1e-06
0425081834,1.1e-06
0809225131,1.1e-06
0961317752,1.1e-06
0130613177,1.1e-06
0865714827,1.1e-06
0971907609,1.1e-06
0898061822,1.1e-06
0060931175,1.1e-06
0609804952,1.1e-06
188623017X,1.1e-06
0805454020,1.1e-06
0670857688,1.1e-06
0809247240,1.1e-06
0750699035,1.1e-06
1563680777,1.1e-06
0062720732,1.1e-06
0735713308,1.1e-06
0787960756,1.1e-06
0380783991,1.1e-06
0072441437,1.1e-06
0072226250,1.1e-06
0786887117,1.1e-06
0735202702,1.1e-06
0916410625,1.1e-06
0030329310,1.1e-06
0201331187,1.1e-06
0840744641,1e-06
0226468046,1e-06
0849990319,1e-06
0440504910,1e-06
0395522641,1e-06
1892805243,1e-06
047102242X,1e-06
055327757X,1e-06
8479534486,1e-06
0738200387,1e-06
0375725636,1e-06
0970919506,1e-06
0806523832,1e-06
0882707663,1e-06
1574535161,1e-06
0812929004,1e-06
0679730028,1e-06
0071412743,1e-06
0201700883,1e-06
0140173188,1e-06
0881339393,1e-06
026262124X,1e-06
0684850338,1e-06
067495467X,1e-06
0738206652,1e-06
067158071X,1e-06
0028629566,1e-06
0882862359,1e-06
0140296344,1e-06
1561706116,1e-06
0071342559,1e-06
0385024363,1e-06
0735202915,1e-06
0028638883,1e-06
0892818662,1e-06
006251184X,1e-06
0830717722,1e-06
0941394034,1e-06
1576751600,1e-06
0151001855,1e-06
076152911X,1e-06
0226474089,1e-06
0609805347,1e-06
0609608002,1e-06
0873374940,1e-06
0262161818,1e-06
0874777518,9e-07
1576600327,9e-07
0253211719,9e-07
0764102869,9e-07
0738201561,9e-07
157324564X,9e-07
067162752X,9e-07
0743227905,9e-07
0767900405,9e-07
0805055762,9e-07
0471349763,9e-07
0809229773,9e-07
0849938864,9e-07
0471281395,9e-07
1560254106,9e-07
0471412929,9e-07
0252068920,9e-07
1878424092,9e-07
086543171X,9e-07
0060652950,9e-07
1891984217,9e-07
1899836454,9e-07
0449223256,9e-07
0060926341,9e-07
0138574596,9e-07
0030243998,9e-07
047139887X,9e-07
087477845X,9e-07
0809253437,9e-07
0486419312,9e-07
1576752054,9e-07
0684868016,9e-07
0941188256,9e-07
078796378X,9e-07
0966740017,9e-07
0070511144,9e-07
0787908703,9e-07
0465071422,9e-07
0385427204,9e-07
0918880440,9e-07
0130348031,9e-07
158160369X,9e-07
0451526732,9e-07
0691027641,9e-07
0452278015,9e-07
0664253105,9e-07
0071388761,9e-07
0883312190,8e-07
0609802127,8e-07
0471214175,8e-07
1576850714,8e-07
1576751279,8e-07
0140235310,8e-07
0130276618,8e-07
1886230285,8e-07
0595192114,8e-07
0471411019,8e-07
0881791822,8e-07
0131759477,8e-07
0262571587,8e-07
0446673463,8e-07
0130411507,8e-07
0471144622,8e-07
0684837196,8e-07
1557385432,8e-07
0449208028,8e-07
0072445297,8e-07
1578514371,8e-07
1574101374,8e-07
0471581054,8e-07
0192802577,8e-07
157851326X,8e-07
0195130626,8e-07
0913543209,8e-07
0553573136,8e-07
1588720195,8e-07
0471157503,8e-07
0875421180,8e-07
0140189858,8e-07
140250862X,8e-07
0449909298,8e-07
0471350850,8e-07
1586214365,8e-07
0873378482,8e-07
0912411481,8e-07
0375415572,8e-07
0393310728,8e-07
0743520696,8e-07
0273649167,8e-07
0887309097,8e-07
0062516329,8e-07
0028741129,8e-07
0618147233,8e-07
0688070620,8e-07
0375501088,8e-07
0471196533,8e-07
0471295639,8e-07
0385491816,8e-07
030681076X,8e-07
0793160278,8e-07
0300074360,8e-07
1559944676,8e-07
0471355941,8e-07
094118823X,8e-07
0871137801,8e-07
0738204439,8e-07
0471225800,8e-07
0312929870,8e-07
0738202800,8e-07
0684842033,8e-07
047111961X,8e-07
0817304916,8e-07
0933662688,8e-07
025621591X,8e-07
0140126384,8e-07
0395907713,8e-07
0674510410,8e-07
0785810749,8e-07
007140998X,8e-07
0761512721,8e-07
0553380265,8e-07
0070653380,7e-07
0609603523,7e-07
031406690X,7e-07
0130903272,7e-07
1853260630,7e-07
0471035483,7e-07
0658001361,7e-07
0385238827,7e-07
0872203956,7e-07
1568981139,7e-07
0764550349,7e-07
0895263696,7e-07
0767900340,7e-07
0070260311,7e-07
0684869683,7e-07
0875964257,7e-07
0941188108,7e-07
0684809303,7e-07
0072528788,7e-07
0895550318,7e-07
1580082238,7e-07
0440503892,7e-07
1583225366,7e-07
0226500438,7e-07
0240803744,7e-07
0201626950,7e-07
0072314850,7e-07
013091066X,7e-07
0671657135,7e-07
1878424300,7e-07
0684872714,7e-07
0761125957,7e-07
0883658941,7e-07
1878424262,7e-07
0716731088,7e-07
0393003981,7e-07
0192890956,7e-07
0805412662,7e-07
1884942024,7e-07
0842359184,7e-07
0399519904,7e-07
0520207726,7e-07
1564144984,7e-07
0471559563,7e-07
080249532X,7e-07
0743227298,7e-07
019516539X,7e-07
0324145632,7e-07
0571202284,7e-07
0517037351,7e-07
0062516507,7e-07
078688777X,7e-07
0375503668,7e-07
0240803299,7e-07
0971580804,7e-07
1589600584,7e-07
0809229765,7e-07
0538884851,7e-07
0310219604,7e-07
0738206865,7e-07
187842422X,7e-07
0671727524,7e-07
0072482567,7e-07
1586214705,7e-07
0801488311,7e-07
0226284182,7e-07
0070779740,7e-07
0446691437,7e-07
0849940869,7e-07
076151922X,7e-07
1586637444,7e-07
0312204280,7e-07
0471160369,7e-07
0670887587,7e-07
0195141628,7e-07
1580631991,7e-07
0842378898,7e-07
0140120904,6e-07
0968929001,6e-07
0762103310,6e-07
0738205923,6e-07
1580631134,6e-07
0028638352,6e-07
1572702168,6e-07
0786887176,6e-07
1558505296,6e-07
0471291331,6e-07
0300096860,6e-07
0887309526,6e-07
0965568237,6e-07
0060185481,6e-07
087584877X,6e-07
0425171566,6e-07
0609609491,6e-07
0814405053,6e-07
0375413251,6e-07
0887306187,6e-07
0873642597,6e-07
0394718747,6e-07
0446675962,6e-07
1587611082,6e-07
0029055156,6e-07
0316260614,6e-07
0671520628,6e-07
0553470272,6e-07
0761103465,6e-07
0471293040,6e-07
1556815387,6e-07
0933291213,6e-07
0300072023,6e-07
1568362242,6e-07
0842374272,6e-07
0887306667,6e-07
013242066X,6e-07
0130462152,6e-07
1586210920,6e-07
0452278376,6e-07
156720242X,6e-07
0072352361,6e-07
007034003X,6e-07
081293203X,6e-07
1883272599,6e-07
0671792806,6e-07
1568331266,6e-07
068482681X,6e-07
052138673X,6e-07
0130330663,6e-07
0385292163,6e-07
1561706094,6e-07
087584863X,6e-07
0672325195,6e-07
0941159965,6e-07
0070680345,6e-07
5550151669,6e-07
0310485088,6e-07
0072495839,6e-07
1884433847,6e-07
0936602074,6e-07
0875420508,6e-07
0671766414,6e-07
0913543780,6e-07
0465067093,6e-07
0671869213,6e-07
076150625X,6e-07
0465031765,6e-07
0963401610,6e-07
0446678619,6e-07
0814479502,6e-07
0961317744,6e-07
0310210089,6e-07
1578511445,6e-07
0471177431,6e-07
156179533X,6e-07
1559276134,6e-07
0714650919,6e-07
188491019X,6e-07
1878424319,6e-07
0070504776,6e-07
0140127224,6e-07
1562058592,6e-07
0240804775,6e-07
0684857162,6e-07
0966087437,6e-07
0895552795,6e-07
0070522359,6e-07
1586212567,6e-07
0226327728,6e-07
0764553690,6e-07
0553274864,6e-07
1576601323,6e-07
0395962870,6e-07
0205297013,6e-07
0521284147,6e-07
1581150210,6e-07
0465085881,6e-07
1574101404,6e-07
0446678643,5e-07
0898799791,5e-07
0842321845,5e-07
1571741097,5e-07
0072509619,5e-07
0070945047,5e-07
0761563520,5e-07
0849943949,5e-07
0842345523,5e-07
0875848192,5e-07
1581152507,5e-07
1582970467,5e-07
0716737442,5e-07
0030210291,5e-07
0849961912,5e-07
0916990214,5e-07
0201550180,5e-07
0159002524,5e-07
0963937170,5e-07
0825436338,5e-07
0201622408,5e-07
0671761986,5e-07
0688140718,5e-07
0140296468,5e-07
1563089904,5e-07
0028629426,5e-07
0312873964,5e-07
0937779148,5e-07
0805072810,5e-07
0446527831,5e-07
027365117X,5e-07
0872186210,5e-07
0139415017,5e-07
1570627487,5e-07
076790334X,5e-07
1567181406,5e-07
0684846411,5e-07
0471407925,5e-07
0070268975,5e-07
020201178X,5e-07
002864283X,5e-07
0887309585,5e-07
1558500596,5e-07
0875848842,5e-07
0735201471,5e-07
0375410406,5e-07
0140245227,5e-07
0865301417,5e-07
0937611603,5e-07
0385029039,5e-07
1574101226,5e-07
0944031072,5e-07
157660070X,5e-07
0130180424,5e-07
0960638881,5e-07
193081920X,5e-07
0891417133,5e-07
0944435424,5e-07
0553279726,5e-07
0195132653,5e-07
0684851954,5e-07
0534925618,5e-07
1881052834,5e-07
1586214632,5e-07
0471000604,5e-07
0762406313,5e-07
0070275491,5e-07
096167363X,5e-07
0802408168,5e-07
0963973444,5e-07
0195094670,5e-07
1564743489,5e-07
0738204080,5e-07
067978120X,5e-07
0964036770,5e-07
0471587281,5e-07
0883780305,5e-07
0671520709,5e-07
0679752994,5e-07
1885167377,5e-07
0887307280,5e-07
1878424173,5e-07
0324042914,5e-07
0809228386,5e-07
158542045X,5e-07
0312289774,5e-07
1578516153,5e-07
0800786688,5e-07
053438367X,5e-07
1572242310,5e-07
0830816526,5e-07
081331951X,5e-07
0345410025,5e-07
0060920386,5e-07
0785264817,5e-07
0140449159,5e-07
0875847471,5e-07
0262522632,5e-07
0395588685,5e-07
1577312295,5e-07
0070120625,5e-07
1886230498,5e-07
0380810336,5e-07
0553345397,5e-07
0446673862,5e-07
0930233441,5e-07
1883096014,5e-07
0687179300,5e-07
0595148735,5e-07
0446671800,5e-07
002861979X,5e-07
0553245767,5e-07
0887306144,5e-07
0875847161,5e-07
0787960497,5e-07
0446676683,5e-07
093917345X,5e-07
0743526007,5e-07
0759610142,4e-07
0071386262,4e-07
0631207805,4e-07
0072553391,4e-07
0142002488,4e-07
0967089328,4e-07
0631231366,4e-07
076442257X,4e-07
0142000280,4e-07
0875164056,4e-07
0786705973,4e-07
0198750242,4e-07
0471397512,4e-07
0399525750,4e-07
0767903021,4e-07
0684855550,4e-07
0972251901,4e-07
0684826550,4e-07
0684848813,4e-07
0814404839,4e-07
1551802074,4e-07
0879800429,4e-07
0970171307,4e-07
0071411909,4e-07
1879505509,4e-07
0938721739,4e-07
0262632551,4e-07
0898621283,4e-07
0385265425,4e-07
038550635X,4e-07
0960170618,4e-07
0781433657,4e-07
0793138655,4e-07
0875841996,4e-07
0139696946,4e-07
1573227358,4e-07
0764552279,4e-07
0743214285,4e-07
1565633466,4e-07
0785243038,4e-07
0684852861,4e-07
0060512784,4e-07
0314228640,4e-07
0670891924,4e-07
1400100674,4e-07
0451524977,4e-07
013035211X,4e-07
0471325503,4e-07
0028627385,4e-07
006251587X,4e-07
0805052534,4e-07
0875848834,4e-07
0060526564,4e-07
0060921994,4e-07
1879384507,4e-07
0471083097,4e-07
0972167102,4e-07
0875848818,4e-07
020162236X,4e-07
0887309372,4e-07
1888739509,4e-07
0970565100,4e-07
0786884274,4e-07
0943233135,4e-07
0452280117,4e-07
0961320303,4e-07
1561705365,4e-07
0934380414,4e-07
0875848575,4e-07
1887178287,4e-07
0934380570,4e-07
0679768092,4e-07
1857882466,4e-07
0801863406,4e-07
0130835722,4e-07
0877846901,4e-07
0075543729,4e-07
0820315311,4e-07
1852400536,4e-07
0887308635,4e-07
0671726099,4e-07
0964859009,4e-07
0793136644,4e-07
B00006950U,4e-07
1576600963,4e-07
0300002386,4e-07
0875421229,4e-07
1559275804,4e-07
0226245349,4e-07
0679463216,4e-07
0787957437,4e-07
0671797506,4e-07
0205360734,4e-07
0671733354,4e-07
0935257012,4e-07
0060506083,4e-07
0671746073,4e-07
0060197536,4e-07
0159003644,4e-07
0520234731,4e-07
0818403969,4e-07
0226500446,4e-07
0809231026,4e-07
0072478616,4e-07
078670621X,4e-07
1886230366,4e-07
0684854236,4e-07
0471415723,4e-07
0415278449,4e-07
0887308570,4e-07
0913543543,4e-07
0446391174,4e-07
0316255203,4e-07
0140266933,4e-07
0471189626,4e-07
0971229007,4e-07
0865713804,4e-07
1582341400,4e-07
0761512195,4e-07
0130815616,4e-07
0471642355,4e-07
0899664164,4e-07
0873648153,4e-07
0393020371,4e-07
0451197461,4e-07
1559391766,4e-07
0961830905,4e-07
1572700432,4e-07
0898794080,4e-07
089870202X,4e-07
0130179647,4e-07
0142002364,4e-07
0471384739,4e-07
0375754776,4e-07
0195112385,4e-07
0553266462,4e-07
1576750213,4e-07
0538867566,4e-07
0142001902,4e-07
0966200306,4e-07
0962067172,4e-07
1578513014,4e-07
0226467759,4e-07
0553455613,4e-07
0883904756,4e-07
0324015658,4e-07
0793131677,4e-07
068487170X,4e-07
0486295834,4e-07
013066927X,4e-07
0029113121,4e-07
0887309321,4e-07
0201703394,4e-07
B00005LC1A,4e-07
074350920X,4e-07
0130651214,4e-07
0132403005,4e-07
0875844162,4e-07
1899836101,4e-07
0671576976,4e-07
0136638236,4e-07
0060275162,4e-07
0071376771,4e-07
0062503731,4e-07
0062725009,4e-07
0913069426,4e-07
0471172073,4e-07
0393323528,4e-07
1572241985,4e-07
1885167288,4e-07
0671555510,4e-07
0804817057,3e-07
0471144452,3e-07
1585670324,3e-07
0967840201,3e-07
080505880X,3e-07
0471415138,3e-07
0761522131,3e-07
0070525587,3e-07
0314129383,3e-07
0964957310,3e-07
0072486600,3e-07
0938716387,3e-07
0300088310,3e-07
0891415637,3e-07
1586210386,3e-07
0312110014,3e-07
0943389232,3e-07
0471145742,3e-07
1581150296,3e-07
1891984152,3e-07
0913543098,3e-07
0814470653,3e-07
0385504454,3e-07
0256218404,3e-07
0802775985,3e-07
0609607723,3e-07
1559944706,3e-07
0440501601,3e-07
0380713640,3e-07
0375758259,3e-07
047135399X,3e-07
0874779731,3e-07
0609610570,3e-07
0072337559,3e-07
0609807374,3e-07
1570624445,3e-07
0399146709,3e-07
0310243238,3e-07
0139570020,3e-07
0471430676,3e-07
0892838329,3e-07
1555520227,3e-07
0471362794,3e-07
0140109862,3e-07
0822013185,3e-07
0060915730,3e-07
0399526145,3e-07
0553525689,3e-07
0471382442,3e-07
0938151495,3e-07
0399145419,3e-07
1581600712,3e-07
