,number_of_visits
1564968677,3.2e-06
0553714465,3.2e-06
0062516035,3.2e-06
0935257055,3.2e-06
055327757X,3.2e-06
0767903838,3.2e-06
155994840X,3.2e-06
0963037900,3.2e-06
0787944386,3.2e-06
0875164838,3.2e-06
1586637134,3.2e-06
1568843224,3.2e-06
0130835722,3.1e-06
0671027034,3.1e-06
0393952169,3.1e-06
0071419446,3.1e-06
0062503421,3.1e-06
0736901914,3.1e-06
0451200438,3.1e-06
0873377877,3.1e-06
1575240157,3.1e-06
0375420797,3.1e-06
0452275644,3e-06
1930082002,3e-06
0806518871,3e-06
067978120X,3e-06
0787948047,3e-06
0961673605,3e-06
0743529030,3e-06
0070240205,3e-06
0030353734,3e-06
0891348018,3e-06
0446526800,2.9e-06
0393057658,2.9e-06
0471382442,2.9e-06
0130957011,2.9e-06
0881791822,2.9e-06
0743520718,2.9e-06
1879505592,2.9e-06
0684826550,2.9e-06
0787234796,2.9e-06
0471120448,2.9e-06
007013359X,2.9e-06
0764552570,2.9e-06
1586210912,2.9e-06
0892811579,2.9e-06
014019536X,2.9e-06
1570715858,2.8e-06
1581801467,2.8e-06
0787955132,2.8e-06
0471141895,2.8e-06
0517881640,2.8e-06
1559277300,2.8e-06
1581602820,2.8e-06
0471126500,2.8e-06
0968243002,2.8e-06
0814405703,2.8e-06
1899836527,2.8e-06
0684840073,2.7e-06
0787295493,2.7e-06
1558671056,2.7e-06
0321112555,2.7e-06
0887308619,2.7e-06
0312084463,2.7e-06
1587622025,2.7e-06
0449214931,2.7e-06
1560006250,2.7e-06
0446675334,2.7e-06
068484804X,2.7e-06
1580627935,2.7e-06
093917345X,2.7e-06
0310920310,2.7e-06
1568302215,2.7e-06
1878424076,2.7e-06
0452281326,2.7e-06
0671778153,2.7e-06
1904151035,2.6e-06
0756750555,2.6e-06
0671743228,2.6e-06
0887305083,2.6e-06
0072441070,2.6e-06
0451165209,2.6e-06
0688137865,2.6e-06
0844230006,2.6e-06
0060512784,2.6e-06
1586214705,2.6e-06
0785264477,2.6e-06
0452275350,2.6e-06
0806505494,2.6e-06
1931056870,2.6e-06
0963865439,2.6e-06
0130353094,2.6e-06
067162248X,2.6e-06
1558606580,2.6e-06
0932102115,2.5e-06
0743517830,2.5e-06
0749432187,2.5e-06
0962141534,2.5e-06
0891061231,2.5e-06
0966660404,2.5e-06
0471390712,2.5e-06
0789727609,2.5e-06
1904151108,2.5e-06
0060928123,2.5e-06
0736910190,2.5e-06
0671519956,2.5e-06
1559276657,2.5e-06
006662066X,2.5e-06
1580910939,2.4e-06
0940687291,2.4e-06
0963508520,2.4e-06
0071387390,2.4e-06
1565116364,2.4e-06
0385495188,2.4e-06
0609806297,2.4e-06
1572242140,2.4e-06
078971809X,2.4e-06
0321118022,2.4e-06
0892818662,2.4e-06
1578511941,2.4e-06
0028629493,2.4e-06
1565078616,2.4e-06
087477845X,2.3e-06
0452281881,2.3e-06
0963937170,2.3e-06
0070580561,2.3e-06
0262571587,2.3e-06
1559276827,2.3e-06
0130651311,2.3e-06
013012446X,2.3e-06
0966740017,2.3e-06
0671799037,2.3e-06
084423169X,2.3e-06
0844231010,2.3e-06
1559351640,2.3e-06
0140437401,2.3e-06
1884667139,2.2e-06
1578511054,2.2e-06
0875420133,2.2e-06
0735711518,2.2e-06
0802775985,2.2e-06
0806621516,2.2e-06
157675006X,2.2e-06
0028653378,2.2e-06
0813330858,2.2e-06
0471414069,2.2e-06
1580624766,2.2e-06
0312154682,2.2e-06
0385316496,2.2e-06
0553272454,2.2e-06
1567188257,2.2e-06
0471196533,2.2e-06
1930853025,2.2e-06
0865475873,2.2e-06
0941188299,2.2e-06
0062516329,2.2e-06
0736901884,2.1e-06
0071342532,2.1e-06
1572180714,2.1e-06
0875163092,2.1e-06
0882681311,2.1e-06
0875421857,2.1e-06
0393319377,2.1e-06
007255374X,2.1e-06
0936085452,2.1e-06
0875848192,2.1e-06
158234082X,2e-06
071671504X,2e-06
1887089012,2e-06
0743420373,2e-06
1564110648,2e-06
007016357X,2e-06
0130872946,2e-06
080078412X,2e-06
0072358688,2e-06
0890895694,2e-06
0393308723,2e-06
0740718584,2e-06
1567184855,2e-06
0802774830,2e-06
0812931181,2e-06
1567184243,2e-06
1568846991,2e-06
0684869020,2e-06
0471079820,2e-06
1560159049,2e-06
0873378008,2e-06
084236689X,2e-06
1581602626,1.9e-06
0070696284,1.9e-06
080652023X,1.9e-06
0805011943,1.9e-06
0062503995,1.9e-06
0028633849,1.9e-06
0787955140,1.9e-06
0066214696,1.9e-06
0806517778,1.9e-06
0786866020,1.9e-06
0446522686,1.9e-06
1580621937,1.9e-06
0072392797,1.9e-06
157954603X,1.9e-06
1573924326,1.9e-06
0684825325,1.9e-06
0131000691,1.9e-06
1557869405,1.9e-06
0256218404,1.8e-06
0971516502,1.8e-06
027365604X,1.8e-06
0822020599,1.8e-06
1571741259,1.8e-06
0449213501,1.8e-06
0743524624,1.8e-06
0132340062,1.8e-06
0324164858,1.8e-06
0471361046,1.8e-06
076240969X,1.8e-06
0262621088,1.8e-06
0471144622,1.8e-06
074321613X,1.8e-06
0824516362,1.8e-06
0743517881,1.8e-06
0030313783,1.8e-06
0671701355,1.8e-06
0679762671,1.8e-06
096548341X,1.8e-06
0806522755,1.8e-06
0812930959,1.8e-06
087337861X,1.8e-06
0451201051,1.8e-06
0553456342,1.7e-06
0553214829,1.7e-06
0028623924,1.7e-06
1561709336,1.7e-06
1555612474,1.7e-06
0961320303,1.7e-06
0743517873,1.7e-06
1568331266,1.7e-06
0471384542,1.7e-06
0806622628,1.7e-06
0887309321,1.7e-06
0684811456,1.7e-06
1930491018,1.7e-06
1891686003,1.7e-06
0071363092,1.7e-06
0553378589,1.7e-06
0471322865,1.7e-06
0310221714,1.7e-06
0671869965,1.7e-06
0471315737,1.7e-06
1582970165,1.7e-06
0786101946,1.6e-06
0887309151,1.6e-06
0805057579,1.6e-06
0694523070,1.6e-06
1880692333,1.6e-06
0767904818,1.6e-06
0679410449,1.6e-06
0471164232,1.6e-06
1578631351,1.6e-06
1887229019,1.6e-06
0883910330,1.6e-06
0694515302,1.6e-06
0451527100,1.6e-06
0321130073,1.6e-06
0743517822,1.6e-06
0671505947,1.6e-06
0446530476,1.6e-06
0471237744,1.6e-06
1930199031,1.6e-06
0806635703,1.6e-06
0553374443,1.6e-06
0895948389,1.6e-06
1574100556,1.6e-06
1881052788,1.6e-06
0609607707,1.6e-06
1561700452,1.6e-06
0139415017,1.6e-06
0312115040,1.6e-06
0787952273,1.6e-06
0787955086,1.6e-06
0962465674,1.5e-06
1570628556,1.5e-06
0672321483,1.5e-06
0879804203,1.5e-06
0941188701,1.5e-06
0887308570,1.5e-06
0972167102,1.5e-06
0671745212,1.5e-06
0802139647,1.5e-06
0071357807,1.5e-06
0312985487,1.5e-06
0890899940,1.5e-06
0684854236,1.5e-06
0071387102,1.5e-06
0071348166,1.5e-06
1885538901,1.5e-06
0201360713,1.5e-06
1570270007,1.5e-06
0671505882,1.5e-06
1586214551,1.5e-06
0140440488,1.5e-06
0892817348,1.5e-06
0684842254,1.5e-06
1555703704,1.5e-06
0134949641,1.5e-06
0688039693,1.5e-06
0873375440,1.5e-06
1886939535,1.5e-06
0375754776,1.5e-06
1570715882,1.5e-06
0060555661,1.5e-06
0062503790,1.5e-06
0140147896,1.5e-06
1580627943,1.5e-06
0761923578,1.5e-06
0743517865,1.4e-06
0517415283,1.4e-06
0787962554,1.4e-06
0380701510,1.4e-06
0471396346,1.4e-06
0520234731,1.4e-06
0895948915,1.4e-06
1557388938,1.4e-06
0140390529,1.4e-06
1578566851,1.4e-06
1564966038,1.4e-06
0471325465,1.4e-06
0805365583,1.4e-06
0873373693,1.4e-06
1859848982,1.4e-06
0446391174,1.4e-06
0071381848,1.4e-06
1567184464,1.4e-06
0314257918,1.4e-06
0471528935,1.4e-06
0694515957,1.4e-06
0618249060,1.4e-06
0324145632,1.4e-06
0931580439,1.4e-06
193009714X,1.4e-06
0875420761,1.4e-06
0262541157,1.4e-06
0028625250,1.4e-06
0120489201,1.4e-06
1886669090,1.4e-06
0895947811,1.4e-06
0873377672,1.4e-06
0471323365,1.3e-06
0060963107,1.3e-06
0684846349,1.3e-06
0465054625,1.3e-06
034537410X,1.3e-06
1569245444,1.3e-06
0446523534,1.3e-06
0735712018,1.3e-06
0060521996,1.3e-06
0786311509,1.3e-06
0813397723,1.3e-06
0553528602,1.3e-06
0471121045,1.3e-06
092291575X,1.3e-06
1559946725,1.3e-06
0201311453,1.3e-06
0694523062,1.3e-06
0964593408,1.3e-06
1899836705,1.3e-06
0671724002,1.3e-06
1577330099,1.3e-06
0764552384,1.3e-06
0471083097,1.3e-06
1578632455,1.3e-06
0471417424,1.3e-06
0738203874,1.3e-06
1558505113,1.3e-06
1555812244,1.3e-06
0324061870,1.3e-06
0312265913,1.3e-06
0787955124,1.3e-06
1582700648,1.2e-06
0743524616,1.2e-06
0449911578,1.2e-06
0201567512,1.2e-06
0735713243,1.2e-06
1928611044,1.2e-06
0684851857,1.2e-06
1889051128,1.2e-06
0393311066,1.2e-06
0873375343,1.2e-06
1567181031,1.2e-06
B00005UWIL,1.2e-06
0028620895,1.2e-06
0736907270,1.2e-06
0749420693,1.2e-06
0814404162,1.2e-06
0688153879,1.2e-06
0140150528,1.2e-06
0030243998,1.2e-06
1580622100,1.2e-06
067104334X,1.2e-06
0764553097,1.2e-06
0967029104,1.2e-06
0140296468,1.2e-06
1559276924,1.2e-06
0767906594,1.2e-06
1567188028,1.2e-06
1886903972,1.2e-06
0916990192,1.2e-06
067102101X,1.2e-06
047115380X,1.2e-06
0891349855,1.2e-06
0743525078,1.2e-06
0130180424,1.2e-06
0070696152,1.2e-06
0471363405,1.2e-06
0070119589,1.2e-06
0520073215,1.2e-06
1855383640,1.2e-06
0782140203,1.2e-06
1879384493,1.2e-06
0071351825,1.2e-06
0130330663,1.1e-06
047185316X,1.1e-06
0786883561,1.1e-06
0814479448,1.1e-06
1567181678,1.1e-06
0811819906,1.1e-06
0060081988,1.1e-06
0399524045,1.1e-06
0972425403,1.1e-06
0393323528,1.1e-06
0071412743,1.1e-06
0205315119,1.1e-06
0471160784,1.1e-06
038548254X,1.1e-06
1556433204,1.1e-06
1564144771,1.1e-06
1576600327,1.1e-06
0132952610,1.1e-06
1559638346,1.1e-06
0385495900,1.1e-06
0071380396,1.1e-06
0140157352,1.1e-06
0943973171,1.1e-06
0809231581,1.1e-06
0809228262,1.1e-06
0310485002,1.1e-06
0446673315,1.1e-06
0324020023,1.1e-06
0936284501,1.1e-06
0968331017,1.1e-06
0486255093,1.1e-06
0809225131,1.1e-06
0538884851,1.1e-06
0787952737,1.1e-06
0394586042,1.1e-06
0672325195,1.1e-06
0072485450,1.1e-06
1883999103,1.1e-06
1567183395,1.1e-06
0738702269,1.1e-06
013032907X,1.1e-06
088289126X,1.1e-06
B0000025YD,1.1e-06
002864283X,1.1e-06
0671700758,1.1e-06
1567310672,1.1e-06
0761103465,1.1e-06
0131396102,1.1e-06
080661711X,1.1e-06
0962321656,1.1e-06
0140444211,1.1e-06
156718670X,1.1e-06
0596000359,1.1e-06
1589800532,1.1e-06
087542791X,1.1e-06
0895949040,1e-06
1558747249,1e-06
0966571924,1e-06
0761513698,1e-06
0399128298,1e-06
0761512195,1e-06
0062504061,1e-06
0823058581,1e-06
0446531502,1e-06
0966963563,1e-06
0891061606,1e-06
0773732330,1e-06
1568303823,1e-06
9990482462,1e-06
1892805243,1e-06
0883312190,1e-06
0310920337,1e-06
0887307841,1e-06
0393321886,1e-06
0671502379,1e-06
0743520696,1e-06
0060916303,1e-06
1587990717,1e-06
0072515023,1e-06
1580630588,1e-06
1559273895,1e-06
0875421369,1e-06
0393310728,1e-06
0471354252,1e-06
0967450659,1e-06
0226284174,1e-06
0060906111,1e-06
1570429596,1e-06
1564967689,1e-06
0380756072,1e-06
0964208806,1e-06
0874775043,1e-06
0873481402,1e-06
0074709135,1e-06
0892839309,1e-06
1561703494,1e-06
0538877626,1e-06
0449219984,1e-06
0471403989,1e-06
0072508078,1e-06
0029170451,1e-06
1879237326,1e-06
0060533226,1e-06
0849936845,1e-06
0814451276,1e-06
1878424173,1e-06
073551982X,1e-06
0471159050,1e-06
0966200306,1e-06
0805418458,1e-06
0671520601,9e-07
0691050627,9e-07
156625115X,9e-07
047102242X,9e-07
034544034X,9e-07
1570625549,9e-07
0735200300,9e-07
0062503170,9e-07
0440147301,9e-07
0130411507,9e-07
0520076699,9e-07
067179809X,9e-07
0345432797,9e-07
0671212095,9e-07
1562863282,9e-07
0385030096,9e-07
0486295834,9e-07
2880465427,9e-07
0060931841,9e-07
0962327204,9e-07
0844243493,9e-07
0375416285,9e-07
0793138655,9e-07
0787955876,9e-07
0072314850,9e-07
1573222372,9e-07
0738200301,9e-07
1555704026,9e-07
0385312113,9e-07
0139414282,9e-07
0684850338,9e-07
0811816281,9e-07
0670865303,9e-07
0425168735,9e-07
0688160999,9e-07
0471242098,9e-07
0873375890,9e-07
0071351450,9e-07
1578050391,9e-07
0670031860,9e-07
0195136306,9e-07
1585421383,9e-07
1403347085,9e-07
1580623158,9e-07
0140444289,9e-07
0195058607,9e-07
074352070X,9e-07
0517883015,9e-07
0803893566,9e-07
087584877X,9e-07
1567404464,9e-07
0316532681,9e-07
0806523832,9e-07
0425142957,9e-07
0873378350,9e-07
0948390557,9e-07
0393048136,9e-07
0814479421,9e-07
157224268X,9e-07
0891091920,9e-07
1400046416,9e-07
0425150755,9e-07
032416470X,9e-07
0079137261,9e-07
1558744177,9e-07
0195204662,9e-07
0071418539,9e-07
006019880X,9e-07
0471350850,9e-07
0060652926,9e-07
0201615452,9e-07
156718149X,9e-07
0962732710,9e-07
047118229X,8e-07
0802437095,8e-07
0919345662,8e-07
015100398X,8e-07
1555520529,8e-07
1576750043,8e-07
1560871385,8e-07
0891415750,8e-07
1929494157,8e-07
1571741984,8e-07
0761912398,8e-07
0517202166,8e-07
1567182542,8e-07
1571051767,8e-07
0944435297,8e-07
0787952028,8e-07
1931412154,8e-07
0688146198,8e-07
0070327157,8e-07
0471120049,8e-07
0452267250,8e-07
0399144463,8e-07
0822526883,8e-07
0812931580,8e-07
0310209307,8e-07
0787968331,8e-07
0835605612,8e-07
1891336037,8e-07
1881760006,8e-07
0767900405,8e-07
1857881699,8e-07
0767900340,8e-07
1890132284,8e-07
1561706140,8e-07
155848020X,8e-07
0471415723,8e-07
1558606785,8e-07
1564766993,8e-07
0440506158,8e-07
0742508455,8e-07
0875420575,8e-07
0192836692,8e-07
0471350265,8e-07
1578631254,8e-07
0140255265,8e-07
1559391766,8e-07
0446670081,8e-07
0891346511,8e-07
0671796240,8e-07
1580910920,8e-07
1581802919,8e-07
0262232057,8e-07
1573922390,8e-07
0029001013,8e-07
089087753X,8e-07
0071373152,8e-07
0809229765,8e-07
087477635X,8e-07
1571743596,8e-07
0966976312,8e-07
1564966526,8e-07
0875843042,8e-07
1931866007,8e-07
0195097467,8e-07
0743507932,8e-07
0684856093,8e-07
031406690X,8e-07
0440507561,8e-07
0963600109,8e-07
0071387471,8e-07
0195015401,8e-07
0312203497,8e-07
0743517849,8e-07
0806927798,7e-07
0786304782,7e-07
0835606716,7e-07
0838907814,7e-07
0871592428,7e-07
0875166555,7e-07
1588720195,7e-07
1564144704,7e-07
0874777984,7e-07
013244609X,7e-07
1558502580,7e-07
0671891634,7e-07
0932750427,7e-07
0671576461,7e-07
0195135083,7e-07
0965787915,7e-07
1572241985,7e-07
0671015206,7e-07
0887306470,7e-07
0787956694,7e-07
0887308856,7e-07
0684839245,7e-07
1400100674,7e-07
0471418706,7e-07
0844235830,7e-07
0156072246,7e-07
0823058573,7e-07
0743227905,7e-07
0072434031,7e-07
0425165051,7e-07
0936654031,7e-07
1588276821,7e-07
0262632454,7e-07
0872203883,7e-07
1878424092,7e-07
0312101457,7e-07
1564146014,7e-07
0970919506,7e-07
0393038386,7e-07
0806523565,7e-07
0743527267,7e-07
0451197461,7e-07
0609800906,7e-07
0533131936,7e-07
0471592250,7e-07
0440507790,7e-07
0764552775,7e-07
0879800542,7e-07
1564145220,7e-07
0071349243,7e-07
0595144144,7e-07
0140445102,7e-07
0256112312,7e-07
0192860925,7e-07
0735202559,7e-07
0814450369,7e-07
0399550003,7e-07
0786311312,7e-07
0471350958,7e-07
0935257012,7e-07
0688172156,7e-07
0898795125,7e-07
1581801521,7e-07
1895629683,7e-07
0844231185,7e-07
0873378326,7e-07
067973807X,7e-07
0262024748,7e-07
0970643500,7e-07
030680686X,7e-07
0374281777,7e-07
0892815353,7e-07
0030329310,7e-07
0071357246,7e-07
1929129009,7e-07
0195112040,7e-07
0875428886,7e-07
0691009333,7e-07
0385495927,7e-07
0814402453,7e-07
1559391014,7e-07
0029044308,7e-07
0452283833,7e-07
0931432952,7e-07
1583331069,7e-07
1581311338,7e-07
1564968375,7e-07
1584500263,7e-07
0471160369,7e-07
0764554476,7e-07
188321923X,7e-07
0440501601,7e-07
0553585975,7e-07
0915035634,7e-07
0787960497,7e-07
1878424300,7e-07
0814477232,7e-07
1561584118,7e-07
0534557848,7e-07
0971483817,7e-07
0471351601,7e-07
0312152175,7e-07
0875423248,7e-07
0877287627,7e-07
0446391336,7e-07
1874719187,7e-07
0312929870,7e-07
0393956164,7e-07
0965046109,7e-07
1567184995,7e-07
0765603055,7e-07
055337446X,6e-07
0071363645,6e-07
0787944335,6e-07
0743520335,6e-07
1891984330,6e-07
0062509438,6e-07
0804831904,6e-07
0891348581,6e-07
0740733370,6e-07
0553351702,6e-07
1564111296,6e-07
0875163025,6e-07
1563084988,6e-07
007136479X,6e-07
0789467682,6e-07
0674576187,6e-07
1891984217,6e-07
0962911925,6e-07
0609806254,6e-07
0671510614,6e-07
0471159034,6e-07
0874779731,6e-07
0425104257,6e-07
0453008690,6e-07
0814479901,6e-07
0140279121,6e-07
0972517405,6e-07
0871319063,6e-07
0062516752,6e-07
1858285895,6e-07
0471380547,6e-07
0940687003,6e-07
1586214543,6e-07
0735710732,6e-07
0452280214,6e-07
0345440331,6e-07
0131201158,6e-07
1572700432,6e-07
1577311280,6e-07
0130669237,6e-07
1930771126,6e-07
0440507189,6e-07
1555253512,6e-07
0072445297,6e-07
079316799X,6e-07
0916990141,6e-07
0201441950,6e-07
0130613177,6e-07
0936184191,6e-07
1563704439,6e-07
0130090255,6e-07
0385495196,6e-07
0130307947,6e-07
0924944005,6e-07
0875421830,6e-07
0735202869,6e-07
1580622054,6e-07
0767908457,6e-07
074352506X,6e-07
1591391261,6e-07
0142001902,6e-07
1571742727,6e-07
188623017X,6e-07
0877739986,6e-07
0822013185,6e-07
0867184515,6e-07
0471397512,6e-07
0814470637,6e-07
0865713847,6e-07
0345423593,6e-07
0966407202,6e-07
1559638354,6e-07
0071373586,6e-07
074323538X,6e-07
0071350209,6e-07
013019980X,6e-07
0684801620,6e-07
1581800460,6e-07
071483923X,6e-07
0195066618,6e-07
0312119119,6e-07
0714838128,6e-07
0028637496,6e-07
0967089328,6e-07
0618219196,6e-07
0062516965,6e-07
0805072756,6e-07
1883642043,6e-07
0385260946,6e-07
1578200296,6e-07
0465054803,6e-07
1570625522,6e-07
0201700883,6e-07
0631207805,6e-07
080102613X,6e-07
188905111X,6e-07
1560159618,6e-07
0131018612,6e-07
0029216052,6e-07
0761533982,6e-07
0262610795,6e-07
0070945047,6e-07
0684872714,6e-07
053312977X,6e-07
0030210291,6e-07
0967098807,6e-07
0738205141,6e-07
0785271929,6e-07
0133035794,6e-07
0060931108,6e-07
0916661059,6e-07
0471028924,6e-07
0787952257,6e-07
1567313825,6e-07
1852301678,6e-07
1929685130,6e-07
0805057560,5e-07
0671727524,5e-07
0854351647,5e-07
0930323645,5e-07
0140440550,5e-07
0201353679,5e-07
0452281172,5e-07
0684802031,5e-07
155860569X,5e-07
0465086454,5e-07
0380713640,5e-07
0140272798,5e-07
0452269350,5e-07
1561708097,5e-07
0876044577,5e-07
0883473631,5e-07
0671775308,5e-07
0471645281,5e-07
0205367402,5e-07
060980880X,5e-07
0138574596,5e-07
0679463224,5e-07
0440508452,5e-07
0966132769,5e-07
1559273917,5e-07
0130891347,5e-07
0631231366,5e-07
0931432723,5e-07
1580621716,5e-07
0553371657,5e-07
0141001895,5e-07
0743214285,5e-07
0671765469,5e-07
0688168507,5e-07
0071353216,5e-07
1590072685,5e-07
0879800232,5e-07
155709103X,5e-07
0881334448,5e-07
0814479405,5e-07
0449002829,5e-07
0875166105,5e-07
2880466881,5e-07
0071342559,5e-07
091122629X,5e-07
0471403970,5e-07
0750699035,5e-07
0875162967,5e-07
0314240772,5e-07
0933121288,5e-07
1580627595,5e-07
0684857162,5e-07
1890132365,5e-07
0805041087,5e-07
8486344654,5e-07
155963555X,5e-07
0764102869,5e-07
0273637541,5e-07
1561705373,5e-07
0226668150,5e-07
0192834266,5e-07
0967307805,5e-07
1865082317,5e-07
0971088802,5e-07
0446530506,5e-07
0471416177,5e-07
068483443X,5e-07
0716752379,5e-07
0130341053,5e-07
0826113028,5e-07
0262731622,5e-07
1564145301,5e-07
0140258779,5e-07
0830817883,5e-07
0791428508,5e-07
0671316451,5e-07
0262161818,5e-07
1567185800,5e-07
0911226311,5e-07
1576600998,5e-07
0201725908,5e-07
0262133822,5e-07
0553260057,5e-07
0471000604,5e-07
189983656X,5e-07
1576751740,5e-07
0835600084,5e-07
0226468054,5e-07
0960638881,5e-07
1568213778,5e-07
1899171886,5e-07
0609802127,5e-07
0471225347,5e-07
0024096903,5e-07
068482471X,5e-07
0937611751,5e-07
0306809125,5e-07
0070610487,5e-07
0071385088,5e-07
1565547063,5e-07
1572242582,5e-07
0060932902,5e-07
193081920X,5e-07
0071398716,5e-07
0613140982,5e-07
0374528500,5e-07
0130276618,5e-07
1883219027,5e-07
0471197084,5e-07
0966854608,5e-07
0688124003,5e-07
0874779766,5e-07
1568491859,5e-07
1582380244,5e-07
0743525167,5e-07
0967742013,5e-07
0310501016,5e-07
0130340731,5e-07
0809229773,5e-07
1569246262,5e-07
0814479871,5e-07
0226650251,5e-07
B00008RUMF,5e-07
089281554X,5e-07
006051471X,5e-07
1577311930,5e-07
0684815567,5e-07
0609803654,5e-07
0805046747,5e-07
0071355790,5e-07
002933795X,5e-07
0924944102,5e-07
0345423712,5e-07
0937539260,5e-07
1568380682,5e-07
155571434X,5e-07
0446676926,5e-07
0465067107,5e-07
0801488311,5e-07
0967509912,5e-07
1880559277,5e-07
0471397296,5e-07
0875848923,5e-07
0671682385,5e-07
0688067670,5e-07
0609808087,5e-07
1880985500,5e-07
1574532162,5e-07
0844232025,5e-07
0195115422,5e-07
157071777X,5e-07
0968492819,5e-07
1883553938,5e-07
1740094875,5e-07
0742515532,5e-07
0814479251,5e-07
1875889469,5e-07
0446673773,5e-07
0300064039,5e-07
B00006L2ZU,5e-07
1581802609,5e-07
0875165575,5e-07
0553283960,5e-07
0876293577,5e-07
1886939101,5e-07
0415222818,5e-07
0743223144,5e-07
1929177259,5e-07
0262071940,5e-07
0743203186,5e-07
0688121195,5e-07
0802138292,5e-07
1558196064,5e-07
0684841487,5e-07
0515087378,4e-07
0801847680,4e-07
075069789X,4e-07
0964191644,4e-07
0471193674,4e-07
1572241381,4e-07
0938423045,4e-07
0800785991,4e-07
1576750302,4e-07
0787950777,4e-07
0809005271,4e-07
0679755551,4e-07
0195120167,4e-07
0805051511,4e-07
0072478616,4e-07
0964988801,4e-07
0738208175,4e-07
1563089904,4e-07
0471322873,4e-07
0844234389,4e-07
087516532X,4e-07
0029213711,4e-07
1889964077,4e-07
0738703192,4e-07
0812210379,4e-07
0679413308,4e-07
0865713979,4e-07
0761519661,4e-07
1565490746,4e-07
0735202826,4e-07
0844232432,4e-07
0553353896,4e-07
047111961X,4e-07
1569246645,4e-07
1581800649,4e-07
0130783862,4e-07
0671579592,4e-07
0679783369,4e-07
038072572X,4e-07
007233617X,4e-07
0385493444,4e-07
0132403005,4e-07
0195060806,4e-07
0070511144,4e-07
0070504776,4e-07
0761520112,4e-07
0948390530,4e-07
0749437200,4e-07
074325001X,4e-07
1853260630,4e-07
1580629393,4e-07
0201748673,4e-07
0140432086,4e-07
155643393X,4e-07
0268004463,4e-07
0750698764,4e-07
0380716038,4e-07
0471295639,4e-07
1559273658,4e-07
0865713596,4e-07
0671791540,4e-07
0309057779,4e-07
0915811626,4e-07
1878424068,4e-07
0471177431,4e-07
0306803062,4e-07
047135399X,4e-07
0812930428,4e-07
1580070434,4e-07
1567310745,4e-07
155738486X,4e-07
0142002488,4e-07
0310501091,4e-07
0738700010,4e-07
068485001X,4e-07
0814406262,4e-07
1590400194,4e-07
1899836322,4e-07
0446394831,4e-07
0887305946,4e-07
0764154001,4e-07
006009012X,4e-07
1567403794,4e-07
0965993035,4e-07
0674194241,4e-07
0072441437,4e-07
0684832453,4e-07
0877735131,4e-07
1572242523,4e-07
0684845776,4e-07
0786865237,4e-07
0962046310,4e-07
047119557X,4e-07
1558505865,4e-07
0932194400,4e-07
0060922583,4e-07
0130903272,4e-07
1561708291,4e-07
0486404331,4e-07
047164529X,4e-07
0684851938,4e-07
0787911003,4e-07
0375501665,4e-07
0440503892,4e-07
0324021224,4e-07
0694523143,4e-07
0131085646,4e-07
0684847434,4e-07
0134106717,4e-07
0553274872,4e-07
0471416274,4e-07
0029166837,4e-07
1932021027,4e-07
0312199880,4e-07
0609805843,4e-07
1853672491,4e-07
0060196211,4e-07
0767904923,4e-07
0070275491,4e-07
0314241302,4e-07
0787902691,4e-07
0553345842,4e-07
0879804440,4e-07
1883629004,4e-07
0805460845,4e-07
0912576111,4e-07
1891929194,4e-07
0802467997,4e-07
0060957859,4e-07
047100720X,4e-07
0299158144,4e-07
0070526605,4e-07
1566251621,4e-07
0132341700,4e-07
0962689521,4e-07
0895263351,4e-07
1891686151,4e-07
0449911918,4e-07
0743529065,4e-07
0205360734,4e-07
0631231358,4e-07
0609807374,4e-07
0787956880,4e-07
0486282740,4e-07
0471215333,4e-07
0380814609,4e-07
1557787557,4e-07
039952598X,4e-07
0759680566,4e-07
0471385042,4e-07
0874777518,4e-07
1564743489,4e-07
0837709121,4e-07
0671577441,4e-07
0074708422,4e-07
1404314784,4e-07
0385502257,4e-07
0962067156,4e-07
0786303514,4e-07
0385499841,4e-07
158621456X,4e-07
0595144640,4e-07
0393318346,4e-07
0971770077,4e-07
1559770295,4e-07
1899836470,4e-07
1886939489,4e-07
0684856360,4e-07
0553379321,4e-07
0205302912,4e-07
0967450616,4e-07
0205193587,4e-07
0875160697,4e-07
0471414646,4e-07
0743517857,4e-07
0465024610,4e-07
0674031555,4e-07
0060955899,4e-07
0809138409,4e-07
157675037X,4e-07
0694522392,4e-07
0140449159,4e-07
1568982852,4e-07
0060915870,4e-07
0838907857,4e-07
9681104544,4e-07
0684854929,4e-07
1555424112,4e-07
0609605267,4e-07
1586214535,4e-07
0124499708,4e-07
0767900553,4e-07
0553375423,4e-07
0070511136,4e-07
157174200X,4e-07
0887307930,4e-07
1558506020,4e-07
1582970467,4e-07
1580624154,4e-07
0471370606,4e-07
156170279X,4e-07
B00005MOH2,4e-07
047138447X,4e-07
0304704776,4e-07
1556815387,4e-07
0385477813,3e-07
0914918966,3e-07
1890572004,3e-07
0130835714,3e-07
0964629100,3e-07
1564554759,3e-07
0140447180,3e-07
0911311491,3e-07
156496681X,3e-07
0195101073,3e-07
0452282500,3e-07
0070479046,3e-07
0471044601,3e-07
1569120501,3e-07
0060926341,3e-07
0787951978,3e-07
0135450799,3e-07
0070653550,3e-07
0967851408,3e-07
0521663849,3e-07
0140193286,3e-07
0312904185,3e-07
0440505003,3e-07
0811827577,3e-07
0814470939,3e-07
