,number_of_visits
1577312392,0.0001271
0761521682,0.000127
0805057544,0.000127
0684855011,0.000127
0449908887,0.000127
1882591046,0.000127
0684826321,0.000127
0471157503,0.0001269
0385304234,0.0001269
1878424262,0.0001269
0071400206,0.0001269
0935755772,0.0001268
047117758X,0.0001268
087516532X,0.0001268
0071385495,0.0001267
0738200328,0.0001267
1403380732,0.0001267
1842220012,0.0001267
0440224489,0.0001267
0805064699,0.0001267
0028637496,0.0001266
0805057552,0.0001265
0471401692,0.0001264
0446675210,0.0001264
0375409122,0.0001264
0882894005,0.0001264
0471384550,0.0001264
0874771641,0.0001264
1559275286,0.0001263
1880032619,0.0001263
1880559277,0.0001263
0140195491,0.0001263
1561704903,0.0001262
0964883902,0.0001262
155553001X,0.0001262
013244609X,0.0001261
1576752054,0.0001261
1585670839,0.0001261
0201550180,0.0001261
0764112597,0.000126
0786869143,0.0001259
0743445694,0.0001259
0060916303,0.0001259
0520073215,0.0001259
0822020750,0.0001259
068485743X,0.0001259
0393003981,0.0001258
0140278796,0.0001258
0385024363,0.0001258
0517084724,0.0001258
0385509561,0.0001257
0671639781,0.0001257
0764552945,0.0001257
0679762671,0.0001257
1577310276,0.0001256
052138673X,0.0001255
0883473224,0.0001255
1578631351,0.0001255
0966963563,0.0001255
1560159030,0.0001255
1567187986,0.0001255
0688140483,0.0001255
038541580X,0.0001254
0399527869,0.0001254
1568600615,0.0001253
0688168779,0.0001253
1559391723,0.0001253
0761513698,0.0001253
1555972608,0.0001253
0486251012,0.0001253
157675118X,0.0001253
1576751260,0.0001252
0345410181,0.0001251
0553260847,0.0001251
006000973X,0.000125
0061330086,0.000125
0743442202,0.000125
0375700374,0.0001248
1559633891,0.0001248
1577310802,0.0001246
0140242716,0.0001245
0805063897,0.0001245
0132157578,0.0001244
0385267320,0.0001244
1880032627,0.0001243
0071381937,0.0001243
0787903418,0.0001243
0812095820,0.0001242
1576833216,0.0001241
1890651044,0.0001241
0789724103,0.0001241
1561704091,0.000124
0471645281,0.0001239
0759671605,0.0001238
0310242819,0.0001238
1561700452,0.0001238
0449911918,0.0001238
0787947644,0.0001238
0071348166,0.0001237
0452280745,0.0001237
0446675466,0.0001237
0877283974,0.0001237
157731090X,0.0001236
1582341087,0.0001236
1590070194,0.0001236
1852302267,0.0001236
0877734976,0.0001236
0875164838,0.0001236
0465045219,0.0001235
1582342334,0.0001234
0963545809,0.0001234
0471143146,0.0001234
1571742727,0.0001234
0964398818,0.0001233
0137783337,0.0001233
0762407514,0.0001233
0070460639,0.0001233
1558744177,0.0001232
0879800895,0.0001232
1882883381,0.0001232
0822526883,0.0001231
0877281491,0.000123
0465082807,0.000123
157324564X,0.000123
0882898701,0.000123
0965568237,0.000123
0891061509,0.0001229
0071359796,0.0001229
1561703737,0.0001228
0785242198,0.0001228
0066621127,0.0001228
0070526605,0.0001228
0262620014,0.0001227
0385301898,0.0001226
0312270100,0.0001226
0966532503,0.0001226
0970804903,0.0001226
0385494092,0.0001226
0671791931,0.0001225
0892563524,0.0001225
0743520130,0.0001225
0898628210,0.0001224
0205273009,0.0001224
1561707538,0.0001224
1891984012,0.0001224
1561701602,0.0001224
1555251161,0.0001223
087584717X,0.0001222
0768909031,0.0001222
0736910190,0.0001222
B00003CXI4,0.0001222
0062732781,0.0001222
0875421857,0.0001221
0812933060,0.0001221
1570625549,0.0001221
0891061614,0.000122
0738203807,0.000122
1561706094,0.000122
1559391200,0.0001219
0375753494,0.0001219
038547492X,0.0001219
0890877106,0.0001218
0312254407,0.0001218
0446672602,0.0001218
0809178583,0.0001217
0446394831,0.0001215
0898799058,0.0001215
047111460X,0.0001215
0941599264,0.0001214
0738204862,0.0001213
0201407191,0.0001213
0873649214,0.0001213
0892214910,0.0001213
158234082X,0.0001213
0743227581,0.0001212
0787938858,0.0001211
1882591291,0.0001211
0534380123,0.0001211
0963617370,0.0001211
0789493624,0.0001211
0553110233,0.0001211
0133815269,0.0001211
1559944722,0.000121
0201353946,0.000121
0486296725,0.000121
1555422535,0.0001209
1564143929,0.0001209
1561704261,0.0001209
0787957216,0.0001209
0963345427,0.0001208
0385314264,0.0001208
0942645006,0.0001207
0380731762,0.0001207
0738202843,0.0001206
0911226435,0.0001206
0452278015,0.0001205
0805046747,0.0001204
0694519197,0.0001204
084230021X,0.0001204
0875165389,0.0001204
067089155X,0.0001204
1561706531,0.0001204
1582341400,0.0001203
0971563802,0.0001203
0671869760,0.0001202
0451524802,0.0001202
156170413X,0.0001202
0452271371,0.0001201
0786886161,0.00012
1564145905,0.00012
0312152272,0.0001199
0874779219,0.0001199
1565548574,0.0001199
1558747214,0.0001199
0312010443,0.0001198
0028634934,0.0001198
0743451473,0.0001197
0875163009,0.0001197
0764553690,0.0001194
1567188028,0.0001194
0471285714,0.0001191
0785811966,0.0001191
1568303823,0.0001191
1561701661,0.000119
1878424173,0.0001189
0060954906,0.0001188
0875161642,0.0001185
0684868067,0.0001185
0446610860,0.0001184
1566091594,0.0001183
0201898284,0.0001183
047129828X,0.0001182
1558672125,0.0001181
1565634527,0.0001181
0684872560,0.000118
6305419655,0.0001179
076455381X,0.0001179
0814470548,0.0001179
0393039307,0.0001178
1568843224,0.0001178
0646052551,0.0001177
1891400134,0.0001177
0471161608,0.0001174
0934380414,0.0001173
0800750101,0.0001172
0520224566,0.0001171
0471180033,0.0001171
0964729881,0.0001171
0613093925,0.0001171
0870673629,0.000117
0060988606,0.0001169
0963469908,0.0001168
0761526617,0.0001167
0671023934,0.0001167
0802138721,0.0001167
1561701645,0.0001167
1583910727,0.0001166
1575024128,0.0001165
1570627452,0.0001165
155709103X,0.0001164
0609800116,0.0001162
158297120X,0.0001161
0854351647,0.0001161
1577312325,0.0001161
1565847032,0.000116
0964769751,0.000116
0060928123,0.0001159
0140272798,0.0001159
1578630231,0.0001158
0670030708,0.0001158
1930082002,0.0001158
0517884070,0.0001157
007135753X,0.0001157
0966141474,0.0001156
0671792245,0.0001156
0873377931,0.0001156
0449147991,0.0001155
0761514414,0.0001155
1585670324,0.0001154
0806973064,0.0001154
0072294337,0.0001154
0028740912,0.0001153
0440154138,0.0001152
156170279X,0.0001152
188905111X,0.000115
0898794714,0.0001149
0312186797,0.0001149
0156010755,0.0001148
0966141490,0.0001148
0849381533,0.0001148
0394719689,0.0001147
0553277421,0.0001145
0070561311,0.0001145
0385476035,0.0001145
0963469940,0.0001143
0966103203,0.0001142
086571455X,0.0001142
0446389293,0.0001142
0849301017,0.0001141
0060652942,0.0001141
0393057828,0.000114
0738204080,0.000114
047122703X,0.0001139
0553374125,0.0001139
0201143798,0.0001139
1583487670,0.0001138
0226238040,0.0001137
0767906039,0.0001137
1578511941,0.0001136
1564766993,0.0001136
0609807234,0.0001136
0060197536,0.0001135
0761511717,0.0001135
079315197X,0.0001134
0385498497,0.0001134
1877749362,0.0001134
1558508481,0.0001133
0486652327,0.0001133
1567186254,0.0001132
1558671056,0.0001132
0915035170,0.0001132
157851441X,0.0001132
0060187654,0.0001132
156731306X,0.0001132
0471351601,0.0001131
0937539414,0.0001131
0967666902,0.000113
0966141407,0.000113
0471322865,0.0001129
0553081322,0.0001129
1564968596,0.0001129
0813398282,0.0001128
0694520802,0.0001127
1559270179,0.0001127
0471109878,0.0001127
0789480026,0.0001126
0135856124,0.0001125
0060988487,0.0001125
0895298791,0.0001125
0553281828,0.0001125
078687015X,0.0001124
1581210094,0.0001124
1564558827,0.0001124
0262540908,0.0001124
1583225366,0.0001124
078212187X,0.0001124
0963600117,0.0001123
1401397417,0.0001123
068484608X,0.0001122
1567311083,0.0001122
0471399973,0.0001122
0446673773,0.0001121
0735711704,0.0001121
0066620600,0.0001121
067463442X,0.000112
0967334608,0.000112
1559272031,0.000112
047115380X,0.000112
0465024610,0.000112
0156006278,0.0001119
0671691406,0.0001119
1564144518,0.0001118
0875848745,0.0001117
0967590809,0.0001117
0195143817,0.0001117
038550635X,0.0001117
1587991373,0.0001117
0787941182,0.0001117
0201328143,0.0001117
0310501016,0.0001116
0966234162,0.0001116
0687179300,0.0001116
0938716344,0.0001116
0130293504,0.0001116
0844224413,0.0001115
0806516305,0.0001115
1571741186,0.0001114
0688077587,0.0001114
0471392642,0.0001114
037543089X,0.0001114
0671520679,0.0001113
1565114108,0.0001113
075069789X,0.0001113
0195058607,0.0001113
0805070893,0.0001113
0814405738,0.0001113
1885640668,0.0001112
0609809415,0.0001112
1572240776,0.0001112
047185316X,0.0001112
0380816245,0.0001112
0892816147,0.0001112
1571741615,0.0001112
0425189856,0.0001112
0060956348,0.0001111
0671761757,0.0001111
0812931432,0.000111
0385490119,0.000111
0312192673,0.000111
1853672491,0.0001109
1576750914,0.0001109
0452276438,0.0001109
0934380708,0.0001109
1578511054,0.0001109
1580621732,0.0001108
0793141826,0.0001108
1403301050,0.0001107
1883642043,0.0001107
0812926285,0.0001107
1587680009,0.0001107
0679720235,0.0001107
0735711968,0.0001106
0812930584,0.0001106
1559273755,0.0001106
0262540533,0.0001106
0786198834,0.0001106
0671628259,0.0001105
0684865165,0.0001105
1581150288,0.0001105
0060905638,0.0001104
0374528004,0.0001104
0787911186,0.0001104
192949422X,0.0001104
1564146421,0.0001104
0738205370,0.0001104
0425189848,0.0001104
0062516957,0.0001104
076150673X,0.0001103
0399527389,0.0001103
1929494467,0.0001103
0875161863,0.0001103
1569800405,0.0001102
0316507490,0.0001102
006662035X,0.0001102
0915132354,0.0001102
0694521183,0.0001102
0781433657,0.0001102
0934041857,0.0001102
0140102310,0.0001101
0071340955,0.0001101
0060008806,0.0001101
0007133235,0.0001101
0694515957,0.0001101
0722537670,0.0001101
1564969029,0.0001101
1889051497,0.0001101
0684872579,0.00011
0471044601,0.00011
0195112040,0.00011
0934041113,0.00011
0787939897,0.00011
1562058592,0.00011
0553272454,0.00011
0679458158,0.00011
0674816242,0.00011
1883697778,0.00011
0684825287,0.00011
0679743898,0.00011
0743520319,0.00011
091241149X,0.0001099
0321070143,0.0001099
0452271304,0.0001099
0814479448,0.0001099
0306803054,0.0001099
0814403352,0.0001098
0873375440,0.0001098
0761521631,0.0001098
068483460X,0.0001098
0061098272,0.0001098
0891348271,0.0001098
B00007FYI3,0.0001098
1587622025,0.0001098
0782140203,0.0001098
0836210417,0.0001098
0060928727,0.0001098
0071417524,0.0001098
0385260946,0.0001097
0938423045,0.0001097
0375405909,0.0001096
0887308902,0.0001096
1578511828,0.0001096
1555424120,0.0001096
0808505165,0.0001096
155927672X,0.0001095
0814477461,0.0001095
0873375726,0.0001095
0446526800,0.0001095
0930031954,0.0001095
157851326X,0.0001095
1883219892,0.0001095
0694524107,0.0001095
0140296344,0.0001095
1894622189,0.0001095
0801063671,0.0001094
1580083048,0.0001094
0553381423,0.0001094
0963938703,0.0001093
0887306640,0.0001093
0316353167,0.0001093
0451166418,0.0001093
0471120448,0.0001093
0674006542,0.0001092
0133868893,0.0001092
0415187206,0.0001092
1559276177,0.0001091
0865714428,0.0001091
0446391069,0.0001091
0471223298,0.0001091
0130882364,0.0001091
0875167268,0.0001091
0671520652,0.0001091
0684870290,0.0001091
0877287627,0.0001091
0071351221,0.000109
1574101226,0.000109
0684808196,0.000109
0823045404,0.000109
0805055371,0.000109
1564110648,0.000109
0823025225,0.000109
0743510089,0.000109
0440503892,0.000109
1563525240,0.000109
0471293040,0.000109
0800786955,0.0001089
0139316507,0.0001089
158376156X,0.0001089
1561583278,0.0001089
0253203465,0.0001089
1577330528,0.0001088
0767900332,0.0001088
0520224868,0.0001088
007007108X,0.0001088
0515090484,0.0001088
0823058581,0.0001088
0452283922,0.0001088
0849990319,0.0001088
0963571974,0.0001087
0791436942,0.0001087
1881052826,0.0001087
0804832390,0.0001087
0759610142,0.0001086
1585420921,0.0001086
1565114442,0.0001086
096167363X,0.0001086
0942540069,0.0001086
0688172393,0.0001086
0766842061,0.0001086
1559353392,0.0001085
1565114078,0.0001085
0964882922,0.0001085
1580081436,0.0001085
1574533037,0.0001084
0471266345,0.0001084
157410103X,0.0001084
0517886375,0.0001084
0787962554,0.0001083
0812932870,0.0001083
1567181031,0.0001083
0764550721,0.0001083
0395683297,0.0001083
0140246010,0.0001083
0192890956,0.0001083
1568843895,0.0001083
0971907609,0.0001083
0195120167,0.0001082
0806512687,0.0001082
0060392746,0.0001082
0062736868,0.0001082
047115962X,0.0001082
0395839343,0.0001082
1885167512,0.0001082
0738201626,0.0001082
0915811928,0.0001082
0972167102,0.0001082
039577019X,0.0001082
1559944706,0.0001082
0385496672,0.0001081
0694520233,0.0001081
0735201528,0.0001081
0273656058,0.0001081
1571741631,0.0001081
0070653550,0.0001081
0029216052,0.000108
0137993625,0.000108
0061044482,0.000108
0028623975,0.000108
0962465674,0.000108
0312204213,0.000108
1567310001,0.000108
0672325195,0.000108
0321113624,0.0001079
1567310745,0.0001079
0446677566,0.0001079
0830816526,0.0001079
0938716220,0.0001079
0671765469,0.0001079
0802437095,0.0001079
0471330213,0.0001079
0671796380,0.0001079
1564111296,0.0001079
0898794080,0.0001079
1570231788,0.0001078
0764552384,0.0001078
039952598X,0.0001078
0300076754,0.0001078
0446393150,0.0001078
1561704741,0.0001078
0743234839,0.0001078
0385479999,0.0001078
0793155606,0.0001078
0070696284,0.0001078
1578516447,0.0001078
0671520644,0.0001078
0071383328,0.0001078
0875963633,0.0001077
0915811502,0.0001077
0201633663,0.0001077
0071353208,0.0001077
1558508465,0.0001077
0962992372,0.0001077
0738201057,0.0001077
1578515823,0.0001076
0071352937,0.0001076
1930082169,0.0001076
0609610066,0.0001076
1588720535,0.0001076
0471160784,0.0001076
0820315311,0.0001076
067158071X,0.0001076
0262731622,0.0001076
0517884534,0.0001076
0967513936,0.0001075
0471219932,0.0001075
0942391365,0.0001075
0201461358,0.0001075
0671520709,0.0001075
1561704105,0.0001075
0312962282,0.0001074
0915132389,0.0001074
1570230900,0.0001074
1885068697,0.0001074
0201563819,0.0001074
0967223806,0.0001074
1881052834,0.0001073
0375415467,0.0001073
0911203370,0.0001073
0684864665,0.0001073
0932102093,0.0001072
0844223484,0.0001072
0967840201,0.0001072
076790334X,0.0001072
1885167555,0.0001072
006757520X,0.0001072
068485192X,0.0001072
0743529057,0.0001071
0679442529,0.0001071
0940374234,0.0001071
0935755942,0.0001071
0759610150,0.0001071
1564558533,0.0001071
0966349113,0.0001071
0394540638,0.000107
0471147419,0.000107
0671652508,0.000107
0310221498,0.000107
0029331552,0.000107
0674840313,0.000107
0060969342,0.000107
158621182X,0.000107
1558506993,0.000107
0911203273,0.0001069
0963401610,0.0001069
1889051314,0.0001069
0764551310,0.0001069
0934986762,0.0001069
1930082142,0.0001069
157660070X,0.0001069
1901250962,0.0001069
0671506021,0.0001069
0891091920,0.0001069
0446530697,0.0001069
0812931203,0.0001068
0226465551,0.0001068
0873377672,0.0001068
155860569X,0.0001068
1576751600,0.0001068
0962574724,0.0001067
1886230307,0.0001067
0875846416,0.0001067
1564963802,0.0001067
0449912027,0.0001067
0136715125,0.0001067
0028642376,0.0001066
0028653378,0.0001066
0140167153,0.0001066
B00008AJC5,0.0001066
0465030912,0.0001066
0135179882,0.0001066
0812930428,0.0001066
0201721651,0.0001066
0060194294,0.0001066
1582700508,0.0001066
0658010786,0.0001066
0875162479,0.0001066
0060957425,0.0001065
026269185X,0.0001065
1574101374,0.0001065
0764549138,0.0001065
9998076013,0.0001065
1572241764,0.0001065
0471123498,0.0001064
0028643763,0.0001064
0071387420,0.0001064
0671660772,0.0001064
1881052869,0.0001064
0786881631,0.0001064
019516539X,0.0001064
0787945706,0.0001064
013009479X,0.0001064
086571312X,0.0001064
1570270007,0.0001064
0262621088,0.0001064
0385316496,0.0001064
0679445013,0.0001064
0312266286,0.0001064
0671520601,0.0001064
0967840228,0.0001063
0877288321,0.0001063
0738700932,0.0001063
0787950343,0.0001063
0966860209,0.0001063
0965096564,0.0001063
0471178071,0.0001063
0029183316,0.0001063
0912576111,0.0001063
088289126X,0.0001062
1557503923,0.0001062
1558500596,0.0001062
032107713X,0.0001062
156718393X,0.0001062
1559276568,0.0001062
068483345X,0.0001062
0694522392,0.0001062
0071370285,0.0001062
1852301678,0.0001062
0151004013,0.0001062
1572481374,0.0001061
0970145403,0.0001061
074350920X,0.0001061
1887229019,0.0001061
0898797713,0.0001061
1570250723,0.0001061
0671510576,0.000106
0749431210,0.000106
1571742638,0.000106
0029115752,0.000106
0671575589,0.000106
0066619831,0.000106
0887309968,0.0001059
0764524313,0.0001059
1560989661,0.0001059
0911493247,0.0001059
0446524026,0.0001059
157851746X,0.0001059
0453008690,0.0001059
0394572300,0.0001059
0898796466,0.0001059
0471391166,0.0001059
0070570752,0.0001059
0132871297,0.0001059
0684826550,0.0001058
0028638883,0.0001058
0071374981,0.0001058
007229647X,0.0001058
1559944676,0.0001058
0310521815,0.0001058
0809229145,0.0001058
0743525035,0.0001058
0300088310,0.0001058
0375501665,0.0001058
1564145220,0.0001058
0375401571,0.0001058
0814471471,0.0001058
1885408366,0.0001058
1899836527,0.0001057
096724837X,0.0001057
0471225312,0.0001057
0120489201,0.0001057
097244629X,0.0001057
0471132985,0.0001057
1886230226,0.0001057
0761506306,0.0001057
B0000645W7,0.0001057
0938077546,0.0001057
0534260349,0.0001056
1559276266,0.0001056
0345420128,0.0001056
0688067670,0.0001056
0814478255,0.0001056
0764552929,0.0001056
1570424144,0.0001055
0940374269,0.0001055
0028639197,0.0001055
1559949880,0.0001055
0671520687,0.0001055
0553260057,0.0001055
0139573909,0.0001054
1565112334,0.0001054
0684801728,0.0001054
060980880X,0.0001054
0671505939,0.0001054
0071373098,0.0001054
0195135083,0.0001054
1401396712,0.0001054
0375410406,0.0001053
1559271353,0.0001053
0205270263,0.0001053
0133035794,0.0001052
0970225504,0.0001052
0070383073,0.0001052
1588620921,0.0001052
083081308X,0.0001052
0140444955,0.0001052
1580620485,0.0001051
0071406417,0.0001051
0761529470,0.0001051
074321188X,0.0001051
1883536219,0.0001051
0440222281,0.0001051
0060930225,0.0001051
1574533320,0.0001051
067104642X,0.0001051
155566203X,0.0001051
0071379541,0.0001051
0844231002,0.0001051
0684856212,0.0001051
0814478891,0.0001051
0865713960,0.000105
0738204366,0.000105
0345340892,0.000105
0471250708,0.000105
080326366X,0.000105
1568600739,0.000105
0310485088,0.000105
027594610X,0.000105
0471287784,0.000105
0898598591,0.000105
0806621516,0.000105
0553374443,0.000105
1559273917,0.000105
0446608254,0.0001049
0787955671,0.0001049
0971291101,0.0001049
087946108X,0.0001049
0451156579,0.0001049
1565922824,0.0001049
0814714099,0.0001049
0471250678,0.0001049
0875420036,0.0001049
0446314420,0.0001049
047135399X,0.0001049
0965318206,0.0001048
0743411919,0.0001048
0805832149,0.0001048
0793128811,0.0001048
0786312300,0.0001048
1559948426,0.0001048
1888970073,0.0001048
0425100006,0.0001048
002861979X,0.0001048
0875848923,0.0001048
0345342399,0.0001048
0966085604,0.0001048
0312075316,0.0001048
1568491859,0.0001048
1888970081,0.0001047
0029175860,0.0001047
1578518717,0.0001047
0937611565,0.0001047
0971744203,0.0001047
0192832506,0.0001047
067164811X,0.0001047
0074709135,0.0001047
0679463216,0.0001046
0446531790,0.0001046
0066210879,0.0001046
1877872024,0.0001046
0471388378,0.0001045
0060093897,0.0001045
0767901347,0.0001045
0812930959,0.0001045
0844224472,0.0001045
0471398128,0.0001044
B000062UII,0.0001044
0911226273,0.0001044
1576751201,0.0001044
0060503491,0.0001044
1559948736,0.0001043
0471236853,0.0001043
1403308357,0.0001043
0786304782,0.0001043
0671510614,0.0001043
0609607782,0.0001043
0671581910,0.0001043
0735202915,0.0001043
0887307361,0.0001043
1557502919,0.0001043
1578512530,0.0001043
1574101269,0.0001043
0684848090,0.0001043
1576750736,0.0001043
0446524174,0.0001043
1570424713,0.0001043
0812214110,0.0001043
0830717765,0.0001042
074352831X,0.0001042
0071362479,0.0001042
0767903331,0.0001042
1586214942,0.0001042
0966920201,0.0001042
1929494165,0.0001042
0962141542,0.0001042
0195120183,0.0001042
0966313100,0.0001042
0785267247,0.0001042
1586215299,0.0001042
0936602074,0.0001042
157062917X,0.0001042
1589800079,0.0001042
0750631325,0.0001041
0252069668,0.0001041
B00004XQOT,0.0001041
0971056307,0.0001041
032416551X,0.0001041
0875847641,0.0001041
0761513116,0.0001041
1400047730,0.000104
1570621497,0.000104
0471120294,0.0001039
1555714293,0.0001039
0425156095,0.0001039
0671043226,0.0001039
B00008RWBH,0.0001039
0814405053,0.0001039
0738203874,0.0001039
1403336806,0.0001039
0743202767,0.0001039
0743217896,0.0001038
0471435716,0.0001038
013012897X,0.0001038
1558605290,0.0001038
156496602X,0.0001038
157660053X,0.0001038
1570620717,0.0001038
1561706892,0.0001038
1561706272,0.0001038
0679758941,0.0001038
0871319063,0.0001038
0887306128,0.0001037
0446393169,0.0001037
1581802609,0.0001037
0814477941,0.0001037
9992267429,0.0001037
1558609237,0.0001037
0743225716,0.0001037
1576750337,0.0001037
0764552090,0.0001037
0201924781,0.0001037
0925480541,0.0001037
0887309143,0.0001036
0814403735,0.0001036
B00008AJCH,0.0001036
0781254418,0.0001036
1574101277,0.0001036
0071359168,0.0001036
1563437023,0.0001036
0765701200,0.0001036
1884433847,0.0001036
0471218871,0.0001036
0865760721,0.0001035
0446675989,0.0001035
1564966038,0.0001035
1879384507,0.0001035
031406690X,0.0001035
061511217X,0.0001035
0809230437,0.0001035
0275974162,0.0001035
1890035017,0.0001035
1571742476,0.0001035
0062516043,0.0001035
0375401660,0.0001034
0735200041,0.0001034
0738203300,0.0001034
067964038X,0.0001034
0743510127,0.0001034
0471133922,0.0001034
0809224399,0.0001034
0767900405,0.0001034
0891415327,0.0001033
0071387390,0.0001033
1558606785,0.0001033
1857881702,0.0001033
0671660721,0.0001033
0945253133,0.0001033
1891984500,0.0001033
076152911X,0.0001033
1568600631,0.0001033
0451201051,0.0001033
0314228640,0.0001032
1580084567,0.0001032
0671869965,0.0001032
0962732710,0.0001032
1561700576,0.0001032
0316340618,0.0001032
0134904001,0.0001032
1555715532,0.0001032
0070275491,0.0001031
0671004441,0.0001031
0743525175,0.0001031
0399527397,0.0001031
0028627393,0.0001031
0875844480,0.0001031
0814402860,0.000103
1558740902,0.000103
1567310044,0.000103
1577310977,0.000103
0486408914,0.000103
0262550253,0.000103
158621263X,0.000103
073820157X,0.0001029
0813335531,0.0001029
0375418857,0.0001029
0060512784,0.0001029
1879237326,0.0001029
1564146170,0.0001029
0071348271,0.0001029
0192853732,0.0001029
0892740612,0.0001029
1561701114,0.0001028
089529835X,0.0001028
1565547853,0.0001028
0679463224,0.0001028
0071343105,0.0001028
0806518871,0.0001028
0671041282,0.0001028
0966910249,0.0001028
0262680939,0.0001027
1585441872,0.0001027
0079137261,0.0001027
1931611300,0.0001027
037541777X,0.0001027
0071357750,0.0001026
0062517716,0.0001026
0071387331,0.0001026
0787909475,0.0001026
1581311338,0.0001026
0786303921,0.0001026
0738205362,0.0001026
0877287872,0.0001026
0966571924,0.0001026
0385007051,0.0001026
1574100939,0.0001025
060980216X,0.0001025
0844232327,0.0001025
0071364145,0.0001025
0671796658,0.0001025
0066620546,0.0001025
0671520636,0.0001025
037572527X,0.0001025
0195066618,0.0001024
1591501229,0.0001024
0688172164,0.0001024
0449900681,0.0001024
0873892690,0.0001024
0195139046,0.0001023
1574101404,0.0001023
1558740546,0.0001023
0912576138,0.0001023
0452267234,0.0001022
1573228575,0.0001022
0876306504,0.0001022
0471174696,0.0001022
0449213501,0.0001022
0449211592,0.0001022
0671743228,0.0001022
0684815605,0.0001022
0517202166,0.0001022
1558539743,0.0001022
0881791326,0.0001021
0132923939,0.0001021
0072831936,0.0001021
0446393703,0.0001021
0375415572,0.0001021
B00001QGKJ,0.0001021
0963626833,0.0001021
0062500171,0.0001021
014039012X,0.0001021
0375754776,0.0001021
1892805243,0.0001021
0399147039,0.0001021
0028624556,0.0001021
0898797772,0.000102
0471229172,0.000102
0971872317,0.000102
1568983328,0.000102
1581802919,0.000102
0961673605,0.000102
0471361208,0.000102
0941394034,0.0001019
0609805347,0.0001019
0679405887,0.0001019
0761524355,0.0001019
0449911578,0.0001019
0735710783,0.0001019
1564596737,0.0001019
0240803299,0.0001019
0553381962,0.0001019
0918226333,0.0001019
0743204654,0.0001018
0521273021,0.0001018
1899836047,0.0001018
0714681326,0.0001018
1559585013,0.0001018
1570713936,0.0001018
1572242035,0.0001017
1555713505,0.0001017
1586214934,0.0001017
1564967050,0.0001017
0139521364,0.0001017
0874778581,0.0001017
1576750876,0.0001017
1557987912,0.0001017
0738201316,0.0001016
1576752445,0.0001016
0465037488,0.0001016
087542791X,0.0001016
1570425426,0.0001016
0761535403,0.0001016
0805040986,0.0001016
0310485002,0.0001016
1929685130,0.0001015
078795019X,0.0001015
0762412224,0.0001015
0738206652,0.0001015
1571741097,0.0001015
0471192090,0.0001015
0962674796,0.0001014
1556431503,0.0001014
067150603X,0.0001014
0425175987,0.0001014
0440582253,0.0001014
067188011X,0.0001014
0814470831,0.0001014
0312119089,0.0001014
0030537932,0.0001014
0966288998,0.0001013
0440223067,0.0001013
0376020431,0.0001013
0399527346,0.0001013
0553380834,0.0001013
0131569511,0.0001013
0879801654,0.0001013
0735202575,0.0001012
0446674559,0.0001012
0836280008,0.0001012
0415146941,0.0001012
B000062UJ2,0.0001012
0684831791,0.0001012
0891417133,0.0001012
0130334944,0.0001012
0471348805,0.0001012
1580080855,0.0001011
0767903803,0.0001011
0967175402,0.0001011
0966170229,0.0001011
1885203667,0.0001011
0787957127,0.0001011
0761506128,0.000101
0970932103,0.000101
0735711747,0.000101
0071373373,0.000101
0385416040,0.000101
0764551590,0.000101
1857882989,0.000101
0892818050,0.000101
0761508600,0.0001009
1573922110,0.0001009
0465031765,0.0001009
0878771484,0.0001009
0898798094,0.0001009
1568493576,0.0001009
1559271701,0.0001009
0471417424,0.0001009
0877014485,0.0001009
1858285895,0.0001009
0471416177,0.0001008
0761516514,0.0001008
0674127714,0.0001008
074320641X,0.0001008
1564143465,0.0001008
0743520408,0.0001008
0262632454,0.0001007
0743233387,0.0001007
0449001113,0.0001007
0671628860,0.0001007
1586213970,0.0001007
0694517488,0.0001007
0963900102,0.0001007
1558507256,0.0001007
1558746978,0.0001007
0887309518,0.0001006
0875848362,0.0001006
0140868887,0.0001006
0915811863,0.0001006
0553280333,0.0001006
0553370715,0.0001005
0471146544,0.0001005
0865713979,0.0001005
0385133715,0.0001005
0965516105,0.0001005
1885408595,0.0001005
0671520628,0.0001005
1570710457,0.0001005
1580623158,0.0001005
0393730778,0.0001005
0195042395,0.0001004
0310501091,0.0001004
0060977590,0.0001004
1560520442,0.0001004
0471253847,0.0001004
0966132777,0.0001004
0399525750,0.0001004
0875421202,0.0001003
055347801X,0.0001003
1564145859,0.0001003
1559944692,0.0001003
1580650031,0.0001003
0060955414,0.0001003
088730639X,0.0001003
0679436561,0.0001003
0945999844,0.0001003
1891506498,0.0001003
0140139966,0.0001003
0375418865,0.0001002
0735201242,0.0001002
0694525049,0.0001002
0314240772,0.0001002
0066620678,0.0001002
0385420579,0.0001002
0380703041,0.0001001
0968492819,0.0001001
0743246098,0.0001001
0814451276,0.0001001
0842303383,0.0001001
0446672653,0.0001001
0895261588,0.0001001
0674576330,0.0001001
0809225131,0.0001
0028740483,0.0001
0451184777,0.0001
1564265579,0.0001
019831910X,0.0001
0312877811,0.0001
097143963X,0.0001
1565114450,0.0001
0764532464,0.0001
0919951309,9.99e-05
0898628474,9.99e-05
081181811X,9.99e-05
0471385646,9.99e-05
1565112717,9.99e-05
0393041530,9.99e-05
1561703281,9.99e-05
0671041290,9.99e-05
0471363294,9.98e-05
0793166861,9.98e-05
1559270608,9.98e-05
1589392604,9.98e-05
1576750213,9.98e-05
