,number_of_visits
0446394831,0.0001066
0694519197,0.0001066
0399524045,0.0001066
156625115X,0.0001066
0553374125,0.0001066
0793131138,0.0001066
0394756347,0.0001066
0877734976,0.0001065
0803265867,0.0001065
0671574248,0.0001065
007006606X,0.0001065
0671660772,0.0001065
1879505215,0.0001065
1559276134,0.0001064
0898794714,0.0001064
0814470548,0.0001064
0877288747,0.0001064
0671579592,0.0001063
0809178583,0.0001063
0449214931,0.0001063
0613093925,0.0001063
0446675334,0.0001063
0449911918,0.0001063
0961392142,0.0001063
1559948426,0.0001063
0743529030,0.0001063
0875848745,0.0001063
0553370715,0.0001063
0684815605,0.0001063
1586210920,0.0001063
0891061614,0.0001063
0787947636,0.0001062
0887307841,0.0001062
0385267320,0.0001062
0451165209,0.0001062
1590400194,0.0001061
0749437979,0.0001061
0517884070,0.0001061
0670030767,0.0001061
0684826550,0.0001061
1561704903,0.0001061
0761521682,0.0001061
0789480026,0.000106
0764552945,0.000106
0968492819,0.000106
0743507800,0.000106
0312270100,0.000106
0679758941,0.000106
006254490X,0.000106
0688127088,0.000106
1574533320,0.000106
080505880X,0.000106
0312152272,0.0001059
0446391069,0.0001059
0738200387,0.0001059
1578630231,0.0001059
047129294X,0.0001059
0679434992,0.0001059
0743445694,0.0001058
0793166861,0.0001058
1571741631,0.0001058
0460873571,0.0001058
0887309372,0.0001058
0060538244,0.0001058
0395631246,0.0001058
013244609X,0.0001058
0449909581,0.0001058
0312263619,0.0001057
1883219957,0.0001057
0449908852,0.0001057
0375416285,0.0001057
0071353216,0.0001057
0471085537,0.0001057
0872201783,0.0001057
0071348271,0.0001057
0722537670,0.0001057
0192854097,0.0001057
0875167268,0.0001057
1578565529,0.0001057
1582341087,0.0001056
0553712942,0.0001056
0670881333,0.0001056
0970171307,0.0001056
0936894709,0.0001056
1570250723,0.0001056
0684826321,0.0001055
0452267250,0.0001055
0762103310,0.0001055
0970225504,0.0001055
1559276924,0.0001054
1578514878,0.0001054
079315197X,0.0001054
0060527161,0.0001054
067102101X,0.0001054
0399527087,0.0001054
0688178057,0.0001054
0789493624,0.0001053
0743442202,0.0001053
1559273917,0.0001053
0449216616,0.0001053
1576752445,0.0001053
0471401692,0.0001052
0882862359,0.0001052
1559638346,0.0001052
1586210939,0.0001052
0425100006,0.0001052
0151004013,0.0001052
0449911578,0.0001052
1559638354,0.0001052
0937539562,0.0001052
0931432138,0.0001051
0471133922,0.0001051
094068747X,0.0001051
1559274093,0.0001051
0786101946,0.0001051
1560159588,0.000105
0070383073,0.000105
1881052834,0.000105
0385024363,0.000105
0966170229,0.000105
0966532503,0.000105
0471028924,0.0001049
037543089X,0.0001049
1570712190,0.0001049
B00005A3K7,0.0001049
0874770858,0.0001049
0787909351,0.0001049
1882883381,0.0001049
0915556189,0.0001049
1857881702,0.0001049
0446393169,0.0001049
0743525035,0.0001049
0912576138,0.0001048
0066621127,0.0001048
1588720101,0.0001048
0891348433,0.0001048
0684810840,0.0001048
0156013177,0.0001048
0679441247,0.0001048
0024096903,0.0001048
0671004441,0.0001047
052135448X,0.0001047
1578512492,0.0001047
0812929004,0.0001047
1578591147,0.0001047
0671505882,0.0001047
0762407514,0.0001047
1570429596,0.0001047
1559276657,0.0001046
0883473127,0.0001046
0671869760,0.0001046
0743517806,0.0001046
1561700452,0.0001045
038547492X,0.0001045
0471592250,0.0001045
158621036X,0.0001045
088295055X,0.0001045
0070145113,0.0001045
1560159030,0.0001045
1567310036,0.0001045
0966085604,0.0001044
1561704091,0.0001044
015100398X,0.0001044
156170878X,0.0001044
0735202389,0.0001044
0449001083,0.0001044
0684846160,0.0001043
0028485009,0.0001043
0971872317,0.0001043
0195101073,0.0001043
0262540428,0.0001042
0963600117,0.0001042
1586210378,0.0001042
0694515957,0.0001042
0310208157,0.0001042
0192835971,0.0001042
0201353946,0.0001042
0875165389,0.0001042
155860569X,0.0001041
0449908887,0.0001041
1559945443,0.0001041
1586212559,0.0001041
0070275491,0.0001041
0385413726,0.0001041
0823058581,0.0001041
0787950777,0.000104
0743517792,0.000104
1578516447,0.000104
1565114442,0.000104
0679424954,0.000104
1565548574,0.000104
0879753374,0.000104
1559947500,0.0001039
0066620058,0.0001039
0192876074,0.0001039
0393046222,0.0001039
0882894005,0.0001039
0446525685,0.0001038
1561706531,0.0001038
1573922390,0.0001038
0688067670,0.0001038
0071364285,0.0001038
0844230073,0.0001038
0066214696,0.0001038
0738702269,0.0001038
067179809X,0.0001038
0684824744,0.0001038
1586214624,0.0001038
068482356X,0.0001037
0486421309,0.0001037
0192834983,0.0001037
0471382574,0.0001037
0201550180,0.0001037
0452271304,0.0001037
0471321591,0.0001037
0877735158,0.0001036
0060921994,0.0001036
0465082807,0.0001036
1565112601,0.0001036
1570427542,0.0001036
0595145000,0.0001036
0071359753,0.0001036
1558606785,0.0001035
067189515X,0.0001035
1570627452,0.0001035
1591840066,0.0001035
0028642066,0.0001035
0809257300,0.0001035
1583910727,0.0001035
0688170358,0.0001035
0553374443,0.0001035
0873481402,0.0001035
0471416177,0.0001035
0415146941,0.0001035
1559276673,0.0001035
0887309313,0.0001034
1570427534,0.0001034
0071359168,0.0001034
0452276829,0.0001034
1880559277,0.0001034
0694519286,0.0001034
0679726136,0.0001034
0873644344,0.0001034
0767900405,0.0001033
0029183316,0.0001033
1559273895,0.0001033
0671799037,0.0001033
0844244945,0.0001033
1559270608,0.0001033
1560520736,0.0001033
0898061822,0.0001033
0553456342,0.0001033
0471381403,0.0001032
1561700576,0.0001032
074350917X,0.0001032
0694520470,0.0001032
0135179882,0.0001032
0521567971,0.0001032
0762412550,0.0001032
0876042930,0.0001031
0060527153,0.0001031
0553210750,0.0001031
013066927X,0.0001031
0028629302,0.0001031
140220051X,0.0001031
B00003CXI4,0.0001031
0671575589,0.0001031
0300076754,0.0001031
1564145905,0.0001031
0735711968,0.000103
0471250708,0.000103
0761508600,0.0001029
0761526617,0.0001029
1565544269,0.0001029
0761514414,0.0001029
0609609505,0.0001029
0879804440,0.0001029
0471180033,0.0001028
B00008RWBH,0.0001028
0971132208,0.0001028
0415927684,0.0001028
0446678333,0.0001028
068486536X,0.0001028
0139178074,0.0001028
0875848923,0.0001028
0679762671,0.0001027
0380002450,0.0001027
0060196211,0.0001027
1586214659,0.0001027
0385316496,0.0001027
0691056579,0.0001027
0471384550,0.0001027
0658010042,0.0001027
0062732781,0.0001027
0875964257,0.0001027
0688160999,0.0001026
0694519375,0.0001026
1576750337,0.0001026
1889051128,0.0001026
0822526883,0.0001026
0809231026,0.0001026
0471403989,0.0001026
0898155983,0.0001026
0914094432,0.0001026
0875847706,0.0001026
0767903021,0.0001026
0743525906,0.0001026
0521659728,0.0001026
0970071000,0.0001025
1853267813,0.0001025
1591391261,0.0001025
047185316X,0.0001025
1890318426,0.0001025
0385299850,0.0001025
0671682288,0.0001025
0451524802,0.0001025
1576751759,0.0001024
0766813622,0.0001024
0972108106,0.0001024
1586214357,0.0001024
1578512530,0.0001024
0425135012,0.0001024
1559585013,0.0001024
0471409189,0.0001024
0306809125,0.0001024
0963837281,0.0001023
1559276010,0.0001023
0911493247,0.0001023
0471157503,0.0001023
0937539481,0.0001023
1403367256,0.0001023
0671634062,0.0001023
0684859386,0.0001022
068483460X,0.0001022
0964793830,0.0001022
0812862635,0.0001022
047118229X,0.0001022
1567184243,0.0001022
1583331069,0.0001022
0061098272,0.0001022
0738700010,0.0001022
1563526298,0.0001021
0070341206,0.0001021
0471273457,0.0001021
1564144771,0.0001021
1559390077,0.0001021
0658012010,0.0001021
1561704105,0.0001021
1561704261,0.0001021
0446673773,0.0001021
0743217896,0.000102
0694522392,0.000102
1575663481,0.000102
0553214063,0.000102
1885167407,0.000102
1930097441,0.000102
0915811057,0.000102
0684815567,0.000102
0658001361,0.000102
0875161642,0.000102
1567314317,0.000102
1561701645,0.000102
0140390529,0.000102
0195015401,0.000102
0609805886,0.0001019
051788710X,0.0001019
0782140203,0.0001019
158063205X,0.0001019
1556431503,0.0001019
0195060806,0.0001018
1567183042,0.0001018
0375406697,0.0001018
0471441538,0.0001018
0882821156,0.0001018
0874771641,0.0001018
0394588797,0.0001018
0240804430,0.0001018
093530066X,0.0001018
0393956164,0.0001017
0887307655,0.0001017
1899836314,0.0001017
0738200328,0.0001017
1555422535,0.0001017
157324564X,0.0001017
0876043406,0.0001017
1567310044,0.0001017
0385494092,0.0001017
0060977590,0.0001017
1557987912,0.0001017
0785279733,0.0001017
0865713804,0.0001016
0879800429,0.0001016
1559391200,0.0001016
0919345662,0.0001016
157731090X,0.0001016
0814403735,0.0001016
1555251161,0.0001016
0911226435,0.0001016
1559276126,0.0001016
0801063671,0.0001016
0029216052,0.0001016
0694524867,0.0001015
0684827417,0.0001015
0688140483,0.0001015
0273643800,0.0001015
0070450986,0.0001015
0738701920,0.0001015
1588276996,0.0001015
1559275286,0.0001015
0060195711,0.0001015
1576750949,0.0001015
1555713505,0.0001015
0967223806,0.0001014
0743526937,0.0001014
1578630266,0.0001014
0787955124,0.0001014
0814450369,0.0001014
1567188257,0.0001014
1570427526,0.0001014
013009479X,0.0001014
078212187X,0.0001014
0970804903,0.0001013
1885167539,0.0001013
0385042353,0.0001013
0735711658,0.0001013
0671796658,0.0001013
0694521183,0.0001013
0300001479,0.0001012
1586214365,0.0001012
0694523062,0.0001012
0911226273,0.0001012
0132341700,0.0001012
1573922110,0.0001012
0070113610,0.0001011
0136360025,0.0001011
0735201374,0.0001011
0787270687,0.0001011
1586214632,0.0001011
0911203400,0.0001011
0961317744,0.000101
0460873563,0.000101
0452283698,0.000101
0764552090,0.000101
0028639073,0.000101
0963345427,0.000101
1929619081,0.000101
1578513294,0.000101
0060916303,0.0001009
1559944722,0.0001009
0875164056,0.0001009
0805057552,0.0001009
0066621038,0.0001009
0813335531,0.0001009
0694523666,0.0001009
0192834371,0.0001009
0415187206,0.0001008
0071348166,0.0001008
067186498X,0.0001008
1586390007,0.0001008
0609805975,0.0001008
1891686151,0.0001008
0887308422,0.0001008
0029069386,0.0001008
0671474219,0.0001008
0060928174,0.0001007
1559391723,0.0001007
B000062UII,0.0001007
0135298768,0.0001007
0691019347,0.0001007
0312155549,0.0001007
078795666X,0.0001007
157675118X,0.0001006
0060954906,0.0001006
0892818050,0.0001006
0876305478,0.0001006
076192275X,0.0001006
0658020994,0.0001006
0609607707,0.0001006
0451524977,0.0001006
0446394106,0.0001006
0312904436,0.0001006
0671043218,0.0001005
0805418458,0.0001005
1571742255,0.0001005
0962380423,0.0001005
0451156579,0.0001005
0761511717,0.0001005
0446391336,0.0001005
0789448386,0.0001005
0471080721,0.0001004
0814405436,0.0001004
0321130073,0.0001004
0688136915,0.0001004
0805063897,0.0001004
1570425426,0.0001004
0898798094,0.0001003
1576751260,0.0001003
0762412224,0.0001003
1555703704,0.0001003
0195131444,0.0001003
0915811049,0.0001002
0743223977,0.0001002
0393039307,0.0001002
1565112717,0.0001002
014028060X,0.0001002
0735711704,0.0001002
0684864061,0.0001002
0879800542,0.0001002
1568600739,0.0001002
0714681326,0.0001002
0735201242,0.0001001
0374528004,0.0001001
0875420575,0.0001001
1582343292,0.0001001
0312084463,0.0001001
0962911925,0.0001001
047117758X,0.0001001
1886669104,0.0001
0471354252,0.0001
0471399973,0.0001
0919345638,0.0001
0446526967,0.0001
088730687X,0.0001
0937382019,0.0001
0694523070,0.0001
156170279X,0.0001
0739100548,0.0001
188091333X,0.0001
0805832149,9.99e-05
0071373373,9.99e-05
1576752402,9.99e-05
0694519200,9.99e-05
0201433311,9.98e-05
0671605194,9.98e-05
1880394219,9.98e-05
0963617370,9.98e-05
0195007778,9.98e-05
0393003981,9.97e-05
0875162967,9.97e-05
0195112040,9.97e-05
0915811561,9.97e-05
013017789X,9.97e-05
0873373693,9.97e-05
0767902963,9.96e-05
1885167393,9.96e-05
0316353167,9.96e-05
0671510738,9.96e-05
0787962554,9.96e-05
0688172393,9.96e-05
076152911X,9.96e-05
0060920386,9.96e-05
0394567846,9.96e-05
0767902254,9.95e-05
1567181678,9.95e-05
0750674601,9.95e-05
0679761659,9.95e-05
0967126509,9.95e-05
0137783337,9.95e-05
0875421997,9.95e-05
0671759159,9.95e-05
1568491859,9.95e-05
0964160307,9.95e-05
013388158X,9.95e-05
0938716387,9.94e-05
0062500171,9.94e-05
0738204366,9.94e-05
0688169813,9.94e-05
0312186797,9.94e-05
0963545809,9.94e-05
0786865695,9.94e-05
073520179X,9.94e-05
0140447571,9.94e-05
155977505X,9.94e-05
0886902347,9.94e-05
0925480533,9.94e-05
0891061509,9.93e-05
0887309445,9.93e-05
1580082238,9.93e-05
0671764128,9.93e-05
1572700432,9.93e-05
1565112334,9.93e-05
0671639781,9.93e-05
0613080939,9.93e-05
076150673X,9.93e-05
0273656058,9.92e-05
0768909031,9.92e-05
0966854608,9.92e-05
1586214713,9.91e-05
1555972608,9.91e-05
0446527394,9.91e-05
0814471013,9.91e-05
0934380414,9.91e-05
0553473212,9.91e-05
0827371985,9.9e-05
1564145751,9.9e-05
0060187654,9.9e-05
091178117X,9.9e-05
0525936769,9.89e-05
0380815958,9.89e-05
0671520601,9.89e-05
140005186X,9.89e-05
1579541046,9.89e-05
0385479999,9.89e-05
0963209159,9.89e-05
0915132389,9.89e-05
0674816242,9.89e-05
0471084646,9.89e-05
0618104682,9.88e-05
1878424319,9.88e-05
158062538X,9.88e-05
1891279009,9.88e-05
0465045219,9.87e-05
0520219783,9.87e-05
087131813X,9.87e-05
0786853948,9.87e-05
0471185396,9.87e-05
0072314850,9.87e-05
0887309526,9.86e-05
1890651044,9.86e-05
1581801955,9.86e-05
0471441090,9.86e-05
0805057544,9.86e-05
0887306675,9.85e-05
0132147505,9.85e-05
0553470272,9.85e-05
0684842254,9.85e-05
0658021141,9.85e-05
0898799775,9.84e-05
0816038716,9.84e-05
0674069161,9.84e-05
0812214110,9.84e-05
0517084724,9.84e-05
0071352937,9.84e-05
1564143074,9.83e-05
0966103254,9.83e-05
1558671056,9.83e-05
0962465674,9.82e-05
0312254407,9.82e-05
0312119119,9.82e-05
0071359796,9.82e-05
0787903418,9.82e-05
0684841835,9.82e-05
0838907814,9.81e-05
0061330086,9.81e-05
0195158067,9.81e-05
0962067156,9.81e-05
1929039026,9.81e-05
0809231573,9.81e-05
0671886991,9.81e-05
0471143146,9.81e-05
0609800116,9.81e-05
068486407X,9.81e-05
0385304234,9.81e-05
067150603X,9.8e-05
0883659883,9.8e-05
1582970440,9.79e-05
047111460X,9.79e-05
1576752380,9.79e-05
156833172X,9.79e-05
0789721023,9.79e-05
1576750213,9.79e-05
0609809415,9.78e-05
047135399X,9.78e-05
0827375921,9.78e-05
0553272454,9.77e-05
155963555X,9.77e-05
1568600631,9.77e-05
076455381X,9.77e-05
1559276738,9.77e-05
0440154138,9.77e-05
B00007FYI3,9.76e-05
1578660394,9.76e-05
0071370285,9.75e-05
0966132777,9.74e-05
0140195491,9.74e-05
0130882364,9.74e-05
0812098528,9.73e-05
055347703X,9.73e-05
0070066426,9.73e-05
0029213711,9.73e-05
189395613X,9.73e-05
1565922824,9.73e-05
0133868893,9.73e-05
0887306470,9.73e-05
0887306160,9.72e-05
0028629434,9.72e-05
052138673X,9.72e-05
1582611823,9.72e-05
1859848982,9.72e-05
0684870304,9.71e-05
0136138039,9.71e-05
0891415327,9.71e-05
0787955671,9.71e-05
0671791745,9.71e-05
0553081322,9.71e-05
0684851954,9.71e-05
1570625549,9.71e-05
0887309674,9.7e-05
0071357696,9.7e-05
0156072246,9.7e-05
0879753366,9.7e-05
1580620485,9.7e-05
0965922286,9.69e-05
0743507088,9.69e-05
1580621732,9.69e-05
1577330528,9.69e-05
0609808087,9.69e-05
0844232181,9.69e-05
1880692333,9.69e-05
1580084567,9.69e-05
0874778549,9.68e-05
0750640987,9.68e-05
0471409464,9.68e-05
0877739218,9.68e-05
0385260946,9.67e-05
0553214144,9.67e-05
0380731762,9.67e-05
0132157578,9.67e-05
0028637496,9.67e-05
083081308X,9.66e-05
0613181212,9.66e-05
0071385495,9.66e-05
0910627096,9.66e-05
1572307269,9.66e-05
1586380052,9.66e-05
0471146110,9.66e-05
0451166418,9.66e-05
0743507096,9.65e-05
0394298918,9.65e-05
0060905638,9.64e-05
0793140978,9.64e-05
0941599264,9.64e-05
0929071557,9.63e-05
067463442X,9.63e-05
0471404039,9.63e-05
0071359982,9.62e-05
0875161022,9.62e-05
0688140718,9.62e-05
0671735578,9.61e-05
0764112597,9.6e-05
1569800405,9.6e-05
047116044X,9.6e-05
1883697778,9.6e-05
0964729881,9.59e-05
006662035X,9.59e-05
0646052551,9.58e-05
1558672125,9.58e-05
0486268675,9.58e-05
096256057X,9.58e-05
0741406101,9.58e-05
0385427204,9.57e-05
0553110233,9.57e-05
089529656X,9.56e-05
0870673629,9.56e-05
0671027034,9.56e-05
0871319063,9.55e-05
1580621856,9.55e-05
0935755772,9.55e-05
1569246270,9.55e-05
0684823748,9.54e-05
1564146170,9.54e-05
1578566967,9.54e-05
0964643987,9.53e-05
0937750085,9.53e-05
0963910337,9.53e-05
0671791931,9.52e-05
0452280745,9.52e-05
1578561264,9.52e-05
0674171039,9.52e-05
1557388725,9.51e-05
0814714099,9.51e-05
0553260057,9.51e-05
0060194294,9.51e-05
1580084737,9.5e-05
0684868067,9.5e-05
1883272599,9.49e-05
0066619947,9.48e-05
0310242819,9.48e-05
0688168779,9.48e-05
0395839343,9.48e-05
078580904X,9.47e-05
1577662334,9.47e-05
0898795125,9.47e-05
0130238880,9.47e-05
0873376080,9.46e-05
1582911037,9.45e-05
006052944X,9.45e-05
0471642347,9.45e-05
0694520233,9.44e-05
0811823644,9.43e-05
0932813453,9.43e-05
0736910190,9.43e-05
0961413549,9.41e-05
0674576330,9.41e-05
0471350958,9.41e-05
0874779219,9.4e-05
0071382321,9.4e-05
1879505495,9.39e-05
1589392604,9.39e-05
0872203948,9.37e-05
0674127714,9.37e-05
0226437760,9.37e-05
1565073223,9.36e-05
1565634527,9.36e-05
031220955X,9.36e-05
1576752054,9.36e-05
0385509561,9.35e-05
0471204765,9.35e-05
0735201528,9.35e-05
0262621088,9.34e-05
0895261588,9.34e-05
189395630X,9.34e-05
1556520492,9.33e-05
0486266877,9.33e-05
0316340618,9.33e-05
0694525049,9.32e-05
0877283974,9.32e-05
0066620627,9.32e-05
0674006542,9.31e-05
0028615557,9.31e-05
0226801063,9.3e-05
1582971587,9.3e-05
0743227581,9.3e-05
0937611107,9.3e-05
B00008AJC5,9.3e-05
1558747214,9.29e-05
0201793040,9.29e-05
1567310001,9.28e-05
1580623034,9.28e-05
0891061339,9.28e-05
0205367402,9.27e-05
0534380123,9.27e-05
0865433623,9.26e-05
0963626833,9.26e-05
0962992372,9.26e-05
0060093668,9.26e-05
0785275290,9.25e-05
0226650251,9.25e-05
0913543098,9.25e-05
0140147896,9.25e-05
1568843224,9.24e-05
0312985487,9.24e-05
067158071X,9.23e-05
0671023934,9.23e-05
158065004X,9.23e-05
0684823713,9.23e-05
0684856212,9.23e-05
0761532390,9.23e-05
0684808196,9.23e-05
0964818116,9.23e-05
0786867299,9.22e-05
0553714465,9.21e-05
1567181368,9.21e-05
0253211719,9.21e-05
0671519956,9.21e-05
0394553705,9.2e-05
091354325X,9.2e-05
0452271371,9.2e-05
0028643852,9.19e-05
0787944335,9.19e-05
0679743898,9.19e-05
0966170202,9.18e-05
0966492439,9.18e-05
0130328472,9.18e-05
0029331552,9.17e-05
0071387390,9.16e-05
0844232327,9.16e-05
0028608399,9.16e-05
0375501665,9.16e-05
0735202230,9.15e-05
158621182X,9.15e-05
1879831007,9.15e-05
0440503892,9.15e-05
0808505165,9.15e-05
0609807773,9.14e-05
0890877106,9.14e-05
0520224868,9.14e-05
0060976020,9.14e-05
0786886161,9.13e-05
0060392703,9.12e-05
0972167102,9.12e-05
1891984012,9.12e-05
0802138721,9.12e-05
0679405887,9.11e-05
0684848090,9.11e-05
0151329168,9.11e-05
0449147991,9.11e-05
0262680939,9.11e-05
1570713936,9.11e-05
047133202X,9.11e-05
0060927488,9.11e-05
0446672602,9.11e-05
0814405738,9.1e-05
096063889X,9.1e-05
1561703427,9.09e-05
0817304916,9.09e-05
0932102115,9.09e-05
0130497576,9.09e-05
0934986762,9.09e-05
0735202915,9.08e-05
156731239X,9.08e-05
074321188X,9.08e-05
0714650919,9.08e-05
0471174696,9.07e-05
0471162671,9.07e-05
0915132354,9.07e-05
1572241268,9.07e-05
0913543705,9.07e-05
0062725009,9.07e-05
097019000X,9.07e-05
0963937170,9.07e-05
0694517488,9.06e-05
0553381423,9.06e-05
0932102093,9.06e-05
1842220012,9.06e-05
0060008806,9.06e-05
1899836675,9.06e-05
0131569511,9.05e-05
1570623430,9.04e-05
086531862X,9.04e-05
0918880165,9.04e-05
0312152159,9.03e-05
0883684454,9.03e-05
0262522551,9.03e-05
0965516105,9.02e-05
0256214395,9.02e-05
0887307396,9.02e-05
019514855X,9.02e-05
1879706741,9.02e-05
0071373098,9.02e-05
0875421814,9.01e-05
0873378350,9.01e-05
0805452265,9.01e-05
1559353392,9.01e-05
0812933060,9.01e-05
0471223298,9.01e-05
0385477813,9.01e-05
0312192673,9e-05
0471155616,9e-05
0671505939,9e-05
0471165654,8.99e-05
0375753494,8.99e-05
0875166938,8.99e-05
1564967050,8.99e-05
0688077587,8.98e-05
037570065X,8.98e-05
0787938858,8.98e-05
0943233925,8.98e-05
0060988754,8.98e-05
0743528379,8.98e-05
1887178287,8.98e-05
0786882417,8.97e-05
0324145632,8.97e-05
0066620678,8.97e-05
1561707538,8.97e-05
1564143929,8.97e-05
0066620546,8.97e-05
0139414282,8.96e-05
006757520X,8.96e-05
0793139023,8.96e-05
0899666612,8.96e-05
1561706892,8.96e-05
1576752526,8.95e-05
0735201250,8.95e-05
192949422X,8.95e-05
1884822940,8.95e-05
1586215299,8.95e-05
0070718296,8.95e-05
0873377672,8.94e-05
0873375726,8.94e-05
0963401947,8.94e-05
0883910330,8.94e-05
1403301050,8.94e-05
0066620600,8.94e-05
0130136069,8.93e-05
1893384004,8.93e-05
0929638298,8.93e-05
0933405030,8.93e-05
0738204862,8.92e-05
0517202166,8.92e-05
0964010496,8.92e-05
0471254541,8.91e-05
0671576976,8.91e-05
074346303X,8.91e-05
1557503923,8.91e-05
0231119151,8.9e-05
0553373196,8.9e-05
1883219906,8.9e-05
0873375890,8.9e-05
1578511895,8.9e-05
0060963107,8.9e-05
0375401571,8.89e-05
1565847032,8.89e-05
0201721651,8.89e-05
0060506083,8.89e-05
1567404464,8.89e-05
0553277421,8.89e-05
0965680908,8.88e-05
0226500438,8.88e-05
0553270435,8.88e-05
0393041530,8.88e-05
0812568796,8.88e-05
0156006278,8.88e-05
1878424394,8.87e-05
0688151310,8.87e-05
0835208338,8.87e-05
0806521899,8.87e-05
067974195X,8.87e-05
0195120183,8.87e-05
1572241764,8.86e-05
0393048136,8.86e-05
0767906039,8.86e-05
1883642043,8.86e-05
0071414339,8.86e-05
0471391166,8.86e-05
0873649710,8.86e-05
0738206652,8.85e-05
0811908399,8.85e-05
1580171087,8.85e-05
0937750190,8.85e-05
0823013472,8.84e-05
0393961451,8.84e-05
0743528360,8.84e-05
9998076013,8.84e-05
087220376X,8.84e-05
0889651507,8.84e-05
1577310489,8.84e-05
0609805347,8.84e-05
0898799279,8.84e-05
0898794080,8.83e-05
0809224399,8.83e-05
0520224566,8.83e-05
0809225131,8.83e-05
1559271353,8.83e-05
0941188701,8.83e-05
0201727013,8.82e-05
0471415138,8.82e-05
0074709135,8.82e-05
1852400536,8.82e-05
0694522848,8.82e-05
0609603523,8.82e-05
0764553461,8.81e-05
0393020371,8.81e-05
0066210879,8.81e-05
1568331266,8.81e-05
0198270127,8.81e-05
0811902129,8.81e-05
0071343105,8.81e-05
0070696284,8.81e-05
0670899240,8.81e-05
1880393026,8.8e-05
0140286624,8.8e-05
047129828X,8.8e-05
1555520154,8.8e-05
0786303921,8.8e-05
0471361208,8.8e-05
0937539260,8.8e-05
0940687291,8.79e-05
1580632041,8.79e-05
1567182577,8.79e-05
0192833707,8.79e-05
0872203166,8.79e-05
0674840313,8.79e-05
0793107474,8.79e-05
0300084293,8.79e-05
060980698X,8.79e-05
0694520802,8.78e-05
1574531875,8.78e-05
0471645397,8.78e-05
0872203956,8.78e-05
081181811X,8.78e-05
1880759756,8.78e-05
0029030129,8.77e-05
0761517596,8.77e-05
048640661X,8.77e-05
0735536406,8.77e-05
0971563802,8.77e-05
0425175987,8.76e-05
0761508066,8.76e-05
0451526732,8.76e-05
0750631325,8.76e-05
0722531958,8.76e-05
1567183581,8.76e-05
0787954039,8.76e-05
0787950599,8.76e-05
1581150172,8.76e-05
0471287784,8.75e-05
157660053X,8.75e-05
1586637444,8.75e-05
0805070893,8.75e-05
0060930225,8.75e-05
0385502966,8.75e-05
0674510534,8.75e-05
0814477461,8.75e-05
1576751619,8.75e-05
1930097239,8.74e-05
3721201450,8.74e-05
1558746978,8.74e-05
0759610150,8.74e-05
0898797772,8.74e-05
0684823772,8.74e-05
0743226747,8.74e-05
0761508554,8.74e-05
089281814X,8.74e-05
0072226250,8.74e-05
059522055X,8.74e-05
0553213407,8.73e-05
1585670324,8.73e-05
0963571974,8.73e-05
1883219965,8.73e-05
1564968936,8.72e-05
B00005A3K8,8.72e-05
0471379077,8.72e-05
0738203300,8.72e-05
0195128087,8.72e-05
0553378376,8.72e-05
0743522869,8.72e-05
0314228640,8.72e-05
1577311140,8.72e-05
1929494610,8.72e-05
0268004463,8.72e-05
0735200041,8.71e-05
0226284174,8.71e-05
0393730778,8.71e-05
0671792245,8.71e-05
0787957216,8.71e-05
0870823817,8.71e-05
0060007826,8.7e-05
0071417524,8.7e-05
0809253437,8.7e-05
1886913137,8.7e-05
0735101418,8.7e-05
0941188361,8.7e-05
1571121110,8.7e-05
1558539743,8.7e-05
0785267247,8.7e-05
0670882178,8.7e-05
087584314X,8.7e-05
1564554759,8.7e-05
0534217508,8.7e-05
0521453895,8.69e-05
0553352687,8.69e-05
0873649214,8.69e-05
0966910249,8.69e-05
1564969029,8.69e-05
0195144082,8.69e-05
1570620717,8.69e-05
1571743030,8.68e-05
1570629781,8.68e-05
0446524174,8.68e-05
0849961912,8.68e-05
074352070X,8.68e-05
1583225366,8.68e-05
0793160324,8.68e-05
0671528998,8.68e-05
1885167555,8.68e-05
0471079820,8.68e-05
0735200912,8.68e-05
0875847641,8.68e-05
0262550253,8.67e-05
0393307077,8.67e-05
0449907848,8.67e-05
1588620921,8.67e-05
0609806254,8.67e-05
0812094883,8.67e-05
0915811928,8.67e-05
0814477941,8.67e-05
0670873713,8.66e-05
0385416040,8.66e-05
1578512611,8.66e-05
0192801996,8.66e-05
1555520421,8.66e-05
0312877811,8.66e-05
0140432086,8.66e-05
0205268935,8.66e-05
0787960128,8.66e-05
1557782814,8.66e-05
0658010786,8.66e-05
0671761757,8.65e-05
1586210386,8.65e-05
1564145360,8.65e-05
1559273755,8.65e-05
0684870290,8.65e-05
0471297860,8.65e-05
158567088X,8.65e-05
080326366X,8.65e-05
0226238040,8.64e-05
0465031765,8.64e-05
0192854143,8.64e-05
0345342399,8.64e-05
1577310977,8.64e-05
0671694030,8.64e-05
0060956348,8.64e-05
1561706272,8.63e-05
1891506498,8.63e-05
0806622628,8.63e-05
1573245704,8.63e-05
1880985500,8.63e-05
0385133715,8.63e-05
088730639X,8.63e-05
0452281539,8.63e-05
0966141474,8.62e-05
0060566108,8.62e-05
032416551X,8.62e-05
0915811863,8.62e-05
1852302267,8.62e-05
0262632454,8.62e-05
0310485088,8.62e-05
0345402545,8.61e-05
0892811579,8.61e-05
0688172164,8.61e-05
0471363294,8.61e-05
1883599164,8.61e-05
