Product_id;Final_year_review_count
B000000NI7;1
0071358935;1
158469033X;7
0679754814;1
0762411333;1
0761522212;2
0891074961;2
0425165566;1
0486222276;1
0471283495;1
1886969523;1
6305076588;3
0761450041;2
039471475X;1
0312865449;1
B000000EED;1
1882926587;1
0880530545;1
1558706135;1
B000063IWJ;1
B000063IWL;2
0631196056;1
B000063IWI;4
156352600X;3
B000063IWB;2
0684859335;1
0767801199;10
0822200880;2
0061301221;1
0195140923;1
157178053X;1
B0000594XF;4
B000005DSY;2
0966587618;1
B000005DSQ;1
0821226991;1
B000005DSN;5
B000005DSM;1
B000005DSE;1
B000005DSG;1
1563894858;7
0965577406;2
0816019711;1
0875885179;1
0595149723;1
1563831244;1
1558850031;1
0671697862;2
0486274268;1
0486221199;1
0786311886;1
0671570587;2
0691016240;1
1930598742;1
0140547452;1
1590030095;1
B00005ABFM;3
0451407571;1
0915132664;2
019516539X;1
0195215893;2
078212982X;1
0152018123;2
B00005QG8K;2
B00005QG8T;1
B00005QG8W;7
B00005ABF9;2
B00000INF2;1
B00000INF5;1
B00005QG8X;2
0300091036;1
0931892791;2
189206555X;2
002863716X;3
0312311168;1
6305772290;1
0515128643;8
0938635123;1
0802806414;3
0440412706;1
0415110092;2
0070260052;1
B000002NZ4;2
B000008QUR;1
B000060OX1;2
1555835783;2
006443138X;2
0971638411;1
0262620952;1
B000001GCK;1
0811809978;1
1880336537;1
B000060OXI;1
B000060OXL;2
B000060OXN;3
0898706033;2
B000060OXK;1
068483281X;1
0781808294;2
0671899619;1
0890879435;1
0899193498;2
0807278629;3
B000069HG5;1
0873378334;1
156170718X;2
015216412X;1
0060916095;2
0061020362;1
0451195507;1
0808577557;1
1578512492;1
B00000JKH2;2
0873418719;1
0897333667;2
B00000JKH6;1
1558685928;1
0873957717;1
0312868898;1
0941051021;1
1882701747;1
0761312803;1
0671568000;2
B00000JKHI;1
B00004T26L;1
0156260263;1
0152163549;1
037575931X;5
0816765278;1
0028630246;1
006027140X;1
0156275333;3
630281474X;8
0743445988;1
1580084575;1
6304846126;4
1551668629;1
1563897946;1
0890424071;1
382287079X;1
0873377192;1
0451171950;1
0425182908;14
156170086X;1
076781214X;1
0449217493;1
067977999X;1
0814797679;1
1564773914;3
1882513185;1
091615095X;1
0300030797;1
0745128289;1
B00003ZADB;2
0064406962;3
B0000014GY;2
3775708502;1
091070743X;1
0802430872;1
0471353868;3
B00006IUK3;1
0767819446;6
B000002RN9;1
0896584798;1
0671529412;1
6305760896;1
0967327911;1
044900631X;1
0471227293;1
0201632683;1
0849914949;2
0553450549;26
0521272963;2
B000001VHK;1
B0000560OG;1
0380782332;1
0684856484;1
0195282779;1
0486278050;1
0515133329;9
0936644133;1
0694521337;2
0312094140;1
0380811812;3
1581601050;1
B000030059;1
0963266705;1
0821227548;1
0590425609;1
0671885561;1
1588801403;1
0871203391;1
0130985767;1
1570629234;1
0590477099;4
067103667X;6
0312091141;1
B000065DU6;2
B000065DU5;1
B000065DU2;1
6303878423;1
0891348417;3
0201781298;2
0688145825;21
0782141706;7
080075641X;1
0205285384;2
6303893406;1
0890512825;2
B000065DUF;1
0791453049;1
0810944308;1
0891416579;3
157062142X;1
0028030710;2
0812530780;1
0486287386;2
B00005YN9V;1
0881791547;1
0156004615;2
1560973838;2
1860463975;2
0570015359;1
0590481371;1
B000003N7E;1
B00005TOTO;2
1587170663;2
1563978059;1
1565114582;30
0844258202;2
B000003N7Y;3
B00004SH8P;1
0806119780;3
1580174833;1
1586633309;1
0821761730;4
0743234251;2
1565121287;1
0967063132;4
1566913101;3
0192838717;2
0887846165;1
0486206432;6
1576735567;1
0452283736;6
0425141551;1
0345360338;1
B00005ALMI;3
B00005ALMH;4
B00005ALMC;3
B00005ALMM;2
B00005ALMB;1
B00005ALMD;1
B00005ALMF;1
B00005ALMG;4
1889051071;2
007239675X;1
B00005ALMX;1
B00005ALMZ;1
1576106888;2
B00005ALMR;1
B00005ALMT;2
B00005ALMW;2
B00005ALMV;1
0813521548;2
0818909137;1
0870057375;1
0671047515;3
0674992407;2
B00005ALM8;2
B00005ALM2;1
B00005ALM3;1
B00005ALM5;2
B00005ALM4;1
B00005ALM7;1
0060930187;19
0140187510;3
B00005ALM0;1
1590071476;5
1592120539;11
0674008308;1
0823079368;3
0780020693;9
B00005RIZL;2
0893818313;1
006109725X;1
0735201463;3
0790742896;1
0679761780;1
B00005RIZX;4
0385468555;1
B000002C61;1
0262650401;1
0060611820;1
B00005RIZP;12
B00004U2N3;1
B000003Z9I;1
B000003Z9K;1
B00004U2N6;3
0914732250;3
081931028X;2
0385507674;8
B00004U2NS;9
B00005JJD6;4
B00004U2NZ;3
B00008JLO5;1
B00004U2NX;3
0201704056;1
0760302294;2
B00004U2NA;1
B000003Z90;3
B000003Z91;1
0812096525;2
B000003Z93;2
B000002C6C;1
0818405961;1
0028633849;1
B000024TZB;2
0590462237;1
B00005RIZ8;3
B00005RIZ6;2
B00005RIZ1;1
B00005RIZ2;1
0786703407;1
0812572122;3
0486689220;1
0789462257;3
B00000AEU7;1
0922729603;2
1893858170;1
156044603X;1
1931768722;3
0878332669;1
078819660X;1
0521464757;1
037570390X;1
B00000APS1;4
0764107348;1
B00000J2VF;1
0789442590;1
B00000J2V0;1
0716735954;3
0966598105;2
B00005QB3U;2
1565922530;1
B00007IQFS;5
1860644392;1
0465037410;1
0385496605;8
0671734881;1
0805064702;3
067172228X;1
0938289810;1
1576901394;1
0472066110;1
0310918391;1
096555550X;1
B000066F38;1
0618138463;2
1556229038;2
B0000542CN;1
0817458697;1
0786862270;2
0803605242;1
158428093X;1
0911560084;6
B00005IABM;4
0679749810;1
0881957038;1
B000066F3D;2
B000066F3E;2
B000001YAN;8
0671735594;4
0684863200;1
B000003QWQ;1
6304723113;7
0060930950;1
B000006OMC;1
0380788411;1
0471198129;3
0071359982;1
630420065X;4
0380713748;1
6303450229;1
B000003QWT;1
6302648971;1
0966715624;2
B00006G8GK;2
0898705835;1
1551668750;1
1574321749;1
0060000775;1
0735610231;2
B00000IK8P;1
0395985374;1
188340388X;3
0312025351;2
B000006CF9;2
B000008NRZ;1
B000003QWN;1
0300078021;1
B000008NRN;1
0670887943;1
B00004SFPE;2
0312932081;73
0425184773;1
1585420859;2
6304587376;1
0028630734;1
0140176640;1
0763603570;1
0517100371;2
6302794404;1
0072124261;1
1570713928;3
083421699X;1
B00005402H;1
0440235480;1
0674251520;1
0072492937;1
0195141997;1
007553648X;2
0198700555;1
0844214973;1
0789725037;2
038548769X;1
0898705886;1
0525945121;5
1556708599;1
055352903X;1
0380774933;2
0140248005;1
0072131195;1
1588720055;3
B00004VW5A;2
B00004ST5G;7
B000087F36;1
0130888931;1
0812538900;1
0689319924;1
0671019910;1
0517598078;1
0674990226;1
0761536965;2
B00006JM8O;1
0879102780;1
044023722X;23
0773523332;1
0312964854;3
0590165836;13
0198207344;1
0195129229;1
6305310947;4
1570429227;6
088347316X;1
B000040P2D;1
0385502273;3
048640840X;1
156511177X;1
0816615152;1
B00004ST58;1
B00005Q79B;3
048623505X;1
1570425779;7
0374267812;4
B00000HYX2;1
184023069X;2
1882663292;1
1563891875;1
0072132817;1
0192837028;3
0439434866;4
1559390662;1
0141002344;3
015601176X;1
B00000HYXD;1
B00000HYXB;8
0689311966;2
0312169973;2
1572435186;1
1583143300;2
0878770453;2
1573221546;1
1569800588;1
0321154959;2
0840790023;2
B00000HYWI;2
0787968331;4
0130180424;1
0486272745;14
1572702109;1
B00006BCO4;1
B00000HYWD;1
B000001GHL;1
1880410281;1
B000001GHC;2
086622212X;1
B000001GH9;1
0766766578;1
0201053381;2
B000001GH6;1
B0000046SJ;2
0415206758;1
1893183181;2
0070434107;4
157231902X;2
0534923909;1
0061065943;1
B000001YAT;1
0387952772;1
0525446257;2
0140262776;3
B000007375;1
0810929260;1
6304162200;2
1882742125;2
0787225371;1
0380804697;1
0792842502;4
0321013026;2
0130415715;1
087113800X;3
0312266200;1
1879181622;2
1587781972;2
0451410750;2
0130124583;1
0140131914;1
0399231633;4
0486276198;1
0415155304;1
1879535092;1
0385418493;8
0440340608;1
0380807580;1
0140309268;2
157322202X;3
B000035P72;10
1862041253;1
6302344913;1
0765303418;5
0684825546;2
0670891681;1
0521790395;1
0375411143;2
0226701476;1
0811729427;1
B000035P7S;3
B000035P7M;1
0824603532;1
0515127299;1
067989067X;1
6302993687;3
B000035P7F;2
0912576022;1
0873495527;2
B000035P7B;1
1556232896;1
0195281365;2
0914846566;1
1570754314;2
0486273016;1
096631803X;1
0393312763;3
0393703274;1
0811825582;1
0721674240;1
0071369805;2
0789003414;2
630278395X;1
0812580168;1
0768911974;2
3822881767;2
0691097186;1
6305428247;6
0521641861;1
6303102468;1
6303515304;7
0515101230;3
B000069F4M;1
1557011818;1
B00006CTFA;1
0140380051;6
B000005LBZ;1
0373790120;1
0132246503;1
0793581303;1
0517885409;1
0375431829;2
B000002NC0;1
0805057676;1
0345436903;1
1581822871;2
0764554182;1
0691050813;1
0380973502;3
0767835077;3
0590880748;8
0195106296;1
0136717101;1
B00004RF9M;3
B00004RF9L;11
B00004RF9K;2
B00004RF9J;5
0521647010;1
B00004RF9I;9
B00004RF9H;9
B00004RF9F;5
B00004RF9E;2
0140112901;3
B00004RF9C;8
B00004RF9B;15
1400301262;1
1887006001;2
B00006B0UQ;1
B00000G4MC;1
0553578308;1
0816634386;1
0865476039;1
0679439978;7
B00004NJJX;1
0385155425;1
0816770077;1
B00004RF99;3
0687728258;5
B00004RF97;5
0552146838;1
0844285269;1
6300199193;1
0394755359;1
0764552724;1
0595246184;2
0486251330;1
0671041649;1
189961818X;1
0060513527;2
0781807581;1
0375727485;2
0806524227;1
B00005BJ9X;2
0465041434;1
1557882819;1
0735203563;1
0784017689;1
174059276X;1
0425177386;2
3822859710;1
155927669X;4
1551802538;5
0262661373;1
186204547X;1
0966085809;2
1578701031;4
0816038279;3
0942639685;1
0517882124;4
0800199103;1
6304212135;1
6301798260;3
B000001A3K;3
B000001A3J;3
B000001A3H;3
1570613427;1
087220474X;2
0671042750;3
B000001A3A;3
006443415X;1
6302800757;6
0271013141;1
B00004NK2J;1
B00004NK2H;1
B00004NK2O;1
1564556670;1
0521585198;2
B00004NK2C;1
B00004NK2F;1
1579120148;2
B00004NK2G;2
0801858305;2
0060937149;2
057119429X;1
037575735X;1
0345433262;1
0689718101;2
1558748776;1
0783227744;1
0395860253;1
0553268473;3
1566396352;1
076361730X;1
0195077091;1
0440503728;2
081172087X;1
1568581831;1
0815411634;1
0786404132;2
6305078920;5
0312246552;1
630318264X;1
0811831175;2
0684848635;2
0960373055;1
3791320017;1
0780630904;13
0471326933;1
1580890717;1
6304263414;1
0877739471;2
1585420557;3
B000006QHT;1
0060286873;1
0306807262;1
0809133148;1
048640434X;3
0823084272;1
B000003K9U;4
0373244177;2
B000003K9A;2
0312147325;1
B000003K9E;1
B000003K9G;1
1864503491;2
0471246565;1
1567310990;2
0440224608;1
0380816555;6
0679726136;1
0130289132;1
0399219250;3
1901983366;1
1560253177;3
B000002NCF;1
0609605135;1
0553571842;1
B00005AB2X;4
1878379941;1
0821225987;1
0871161761;1
630560875X;9
0310912547;1
1861006306;1
0312154747;2
0919345662;1
1575605392;1
1857882466;2
0345397819;2
1578701805;1
0766848493;2
1879181355;1
1582290059;1
0863161847;1
6305414661;2
B000001I68;2
0446392243;1
B000001I60;1
0757300227;3
1887178287;1
0785707883;1
6305310467;3
B00005R611;1
1564781798;1
B000002X4Y;4
0572021445;2
0787908746;1
0316925462;1
0192852639;1
0882668889;1
0879305703;1
0899576524;1
630197686X;3
1557502609;1
0762406062;2
0965572145;1
1577310985;1
0439365635;1
B00008NV4M;7
B00008NV4N;1
0940985098;1
0672322889;1
0810919982;1
1570281440;1
1888577533;6
0898459796;1
0394729390;1
0451526864;3
B000000WW6;1
1573920320;2
0151005850;1
1587991284;1
B00005K9VB;2
0448089483;1
0671726730;1
0064409082;1
B000063KO7;8
1560850426;1
0595239773;2
0072392797;1
1402535996;6
0896086461;1
1551990814;2
0826317405;1
B000062WBS;3
0966640527;1
0945320353;1
B000063KOC;1
091868420X;1
0688173055;2
0671020609;3
013839721X;2
0689817231;1
B00004WG6A;1
0802837344;1
B00000299M;2
B00000299N;1
0875962998;1
0917086228;1
1584451238;1
1879384442;3
B00004TKME;3
0064472663;2
0966103254;2
0813530962;2
0025225405;1
0764304879;1
0156997789;1
0310497310;1
0471441074;2
0735608318;3
B00000J88A;2
1569901295;1
B00001ZTQT;1
1573309826;1
0525304002;1
B000002994;1
B00005T7HC;1
0672320118;1
B00005T7HG;5
B00005T7HE;3
B00005T7HJ;3
B00005T7HH;6
0834801515;1
B00005T7HO;1
B00005T7HL;1
B00005T7HS;1
B00005T7HM;1
0316140538;3
B00005Y1J3;1
B00005T7HU;1
B00005T7HW;2
0787960128;1
0465089828;1
B00005A3K8;1
0471414905;2
0938294822;2
0806963050;1
0486272648;1
1859842917;2
0825441161;1
1567185614;1
1858286352;2
0756400406;1
B000002QII;2
0195142225;1
0842343148;1
B00005K3GU;1
0780623983;7
B00005Y1JM;1
0684860015;2
B00004UFAG;1
B00005Y1JO;3
B00005T7H3;3
B00005T7H1;2
B00005T7H2;1
B00005T7H7;5
B00005T7H6;5
B00005T7H5;5
0201700468;2
0691002991;1
1565122259;1
0521891981;1
0446610127;1
052159233X;1
1585790109;1
0195094581;1
0030200881;1
0345428668;1
043923624X;1
0834804042;1
080105916X;1
156097432X;2
0897322495;2
0802773753;1
0771099738;2
0553568043;2
1860466877;1
0060210133;1
6302763886;1
0813911621;1
0471486523;3
0192833634;3
0679727264;1
6302796385;1
0764546236;2
0316606847;7
0895261634;1
014018371X;1
0312859279;2
B00004WLOL;2
1592000371;1
0394534050;1
0679765980;1
0911662251;5
0446529877;7
0061012513;1
0915179067;2
0345447654;1
0805032576;3
0767812387;7
039515023X;4
1588468178;2
B000001HSE;1
0070693196;1
042516876X;5
0688165982;1
1580050786;2
B00005LB98;1
B000000K84;1
0521485851;1
076030484X;1
0486296016;2
006440966X;16
0312022565;1
0803700970;2
B00005LB9O;6
0870332708;1
0385017332;1
1563890119;7
0762414847;1
0446527084;4
0521890551;1
1580082688;8
B00003L9AD;2
0345439945;2
0385495951;1
0764566261;2
0965727149;3
B000056HPU;3
B000056HPF;1
B000056HPG;2
B000056HPM;3
096272467X;1
0385498853;1
B000056HPI;1
B000056HP5;2
B000056HP4;2
B000056HP3;1
B000056HP2;2
B000056HP0;1
1576732681;2
1400200113;1
0078824761;3
0688163130;1
0395908728;1
0061096083;2
0345377060;1
0670874744;1
043908363X;1
0385493223;2
B00004WK3E;2
B000024C7W;2
0684849658;1
1889195448;3
0825601568;1
0553342533;1
0735202559;1
0745940323;2
0140266909;6
0553213288;2
0486656608;2
0878424032;3
0821767984;1
B00004YLOG;1
B00004YLOB;1
630318183X;1
B00004YLOA;2
0060663677;1
B00004YLOX;1
B00004YLOR;2
B00004YLOT;1
630252587X;2
0767907442;1
B00004RF0A;3
B00005A3KS;4
0316373141;3
0735814864;1
B00004YLO2;1
B00004YLO5;11
0072555491;1
B00004YLO3;2
0892550589;1
0375707972;2
B00000F0D3;3
B00000F0D1;19
0671722832;1
0451191692;2
B000000E36;1
0449005615;15
B000000GQM;1
B000008PVF;1
0894805088;1
1878610635;1
0762703911;2
B000009QLZ;1
0060977418;1
6301661206;5
0070059241;1
0879304383;1
6304765266;6
0812966198;2
1852336080;3
0743436822;1
0767817729;3
B00004WJE3;1
0345352548;2
1563899280;1
0226848493;1
0786403527;1
0060987103;94
0380715228;2
0811830187;1
0312498349;1
0451192583;4
0689856849;4
0759203180;1
B000009QL9;1
0810104571;1
B000009QL0;1
0151189781;3
0060638761;2
0451197038;2
0380810662;1
0500276226;1
B000000SWA;2
1590072510;15
1568582161;1
157566691X;1
0735711186;1
1559275855;3
086611954X;1
B000001F5O;1
B00005R86V;1
6305701466;2
1555660878;1
0613063740;4
0880118407;1
0201741865;1
082760226X;1
0440225450;2
0806909765;1
B00008BX6N;1
0914728814;1
0140374493;5
0737020407;1
0471293040;1
1884997139;1
6304925700;1
0609604147;3
B000059XCS;2
068814960X;2
B00004OCE8;1
0898653312;1
0824799186;1
0394864077;2
0155083155;1
1892213966;1
1892950030;1
0672321521;3
0310226473;1
B00004YS6Y;1
0787946990;2
0312287062;1
B00004DS9J;1
0844246999;1
0520205308;1
B000062X8E;1
1570719055;5
038532524X;1
0130418250;1
0807739669;1
0316765112;1
B000062X8Z;3
B000035P8I;1
B000003N8J;1
1574231367;1
0671577980;4
0380782413;1
B00005A1SS;2
B00005A1SP;1
B00005A1SQ;2
B00005A1SV;2
B00005A1SW;1
B00005A1ST;3
B00005A1SU;3
B00004DS90;2
B00005A1SX;2
1580173608;1
B00005A1SY;3
B00000IKJ1;1
0452282640;1
B00004OCEO;2
157062447X;2
0801485819;1
B000006SS5;2
0684855453;2
B00005N8AL;5
B00005N8AN;1
0811830888;1
B00005N8AP;24
B00005N8AR;1
B00005N8AS;2
B00005N8AT;3
0553277391;2
1565045890;1
031287278X;1
B00005NHLB;4
B00005NWH7;2
0899062695;6
0312961006;4
6305976422;1
6305080259;1
0312956738;3
0262112558;1
0764533576;3
0465072690;3
0743201027;1
0195121880;1
B00005N8A8;2
B00001QELT;1
B00005N8A9;11
0563538465;1
1570280215;1
0800149157;1
0895297485;1
1584280522;1
B00004STVQ;1
0735607915;1
0385174462;1
B00005AQ02;1
0878222642;1
B00005AQ07;1
067146678X;1
0674992768;1
1582430314;1
0671793349;1
079316060X;1
0609806939;1
0929661737;2
1875760938;1
1840680490;1
B0000019O6;1
B00005AQ0R;1
B00005AQ0U;2
B00005AQ0K;1
B00005AQ0H;1
B00005AQ0I;2
B00004SCH8;1
B000040JD7;1
B00004SCH5;2
B00005AQ0G;1
0064441970;1
B00005B45B;1
B00005B45M;1
0786806737;2
0694525421;39
B00000IKJE;1
1560431059;1
0071381767;2
0140513280;2
B00005YU9G;1
B00000IO9Q;1
0345423623;1
0553278649;1
0964631202;1
1931841047;2
0743528581;1
1580631479;1
0814404200;1
0312167903;1
0865547106;1
0446603899;1
B000063NPX;16
6305262160;3
B000089G5T;1
0152578528;1
B000089G5S;1
B000089G5Q;3
B000089G5P;4
B0000026JO;1
B0000026JI;1
B0000026JN;2
B0000026JR;5
B0000026JP;2
B0000026JV;1
B00004S8A3;2
B000089G5O;4
B000089G5M;2
1572305053;2
B000089G5L;7
0425168212;1
6301643410;1
1560432772;1
034543255X;1
B0000026J2;1
B0000026J1;4
B0000026J6;1
B000000YYJ;1
0486282961;2
B0000026J9;2
1841620238;2
0028633784;3
B00000IO96;1
6305308780;2
083595160X;1
B00004TB6H;1
B00006I0D4;3
B00004TJ0C;4
B00006I0D5;4
B00004UEFO;1
B00004UEFD;2
1929766475;1
0312261721;2
0765702827;1
6305131104;2
B000059LGG;1
0917439090;1
B000059LGD;3
B000059LGH;1
B000007361;2
B000059LGL;7
0140378200;1
048625576X;1
B000059LGY;3
1840300299;3
0071357874;3
0743524721;3
0486203867;1
B00000736A;1
0520202503;1
0964900068;1
0590896008;1
082221511X;1
B00000G5OC;1
0060280069;1
B00006IQGB;3
B00006I0DC;1
B00006I0DK;1
1873176163;1
1899836705;1
0201709066;1
1565123409;8
0664213022;2
0140288716;1
1562461249;1
0486240444;1
1861006195;1
6302968232;1
0375412409;2
0801858399;1
0486248631;1
1882331249;1
0375402918;6
B000001AJE;6
1892430002;4
B00005BL2A;6
1582460957;1
1878346342;2
087584765X;1
0465017630;4
B00000AEF4;1
0613018559;4
0942299558;1
1582970041;1
0920303110;1
0060924675;1
1880231182;2
0892725087;1
0930233107;2
B000001AJU;1
0192832026;1
B000066BZP;2
B000066BZR;2
B000066BZQ;2
0517506629;1
0688154433;3
B0000520YL;2
B000066BZO;4
B000066BZI;2
0800624807;1
0686090683;2
0932863353;1
0785273662;1
0761541942;1
0195140184;2
1580050093;1
0201752948;3
0226671100;1
0967097312;1
B00005ASHL;7
037540130X;2
0553525980;1
6305950261;6
1879045540;1
0385729294;1
0848725832;1
4893580914;1
0385502060;1
0125286287;1
0609804146;1
0962886718;2
038798738X;2
186108143X;2
0899663583;2
0571191371;1
0743215672;1
0700611789;2
0451207645;2
630426786X;17
0151005729;2
1585360457;1
B00006J3YC;2
6305645574;6
0448144956;2
4770028962;4
0967098807;1
0140254544;2
0743422724;3
0802442374;1
B000005ZD3;1
B00000GV5X;1
B000002WDC;1
037570180X;2
0762403233;2
6300987523;1
0486290522;1
0471430668;2
0938077570;2
B00008YJQW;19
1564966674;2
0780023447;1
0679768394;1
1556227337;1
0804114986;6
630237409X;3
0070534357;1
1931333076;1
1575401142;1
029901214X;1
0781805961;1
014243700X;3
B00000AGBL;1
0803268750;2
0892831510;2
B00008NGFA;4
0670031763;2
0020464703;1
0571192858;2
0671743805;3
0141181230;2
0310229154;1
0895249871;1
0375810153;1
0671047892;7
0312032692;3
0916822141;1
1582450129;1
1931499195;1
0807592072;2
0811835332;2
0520205677;1
0425166805;3
B000063CLT;1
0805003061;2
0399229434;1
080244105X;1
B0000006K2;1
B0000006K6;1
0694517666;1
B000063CL4;1
0809228572;1
0399144390;3
B0000006KZ;2
0786310049;4
1580080006;1
068482356X;1
1558322140;2
0471395722;1
0449148386;1
B00000G2YE;8
0373250185;1
0553572946;2
0448095122;1
0321033876;1
0671013831;1
067100297X;1
084782120X;1
1567180442;1
0061061638;2
B0000020AT;2
0425181588;1
B00005LMYC;2
B00005LMYK;1
013847690X;1
0823416755;1
0140059415;2
0800628799;1
0375704566;1
0573630216;1
B0000037EY;1
630522613X;1
B0000037EZ;1
0787943320;1
6300218112;1
0935526978;2
0345410483;1
0789725428;1
1883318149;1
1576109623;6
0312971079;1
B000002BA5;4
B000057NAS;6
0425100634;1
1568557353;1
0394574745;11
0394701267;3
6303422136;5
B00005JKSO;1
1590072898;11
B000001KT7;1
0140170987;1
1587889366;16
0195116631;2
1575666499;1
0156347113;1
0395570034;1
1562614312;1
1569246114;1
1929834179;1
0471328596;1
B000002BAS;2
B000002BAV;1
B000002BAQ;1
0060655801;6
0380811073;4
034538900X;6
0814404774;2
006273170X;1
0452266378;1
B000005ZDL;3
0064467112;2
6302530148;1
0892817402;2
1576731235;1
0471442992;1
069811633X;1
0679034145;1
3908247365;3
1562012177;1
0800106806;3
B000024ZDF;2
B00004T3Y5;2
0873375394;1
0451459075;1
067176991X;2
0375507299;2
0743219570;1
630442065X;1
6302309751;1
B000002JLX;2
042513024X;2
067976982X;1
1931841535;1
B000066AN6;1
1557884072;1
0761105263;1
0809228386;1
0811806049;2
0736908560;1
0679776818;3
0684171600;16
0471314986;2
0393968952;1
1573226319;2
157586374X;1
0961863641;1
8172231245;1
055357213X;3
B000066ANM;1
B00000IAGT;1
025333411X;2
0964201992;1
1574442686;1
B00000IAGJ;2
B000066ANX;1
B000066ANP;1
B00000IAGC;1
B00000IAGA;1
0882680633;1
B000009NFV;1
096447963X;1
0811816443;1
1586480421;3
055338077X;1
B000001XMH;1
0781727707;2
1573221090;1
B000001XMK;2
B000055X2R;2
B00006WL1D;1
B00005BI5W;1
0198606362;1
B000001XM0;2
6302543959;2
B00006WL1Q;2
0892540486;1
6305268800;2
0764532545;4
B000001XM7;1
0792841948;2
1402200013;3
0849952492;1
B000000XIP;1
0061031070;4
8876535888;1
6305534179;1
B000067F79;4
0781807662;1
0674000951;2
0316769487;105
063404480X;2
0767800958;1
0763605832;1
0821226207;1
0825614589;2
0060262907;1
0887306640;1
087951809X;1
031225430X;1
1570087148;1
0809294982;1
0802478417;1
0764566172;2
B000000ZN1;2
087477618X;1
0380808706;1
B000003RGL;3
B000003RGW;1
093948157X;1
B000003RGU;2
1575040476;1
1563471078;1
B000003RGY;2
B0000034CJ;3
1882810023;1
B0000034CL;1
B0000034CB;1
0374190666;3
B0000034CA;1
B00006LI2B;2
B0000034CF;1
0520212851;1
1885030029;1
0843770554;1
0312970951;1
0449149099;1
B0000034C1;2
B0000034C3;2
0786845422;1
B0000034C5;1
1558219366;1
0152163778;2
0964609703;1
0130341053;2
B000003RG7;1
0743227581;3
B00004SUB7;1
0895949903;2
007042313X;1
0674353250;3
0789727331;3
0136638236;1
1891799053;1
0312915977;1
0486280462;2
B000000UO9;2
0471132233;1
0891165223;1
B000000UO2;1
083081308X;1
B00000BKJ9;3
B00000BKJ8;4
B00000BKJ0;1
B00000BKJ1;5
0609802240;3
0679763988;1
B00000BKJI;1
B00000BKJC;1
B00000BKJM;1
B00000BKJB;1
0195119126;3
1928998402;2
B000000UOS;1
B00000BKJD;1
B00000BKJE;1
1888698241;1
0375416536;6
B00000BKJV;1
B00000BKJQ;1
B00000BKJT;1
1880559633;1
1565048032;1
0397553714;1
0060281278;7
0060224657;1
0373078234;1
B000005HH0;1
0070668108;1
0130957968;1
0743421973;1
0440213908;3
0060638850;1
0915166941;1
6305119961;1
0696210975;1
0312421435;5
0813918901;1
0060215186;1
0964948451;1
0966444302;3
0689824572;1
0808514458;5
6304247621;1
B00002ZZOI;1
0806922699;1
0375431020;1
B000005C17;2
0764549103;1
1582971218;2
1587171120;3
B000083MD0;1
0130619892;2
0805416129;1
6303890342;3
0808566482;6
0671001132;3
0198296851;1
0762709529;1
0590629743;3
1591391261;1
0688155626;3
6305082669;1
0964618168;3
0837352215;1
076784744X;3
0060930683;3
0679642811;9
0062504320;1
0785272879;1
1573928283;1
0375504443;2
1565115449;4
B000083MDT;1
0152427333;2
B000083MDN;1
0915216981;2
0316160695;1
0872202178;2
0787951625;1
6305909490;1
0805065210;2
0684837862;1
0385501293;1
1883792509;1
0825603234;1
B00000473Z;1
0534567959;1
0151004358;1
0425110605;4
007001633X;1
0821764659;1
0940672669;1
0312966121;2
B000007SO9;1
1572492538;1
0758203187;5
0316234818;2
1569553017;1
B00005NGB1;1
0471249521;5
0521808723;1
0385476353;1
B000006ZOV;1
0375502467;3
1879045281;1
1903458080;2
6303450172;2
0787950025;2
0374103828;4
6305052123;1
0689716052;1
0811200418;1
0394721829;1
068483474X;3
B000007WNN;4
158117070X;1
1560851252;1
0385489099;2
0761101071;1
0806918012;1
0380977834;2
B0000085PX;2
6302032245;2
0060957859;2
B000059R8U;2
0231110944;1
0812533666;1
039597514X;1
0061075957;1
0810908174;2
B0000067L8;5
6304698550;5
B00005NTPE;1
B00000J7QW;1
1584855207;1
0380777150;1
B00005NTPW;2
1561707309;2
0847820394;1
0671721968;1
B000002O5R;1
0060201878;1
B000002O5T;2
B000002O5X;1
0804818282;3
B000002O5A;1
0805069925;3
B00004U8YD;1
0140097929;1
0310228646;1
B000002O5L;7
B000002O57;1
0679457496;1
B000002O51;4
B000002O54;1
B000002O58;2
B00005OMLD;3
B000002O59;1
0836218485;1
0764114859;1
025321212X;1
0825421799;2
0811835987;1
6303968384;1
0517503875;2
B00005NTP2;1
B00005NTP1;1
0764550098;2
0689713533;3
0935553517;1
0198662122;1
B00005T343;11
B000003FD9;1
B0000003H8;1
B0000003H7;1
B0000003H5;1
B000003FD2;1
B0000003H4;1
B000003FD4;1
078063134X;1
0425136191;4
0449911683;3
0375702849;1
0385324057;9
0385313187;3
B0000657W0;2
0687278244;1
1558680934;1
0195158067;1
156663279X;1
B000003FDZ;1
2853001180;1
0140430229;5
B00007K010;1
B0000003HT;1
1575661896;2
B0000003HR;2
B0000003HP;2
0316702706;2
B0000003HM;1
B000003FDO;1
0596000669;1
B0000003HJ;1
B0000003HG;1
B00005T34H;1
0844237825;2
B0000003HD;1
0671003941;2
B0000003HA;1
B000003FDD;2
0312186436;1
1885941447;1
0807503673;1
0806975717;1
0767020731;1
6303471277;1
0801990947;1
0849943809;2
0698113942;2
014036739X;2
055334403X;1
